"nba_id","Team","Player","Experience","DPM","DPM Improvement","O-DPM","D-DPM","Box DPM","Box O-DPM","Box D-DPM","FGA/100","FG2%","FG3A/100","FG3%","FG3ARate%","RimFGA/100","RimFG%","FTA/100","FT%","FTARate%","USG%","REB/100","AST/100","AST%","BLK/100","BLK%","STL/100","STL%","TOV/100"
1631245,"Indiana Pacers","Quenton Jackson","Vet",-1.94,0.41,-1.3,-0.63,-1.9,-1.26,-0.64,14.545,0.565,4.469,0.298,0.328,6.751,0.641,4.411,0.711,0.311,0.163,6.263,5.071,0.144,0.773,0.009,1.801,0.018,2.406
1630264,"Washington Wizards","Anthony Gill","Vet",-1.94,0.16,-1.62,-0.32,-2.91,-2.12,-0.79,11.953,0.553,3.616,0.291,0.275,4.863,0.667,3.43,0.693,0.254,0.134,9.245,2.828,0.075,0.887,0.01,1.256,0.013,1.704
1641809,"Boston Celtics","Drew Peterson","Sophomore",-1.95,1.05,-1.77,-0.18,-1.92,-1.76,-0.16,12.267,0.529,8.202,0.307,0.738,2.311,0.667,2.604,0.68,0.208,0.137,9.604,2.053,0.053,1.164,0.013,1.575,0.015,1.637
1641789,"Dallas Mavericks","Jazian Gortman","Rookie",-1.95,NA,-1.45,-0.5,-1.95,-1.45,-0.5,18.522,0.46,9.264,0.315,0.525,3.503,0.597,3.518,0.723,0.157,0.188,4.974,6.034,0.172,0.589,0.005,1.969,0.021,2.82
1629673,"Washington Wizards","Jordan Poole","Vet",-1.95,-1.28,-0.16,-1.79,-0.31,1.72,-2.03,22.583,0.516,11.376,0.353,0.533,5.307,0.678,5.438,0.856,0.242,0.262,4.104,7.787,0.267,0.532,0.006,1.816,0.018,4.632
1631248,"Boston Celtics","Baylor Scheierman","Rookie",-1.97,NA,-1.7,-0.27,-1.96,-1.69,-0.27,14.969,0.483,7.692,0.306,0.501,3.648,0.638,2.894,0.684,0.191,0.153,8.047,3.664,0.105,0.636,0.007,1.62,0.017,2.295
1641755,"New York Knicks","Kevin McCullar Jr.",NA,-1.97,NA,-1.73,-0.24,-1.97,-1.73,-0.24,15.243,0.495,7.216,0.293,0.426,4.618,0.646,3.106,0.691,0.215,0.166,7.453,4.082,0.124,0.794,0.009,1.602,0.017,2.661
1642461,"Denver Nuggets","Spencer Jones","Rookie",-1.98,NA,-1.74,-0.23,-1.97,-1.74,-0.23,15.199,0.501,7.468,0.309,0.504,4.332,0.654,3.128,0.655,0.215,0.166,8.476,3.268,0.095,0.921,0.01,1.765,0.018,2.532
1630548,"Utah Jazz","Johnny Juzang","Vet",-1.98,1.45,-0.96,-1.03,-2.01,-0.94,-1.07,16.258,0.505,11.605,0.357,0.679,1.318,0.664,1.627,0.772,0.123,0.158,5.668,2.997,0.091,0.529,0.006,1.172,0.011,1.497
200768,"Philadelphia 76ers","Kyle Lowry","Vet",-1.99,-2.55,-2.62,0.62,-0.97,-1.43,0.46,9.719,0.475,7.109,0.353,0.73,0.813,0.637,2.375,0.796,0.183,0.107,5.424,8.822,0.207,0.709,0.008,1.975,0.02,2.292
1642505,"Oklahoma City Thunder","Alex Ducas","Rookie",-2,NA,-1.82,-0.18,-2,-1.82,-0.18,15.98,0.497,7.769,0.299,0.468,4.252,0.654,3.164,0.668,0.205,0.165,8.056,3.194,0.095,0.874,0.009,1.533,0.015,2.503
1642271,"Utah Jazz","Kyle Filipowski","Rookie",-2.01,NA,-1.77,-0.24,-1.88,-1.74,-0.14,13.577,0.556,4.854,0.307,0.34,5.748,0.698,4.604,0.603,0.355,0.164,12.624,4.184,0.114,1.037,0.013,1.428,0.014,2.969
1642264,"San Antonio Spurs","Stephon Castle","Rookie",-2.02,NA,-1.4,-0.62,-1.93,-1.39,-0.54,19.078,0.497,7.535,0.312,0.378,6.267,0.633,5.401,0.73,0.3,0.219,5.169,6.548,0.203,0.664,0.008,1.611,0.016,3.92
1641810,"New Orleans Pelicans","Antonio Reeves","Rookie",-2.02,NA,-1.29,-0.73,-1.98,-1.27,-0.71,19.158,0.501,9.429,0.33,0.452,5.784,0.634,3.212,0.735,0.185,0.184,6.17,3.23,0.094,0.369,0.004,1.739,0.018,2.264
1630227,"Minnesota Timberwolves","Daishen Nix","Vet",-2.05,0.16,-1.84,-0.21,-2.3,-2.09,-0.21,13.7,0.512,7.76,0.293,0.639,3.312,0.639,3.331,0.654,0.167,0.191,7.238,6.595,0.157,0.514,0.006,1.961,0.019,4.197
1630811,"Atlanta Hawks","Keaton Wallace","Rookie",-2.05,NA,-1.75,-0.31,-2.06,-1.77,-0.29,13.969,0.478,6.795,0.328,0.48,2.354,0.62,1.613,0.754,0.137,0.148,4.98,6.046,0.189,0.901,0.01,2.082,0.021,2.687
203995,"Charlotte Hornets","Vasilije Micic","Sophomore",-2.07,-0.85,-1.23,-0.84,-1.97,-1.19,-0.78,16.884,0.488,7.946,0.328,0.433,3.875,0.637,2.429,0.778,0.162,0.184,4.901,10.271,0.316,0.283,0.003,1.517,0.015,4.067
203967,"Denver Nuggets","Dario Saric","Vet",-2.09,-1.98,-2.03,-0.06,-2.1,-1.95,-0.15,16.192,0.485,7.848,0.342,0.5,3.209,0.681,3.442,0.791,0.195,0.183,12.58,5.232,0.158,0.515,0.005,1.622,0.015,3.357
1628464,"New Orleans Pelicans","Daniel Theis","Vet",-2.11,-0.75,-2.65,0.54,-1.83,-2.49,0.66,11.877,0.545,4.184,0.309,0.324,4.613,0.702,1.58,0.713,0.142,0.132,12.527,3.415,0.097,2.328,0.027,1.193,0.012,1.961
1628380,"San Antonio Spurs","Zach Collins","Vet",-2.11,-1.48,-2.35,0.24,-0.68,-1.48,0.8,17.262,0.569,4.897,0.323,0.288,6.616,0.679,4.346,0.743,0.255,0.189,12.35,5.539,0.162,1.86,0.02,1.521,0.013,3.281
1630639,"Toronto Raptors","AJ Lawson","Vet",-2.11,-0.11,-1.41,-0.7,-2.15,-1.43,-0.72,17.072,0.568,7.435,0.329,0.437,6.042,0.676,2.854,0.666,0.167,0.189,7.735,3.214,0.091,0.731,0.008,1.52,0.015,2.193
1631210,"New York Knicks","Jacob Toppin","Sophomore",-2.11,0.35,-1.69,-0.42,-2.1,-1.69,-0.41,12.654,0.515,5.605,0.278,0.511,3.359,0.671,3.382,0.688,0.21,0.16,9.747,3.597,0.107,1.003,0.012,1.512,0.014,2.474
1642357,"Utah Jazz","David Jones",NA,-2.12,NA,-1.81,-0.31,-2.11,-1.81,-0.3,14.983,0.51,7.555,0.304,0.436,4.333,0.646,3.169,0.687,0.214,0.164,7.537,3.894,0.116,0.8,0.009,1.658,0.017,2.596
1641824,"Chicago Bulls","Matas Buzelis","Rookie",-2.12,NA,-2.33,0.21,-2.08,-2.39,0.31,15.424,0.524,8.659,0.328,0.527,4.855,0.648,3.051,0.717,0.22,0.165,9.37,1.711,0.049,2.28,0.026,1.262,0.013,2.019
1630695,"Utah Jazz","Micah Potter","Vet",-2.13,-0.18,-1.83,-0.3,-2.32,-1.87,-0.45,10.145,0.527,8.228,0.343,0.682,2.137,0.672,1.099,0.724,0.189,0.112,13.05,2.164,0.059,1.565,0.018,1.232,0.012,1.546
1630649,"Milwaukee Bucks","Stanley Umude","Vet",-2.14,-0.9,-1.83,-0.31,-2.18,-1.84,-0.34,13.35,0.496,8.128,0.336,0.661,2.577,0.642,4.077,0.723,0.227,0.155,8.096,2.567,0.08,0.986,0.011,1.582,0.016,2.235
1631212,"Denver Nuggets","Peyton Watson","Vet",-2.17,-0.83,-2.06,-0.11,-1.5,-1.69,0.19,12.372,0.557,3.859,0.333,0.327,4.965,0.664,2.891,0.699,0.244,0.137,7.214,2.528,0.069,2.426,0.027,1.478,0.015,1.586
1629640,"San Antonio Spurs","Keldon Johnson","Vet",-2.18,-1.16,-0.75,-1.42,-1.29,-0.04,-1.25,19.702,0.541,7.847,0.357,0.369,6.578,0.656,5.495,0.76,0.265,0.207,9.537,3.588,0.109,0.534,0.006,1.356,0.014,2.099
204060,"Minnesota Timberwolves","Joe Ingles","Vet",-2.19,-1.49,-2.41,0.22,-1.54,-1.74,0.2,8.992,0.46,6.48,0.347,0.764,0.725,0.628,0.881,0.707,0.09,0.104,6.304,8.332,0.214,0.332,0.003,1.787,0.017,2.776
1641732,"Sacramento Kings","Colby Jones","Sophomore",-2.19,0.37,-2.52,0.33,-2.1,-2.53,0.43,14.32,0.493,5.406,0.308,0.378,3.192,0.64,1.955,0.688,0.157,0.15,9.282,3.771,0.11,1.63,0.019,1.818,0.019,2.28
1630658,"Memphis Grizzlies","Colin Castleton","Sophomore",-2.19,1.33,-1.94,-0.26,-2.17,-1.93,-0.24,14.583,0.504,4.572,0.29,0.299,5.134,0.666,5.331,0.767,0.314,0.18,12.196,1.958,0.058,1.368,0.018,1.421,0.014,2.43
1642439,"Los Angeles Lakers","Quincy Olivari","Rookie",-2.19,NA,-1.63,-0.56,-2.19,-1.63,-0.56,16.319,0.469,11.295,0.319,0.676,3.117,0.621,2.547,0.729,0.176,0.172,4.961,5.68,0.167,0.341,0.003,1.841,0.019,2.648
1630222,"Sacramento Kings","Mason Jones","Vet",-2.22,0.31,-1.53,-0.69,-2.3,-1.54,-0.76,15.596,0.509,8.756,0.292,0.633,3.222,0.64,4.486,0.681,0.324,0.167,8.862,9.148,0.244,0.494,0.006,1.596,0.016,3.596
1641817,"Boston Celtics","Anton Watson",NA,-2.22,NA,-1.85,-0.37,-2.22,-1.85,-0.37,15.746,0.5,6.731,0.285,0.377,5.017,0.653,3.426,0.676,0.228,0.161,9.735,3.093,0.09,1.122,0.013,1.535,0.015,2.558
1642450,"Detroit Pistons","Daniss Jenkins","Rookie",-2.23,NA,-1.77,-0.46,-2.23,-1.77,-0.46,17.188,0.474,9.447,0.306,0.554,3.999,0.613,2.922,0.721,0.184,0.172,5.339,6.238,0.189,0.397,0.004,1.883,0.019,2.744
1630545,"Minnesota Timberwolves","Terrence Shannon Jr.","Rookie",-2.23,NA,-2.01,-0.22,-2.23,-2.01,-0.22,16.229,0.513,6.006,0.3,0.374,5.184,0.646,3.491,0.69,0.21,0.177,6.999,4.414,0.114,0.876,0.009,1.711,0.017,2.888
1642285,"Memphis Grizzlies","Cam Spencer","Rookie",-2.23,NA,-1.65,-0.59,-2.24,-1.65,-0.59,13.102,0.477,6.973,0.325,0.51,3.118,0.635,2.652,0.753,0.202,0.141,5.978,6.031,0.164,0.496,0.005,1.747,0.018,2.678
1642348,"Philadelphia 76ers","Justin Edwards","Rookie",-2.24,NA,-1.99,-0.25,-2.23,-1.99,-0.24,15.189,0.507,5.536,0.291,0.377,5.676,0.651,3.989,0.629,0.245,0.165,8.982,3.269,0.095,0.947,0.011,1.578,0.016,2.679
1642275,"Charlotte Hornets","Tidjane Salaün","Rookie",-2.24,NA,-2.37,0.12,-2.07,-2.33,0.26,13.735,0.5,9.17,0.316,0.642,3.367,0.645,2.057,0.709,0.212,0.145,10.256,2.755,0.076,0.677,0.008,1.626,0.017,1.935
1631124,"Denver Nuggets","Julian Strawther","Sophomore",-2.25,0.18,-1.6,-0.65,-1.68,-1.4,-0.28,15.094,0.512,8.257,0.331,0.532,3.389,0.658,3.028,0.755,0.189,0.164,5.045,3.368,0.099,0.752,0.008,1.729,0.017,2.12
1629618,"Denver Nuggets","Jalen Pickett","Sophomore",-2.26,0.21,-1.86,-0.4,-2.27,-1.87,-0.4,10.56,0.503,6.452,0.318,0.607,1.928,0.642,1.502,0.733,0.153,0.123,6.404,7.802,0.212,0.538,0.006,1.69,0.017,2.43
1642258,"Atlanta Hawks","Zaccharie Risacher","Rookie",-2.26,NA,-2.05,-0.22,-2.12,-2.05,-0.07,19.143,0.517,7.842,0.321,0.388,6.771,0.63,4.405,0.699,0.226,0.2,7.116,2.701,0.078,1.267,0.015,1.603,0.016,2.205
1630699,"Milwaukee Bucks","MarJon Beauchamp","Vet",-2.27,0.19,-1.4,-0.86,-2.54,-1.52,-1.02,18.826,0.509,8.99,0.337,0.497,4.498,0.666,3.294,0.704,0.171,0.213,8.931,2.569,0.078,0.591,0.007,1.452,0.015,3.044
1641803,"Indiana Pacers","Tristen Newton","Rookie",-2.28,NA,-1.92,-0.36,-2.27,-1.92,-0.35,18.557,0.481,9.035,0.302,0.493,4.379,0.639,4.241,0.692,0.197,0.193,6.291,4.61,0.14,0.657,0.007,1.712,0.018,2.86
1641748,"Milwaukee Bucks","Andre Jackson Jr.","Sophomore",-2.28,-0.34,-2.58,0.3,-2.34,-2.73,0.39,9.601,0.533,5.531,0.34,0.527,2.96,0.648,0.88,0.669,0.104,0.114,8.442,3.628,0.1,0.802,0.008,1.861,0.019,2.689
1641794,"Oklahoma City Thunder","Dillon Jones","Rookie",-2.28,NA,-1.94,-0.34,-2.23,-1.92,-0.31,15.194,0.514,8.575,0.331,0.561,3.937,0.636,2.341,0.698,0.178,0.164,9.086,4.234,0.125,0.478,0.006,1.621,0.016,2.381
1629003,"Brooklyn Nets","Shake Milton","Vet",-2.29,-0.72,-1.29,-1,-2.11,-1.37,-0.74,14.884,0.507,7.166,0.359,0.459,3.3,0.632,2.918,0.784,0.205,0.164,5.202,5.877,0.183,0.461,0.005,1.388,0.013,2.584
1642377,"Memphis Grizzlies","Jaylen Wells","Rookie",-2.29,NA,-0.89,-1.4,-2.32,-0.8,-1.52,15.682,0.53,8.966,0.344,0.561,3.054,0.666,2.491,0.775,0.183,0.169,6.545,3.003,0.086,0.455,0.005,1.106,0.011,2.168
1642269,"Sacramento Kings","Devin Carter",NA,-2.29,NA,-1.65,-0.64,-2.29,-1.65,-0.64,17.01,0.456,8.3,0.302,0.477,4.412,0.6,2.994,0.734,0.183,0.169,4.912,7.244,0.212,0.282,0.003,2.076,0.02,2.96
1641720,"Los Angeles Lakers","Jalen Hood-Schifino","Sophomore",-2.3,0.26,-2.3,0,-2.25,-2.29,0.04,14.347,0.488,3.843,0.27,0.253,4.534,0.64,3.914,0.673,0.269,0.17,6.984,3.859,0.119,1.113,0.012,1.553,0.017,2.748
1642486,"New York Knicks","Boo Buie III",NA,-2.3,NA,-1.41,-0.89,-2.3,-1.41,-0.89,16.074,0.49,8.776,0.322,0.514,3.205,0.616,2.607,0.741,0.171,0.169,4.706,7.131,0.228,0.242,0.002,2.033,0.02,2.975
1631204,"Detroit Pistons","Marcus Sasser","Sophomore",-2.3,0.33,-1.13,-1.17,-2.36,-1.02,-1.34,18.611,0.518,8.609,0.348,0.457,3.215,0.646,2.754,0.825,0.162,0.193,4.315,7.574,0.243,0.503,0.005,1.995,0.02,3.179
1641816,"Denver Nuggets","Hunter Tyson","Sophomore",-2.31,0.15,-1.67,-0.64,-2.27,-1.64,-0.63,11.562,0.557,7.13,0.317,0.59,2.947,0.68,2.45,0.735,0.187,0.137,9.413,2.443,0.065,0.924,0.011,1.303,0.013,1.767
201566,"Denver Nuggets","Russell Westbrook","Vet",-2.32,-2.45,-1.44,-0.88,0.7,-0.13,0.83,17.427,0.498,6.267,0.317,0.363,6.786,0.621,4.441,0.651,0.238,0.214,8.369,11.647,0.33,0.906,0.01,2.263,0.022,4.675
202684,"Cleveland Cavaliers","Tristan Thompson","Vet",-2.32,-1.31,-2.72,0.4,-0.63,-1.99,1.36,13.769,0.53,1.115,0.142,0.051,7.18,0.637,5.186,0.454,0.277,0.167,14.822,3.98,0.12,1.628,0.019,1.304,0.012,2.995
1630569,"Chicago Bulls","DJ Steward",NA,-2.33,NA,-1.7,-0.62,-2.32,-1.7,-0.62,15.956,0.472,8.369,0.303,0.473,3.924,0.608,2.812,0.734,0.176,0.165,4.797,6.888,0.217,0.191,0.002,2.022,0.02,3.025
1631223,"Atlanta Hawks","David Roddy","Vet",-2.34,0.32,-1.35,-0.99,-2.13,-1.36,-0.77,13.989,0.51,6.099,0.32,0.503,4.113,0.654,2.83,0.682,0.19,0.158,9.851,4.213,0.119,0.659,0.008,1.375,0.014,2.51
1641736,"Golden State Warriors","Reece Beekman","Rookie",-2.34,NA,-1.83,-0.51,-2.34,-1.84,-0.5,16.067,0.494,7.267,0.298,0.432,4.653,0.623,2.809,0.726,0.183,0.167,5.493,6.273,0.197,0.336,0.003,2.003,0.02,2.875
1641712,"Portland Trail Blazers","Rayan Rupert","Sophomore",-2.35,0.38,-1.93,-0.41,-2.5,-1.94,-0.56,12.689,0.487,5.965,0.323,0.477,3.806,0.626,2.299,0.704,0.197,0.139,7.341,3.382,0.1,0.367,0.004,1.383,0.014,2.181
1641723,"Atlanta Hawks","Kobe Bufkin","Sophomore",-2.36,0.02,-1.88,-0.48,-2.25,-1.8,-0.45,18.716,0.516,6.895,0.303,0.364,5.269,0.631,4.44,0.683,0.234,0.203,7.874,5.915,0.187,0.888,0.01,1.646,0.017,3.155
1630556,"Dallas Mavericks","Kessler Edwards","Vet",-2.37,-1.1,-1.69,-0.68,-2.25,-1.74,-0.51,14.946,0.524,9.354,0.328,0.617,3.527,0.635,3.071,0.682,0.194,0.166,8.015,2.885,0.082,0.867,0.009,1.716,0.018,2.096
1642434,"San Antonio Spurs","Riley Minix","Rookie",-2.37,NA,-1.95,-0.42,-2.37,-1.95,-0.42,13.807,0.497,6.982,0.304,0.466,4.2,0.661,2.828,0.682,0.216,0.156,8.719,3.456,0.101,0.942,0.01,1.535,0.016,2.3
1642281,"Cleveland Cavaliers","Jaylon Tyson","Rookie",-2.37,NA,-2.1,-0.27,-2.34,-2.1,-0.24,13.023,0.528,4.864,0.307,0.379,5.513,0.642,3.32,0.665,0.247,0.152,9.118,3.871,0.105,0.557,0.006,1.712,0.017,2.649
1642346,"Phoenix Suns","Ryan Dunn","Rookie",-2.38,NA,-2.23,-0.15,-2.3,-2.25,-0.05,14.768,0.523,9.09,0.32,0.588,3.263,0.678,1.681,0.618,0.157,0.152,8.034,2.686,0.072,1.392,0.015,1.536,0.016,1.605
1631104,"San Antonio Spurs","Blake Wesley","Vet",-2.39,0.2,-2.35,-0.03,-2.22,-2.27,0.05,13.716,0.524,4.185,0.303,0.299,6.945,0.616,4.422,0.651,0.288,0.179,5.187,7.51,0.208,0.42,0.005,1.79,0.018,3.6
1631247,"Cleveland Cavaliers","Luke Travers","Rookie",-2.39,NA,-2.24,-0.14,-2.38,-2.25,-0.13,12.976,0.516,5.063,0.298,0.426,4.589,0.659,3.303,0.693,0.246,0.153,8.518,3.94,0.105,0.968,0.01,1.622,0.016,2.4
1642384,"Sacramento Kings","Isaiah Crawford","Rookie",-2.39,NA,-2.17,-0.22,-2.39,-2.17,-0.22,14.748,0.5,5.455,0.283,0.443,4.313,0.634,2.83,0.689,0.223,0.151,8.012,3.897,0.106,0.839,0.009,1.627,0.017,2.292
1641731,"Washington Wizards","Bilal Coulibaly","Sophomore",-2.39,0.07,-2.54,0.15,-1.03,-2.34,1.31,12.936,0.504,4.324,0.316,0.326,4.265,0.67,3.499,0.732,0.293,0.152,7.076,4.441,0.138,1.023,0.011,1.932,0.019,2.606
1641766,"Chicago Bulls","Adama Sanogo","Sophomore",-2.4,0.35,-1.55,-0.86,-2.42,-1.55,-0.87,16.178,0.559,1.732,0.22,0.107,9.23,0.668,4.145,0.662,0.292,0.188,13.999,2.276,0.067,0.934,0.012,1.337,0.013,2.725
1641734,"Cleveland Cavaliers","Emoni Bates","Sophomore",-2.43,0.55,-2.05,-0.38,-2.37,-2.04,-0.33,17.534,0.53,9.073,0.305,0.488,4.788,0.662,3.254,0.649,0.223,0.19,8.263,3.193,0.103,1.121,0.012,1.369,0.013,2.683
1641738,"Los Angeles Clippers","Kobe Brown","Sophomore",-2.45,0.06,-1.71,-0.74,-2.32,-1.65,-0.67,14.176,0.528,5.594,0.32,0.359,5.972,0.672,2.276,0.666,0.167,0.145,10.256,3.426,0.1,0.827,0.009,1.561,0.016,2.112
202066,"Toronto Raptors","Garrett Temple","Vet",-2.45,1.2,-3.23,0.77,-0.5,-2.5,2,10.511,0.48,5.894,0.308,0.535,3.517,0.584,1.834,0.661,0.131,0.129,6.771,4.467,0.122,0.9,0.009,1.965,0.02,1.974
1628971,"Toronto Raptors","Bruce Brown","Vet",-2.46,-2.08,-1.56,-0.9,-1.45,-1.29,-0.16,16.877,0.523,4.105,0.323,0.236,4.32,0.699,3.384,0.753,0.229,0.188,7.221,5.527,0.173,0.622,0.007,1.825,0.018,2.512
1631243,"Atlanta Hawks","Mouhamed Gueye","Sophomore",-2.47,1.07,-2.22,-0.25,-2.46,-2.22,-0.24,15.256,0.523,6.223,0.293,0.4,5.389,0.675,3.615,0.673,0.251,0.168,12.591,2.584,0.073,1.985,0.026,1.461,0.016,2.5
1642268,"Utah Jazz","Isaiah Collier","Rookie",-2.48,NA,-2.12,-0.36,-2.41,-2.1,-0.31,12.704,0.474,4.643,0.29,0.349,3.932,0.606,2.77,0.615,0.2,0.176,4.817,8.838,0.268,0.392,0.004,2.197,0.022,5.261
1631127,"San Antonio Spurs","Harrison Ingram","Rookie",-2.48,NA,-2.28,-0.2,-2.48,-2.28,-0.2,14.966,0.482,6.075,0.28,0.394,4.298,0.644,2.878,0.696,0.18,0.16,7.215,4.214,0.125,0.748,0.007,1.66,0.017,2.583
1642262,"Utah Jazz","Cody Williams","Rookie",-2.5,NA,-2.39,-0.11,-2.29,-2.34,0.05,10.492,0.483,5.465,0.313,0.507,2.897,0.642,1.566,0.658,0.183,0.116,6.871,3.026,0.08,0.878,0.01,1.419,0.015,1.805
1641725,"Denver Nuggets","Trey Alexander","Rookie",-2.51,NA,-2.21,-0.3,-2.5,-2.21,-0.29,15.222,0.466,6.798,0.311,0.488,3.158,0.62,2.81,0.718,0.147,0.161,5.247,4.015,0.122,0.579,0.006,1.622,0.017,2.188
1641790,"Denver Nuggets","PJ Hall","Rookie",-2.54,NA,-2.18,-0.36,-2.54,-2.18,-0.36,16.606,0.528,6.415,0.282,0.307,6.288,0.668,4.605,0.633,0.251,0.175,11.47,1.991,0.058,1.604,0.02,1.359,0.013,2.353
1642355,"Los Angeles Lakers","Bronny James","Rookie",-2.54,NA,-1.63,-0.92,-2.54,-1.63,-0.91,18.647,0.467,8.664,0.311,0.462,4.142,0.601,3.889,0.732,0.163,0.194,4.794,6.644,0.206,1.056,0.007,2.105,0.021,3.127
1628470,"Chicago Bulls","Torrey Craig","Vet",-2.55,0.17,-1.95,-0.6,-0.52,-0.69,0.17,13.311,0.51,10.064,0.34,0.743,2.261,0.661,1.269,0.701,0.096,0.142,9.958,2.57,0.076,1.24,0.014,1.516,0.015,1.679
1641779,"Phoenix Suns","Jalen Bridges","Rookie",-2.55,NA,-2.08,-0.47,-2.55,-2.08,-0.47,13.597,0.498,7.099,0.295,0.504,4.247,0.664,3.358,0.663,0.221,0.164,9.069,3.061,0.087,1.062,0.012,1.45,0.015,2.483
1628427,"Denver Nuggets","Vlatko Cancar","Vet",-2.56,-0.85,-2.28,-0.28,-2.49,-2.18,-0.31,11.081,0.558,4.785,0.32,0.37,4.873,0.678,1.969,0.767,0.205,0.127,9.439,2.385,0.071,0.943,0.01,1.248,0.012,1.852
1641752,"Detroit Pistons","Bobi Klintman",NA,-2.56,NA,-2.4,-0.16,-2.56,-2.4,-0.16,15.238,0.498,6.1,0.274,0.337,5.639,0.66,3.569,0.656,0.239,0.16,10.595,2.917,0.082,1.452,0.017,1.46,0.015,2.613
1642422,"Los Angeles Lakers","Armel Traoré","Rookie",-2.56,NA,-2.64,0.08,-2.54,-2.64,0.1,13.821,0.515,5.196,0.305,0.352,6.141,0.652,4.011,0.606,0.275,0.156,10.239,2.483,0.071,1.255,0.015,1.725,0.017,2.213
1642385,"Brooklyn Nets","Cui Yongxi","Rookie",-2.56,NA,-2.1,-0.47,-2.56,-2.1,-0.46,18.753,0.493,10.045,0.304,0.462,5.743,0.627,4.662,0.66,0.205,0.208,6.956,3.922,0.11,0.704,0.008,1.646,0.017,2.744
1641711,"Toronto Raptors","Gradey Dick","Sophomore",-2.58,0.15,-1.02,-1.56,-2.5,-1,-1.5,20.988,0.501,10.796,0.366,0.512,4.342,0.614,4.346,0.85,0.198,0.215,5.232,3.008,0.09,0.353,0.004,1.395,0.014,2.217
1630702,"Dallas Mavericks","Jaden Hardy","Vet",-2.6,-2.28,-1.44,-1.16,-2.67,-1.39,-1.28,21.447,0.486,9.094,0.362,0.427,5.446,0.595,3.75,0.792,0.201,0.236,5.476,4.773,0.151,0.306,0.003,1.705,0.015,3.409
1630553,"Brooklyn Nets","Keon Johnson","Vet",-2.61,0,-2.13,-0.48,-2.41,-2.18,-0.23,16.767,0.492,10.433,0.352,0.609,4.486,0.602,1.61,0.76,0.142,0.175,7.055,4.113,0.127,0.867,0.01,1.873,0.019,2.658
1641721,"Los Angeles Lakers","Maxwell Lewis","Sophomore",-2.62,-0.22,-2.23,-0.39,-2.54,-2.2,-0.34,13.876,0.487,2.116,0.265,0.196,4.646,0.656,3.39,0.685,0.173,0.163,6.648,3.451,0.121,0.813,0.009,1.595,0.016,3.246
1642402,"Indiana Pacers","Enrique Freeman","Rookie",-2.62,NA,-2.4,-0.23,-2.61,-2.4,-0.21,10.721,0.529,3.027,0.289,0.28,4.528,0.651,3.608,0.627,0.249,0.129,7.838,3.168,0.085,0.948,0.01,1.491,0.015,2.134
202704,"Philadelphia 76ers","Reggie Jackson","Vet",-2.63,0.06,-1.62,-1.01,-2.41,-1.54,-0.87,18.159,0.466,9.645,0.336,0.545,3.052,0.585,1.425,0.782,0.088,0.193,4.699,7.851,0.218,0.477,0.005,1.55,0.015,3.187
200782,"Los Angeles Clippers","P.J. Tucker","Vet",-2.63,-0.91,-3.08,0.46,-3.06,-3.15,0.09,7.323,0.45,4.392,0.342,0.618,0.99,0.589,0.251,0.662,0.086,0.074,8.256,2.111,0.059,0.678,0.007,1.517,0.015,1.189
1642345,"Phoenix Suns","Oso Ighodaro","Rookie",-2.64,NA,-2.36,-0.28,-2.69,-2.39,-0.3,9.506,0.561,0.729,0.227,0.034,4.8,0.73,2.309,0.674,0.243,0.116,12.478,2.9,0.081,1.272,0.015,1.198,0.012,1.983
1641747,"Denver Nuggets","DaRon Holmes II",NA,-2.66,NA,-2.71,0.04,-2.67,-2.71,0.04,14.426,0.52,5.263,0.266,0.322,5.494,0.671,3.458,0.648,0.245,0.163,11.292,2.274,0.069,1.66,0.02,1.338,0.014,2.641
201949,"Indiana Pacers","James Johnson","Vet",-2.67,-0.03,-3.87,1.2,-1.76,-2.7,0.94,11.305,0.474,3.914,0.26,0.273,3.789,0.648,1.78,0.509,0.094,0.166,8.543,5.378,0.162,1.727,0.025,1.727,0.018,2.821
1642265,"Minnesota Timberwolves","Rob Dillingham","Rookie",-2.68,NA,-1.86,-0.82,-2.65,-1.85,-0.8,17.447,0.489,7.24,0.308,0.394,5.131,0.621,2.26,0.723,0.138,0.191,5.173,7.796,0.238,0.219,0.003,1.624,0.016,4.1
1631131,"Utah Jazz","Oscar Tshiebwe","Sophomore",-2.69,-0.32,-2.55,-0.14,-2.71,-2.56,-0.15,10.324,0.531,2.639,0.238,0.208,3.712,0.66,3.853,0.687,0.238,0.15,14.872,2.259,0.071,1.204,0.015,1.63,0.018,2.097
1641729,"Utah Jazz","Brice Sensabaugh","Sophomore",-2.69,-0.4,-1.44,-1.25,-2.26,-1.29,-0.97,17.846,0.51,11.516,0.347,0.633,1.89,0.644,2.441,0.824,0.164,0.192,7.002,3.731,0.119,0.462,0.005,1.529,0.015,3.304
1642368,"Houston Rockets","N'Faly Dante",NA,-2.7,NA,-2.6,-0.1,-2.7,-2.6,-0.1,14.763,0.539,4.994,0.255,0.303,5.634,0.68,3.595,0.627,0.262,0.162,12.025,2.365,0.061,1.992,0.025,1.228,0.012,2.732
