Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
361,4582058449,jb101086 (10/20),0,322.5,C Clint Capela F Bobby Portis G Trae Young PF Tristan da Silva PG Coby White SF Jaime Jaquez Jr. SG Zach LaVine UTIL Fred VanVleet,,,
361,4582070496,Easymoneyty13 (1/3),0,322.5,C Alexandre Sarr F Bobby Portis G Coby White PF Jaime Jaquez Jr. PG Shai Gilgeous-Alexander SF Talen Horton-Tucker SG Zach LaVine UTIL Amen Thompson,,,
361,4582131729,InfamouzTuck (20/20),0,322.5,C Nikola Vucevic F Talen Horton-Tucker G Zach LaVine PF Patrick Williams PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Coby White UTIL Amen Thompson,,,
361,4582289506,loupac (3/3),0,322.5,C Zach Edey F Amen Thompson G Fred VanVleet PF Jaren Jackson Jr. PG Tyler Herro SF Zach LaVine SG Jalen Green UTIL Haywood Highsmith,,,
378,4580767598,cheezebubble2112 (1/2),0,322.25,C Zach Edey F Jalen Johnson G Andre Jackson Jr. PF Alexandre Sarr PG Trae Young SF Zach LaVine SG Trevelin Queen UTIL Bobby Portis,,,
378,4581044110,kabiman (1/20),0,322.25,C Zach Edey F Amen Thompson G Dejounte Murray PF Alexandre Sarr PG Shai Gilgeous-Alexander SF Zach LaVine SG Alec Burks UTIL Jordan Hawkins,,,
378,4581475968,cpforfree (4/20),0,322.25,C Zach Edey F Trey Murphy III G Trae Young PF Cam Whitmore PG Shai Gilgeous-Alexander SF Amen Thompson SG Trevelin Queen UTIL Clint Capela,,,
378,4581533509,volsrule21 (19/20),0,322.25,C Goga Bitadze F Zaccharie Risacher G Fred VanVleet PF Bobby Portis PG LaMelo Ball SF Jaime Jaquez Jr. SG Coby White UTIL Brook Lopez,,,
378,4581557787,gehrenberg (5/20),0,322.25,C Brook Lopez F Scottie Barnes G Zach LaVine PF Tristan da Silva PG Shai Gilgeous-Alexander SF Talen Horton-Tucker SG Trevelin Queen UTIL Coby White,,,
378,4581589398,grayakasin,0,322.25,C Mark Williams F Jaime Jaquez Jr. G Malcolm Brogdon PF Jaren Jackson Jr. PG LaMelo Ball SF Amen Thompson SG Jalen Green UTIL Coby White,,,
378,4581739795,jackson_0824 (19/20),0,322.25,C Alexandre Sarr F Jalen Johnson G LaMelo Ball PF Miles Bridges PG Alec Burks SF Tristan da Silva SG Trevelin Queen UTIL Jordan Poole,,,
378,4581788669,Chadg20 (15/20),0,322.25,C Kelly Olynyk F Zach LaVine G Ryan Rollins PF Bobby Portis PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Coby White UTIL Yves Missi,,,
378,4581793989,cozman1959 (15/20),0,322.25,C Bobby Portis F Jalen Johnson G Keon Johnson PF Patrick Williams PG Coby White SF De'Andre Hunter SG Zach LaVine UTIL Khris Middleton,,,
378,4582364099,chrisborlandlegacy,0,322.25,C Nikola Vucevic F Patrick Williams G Gary Trent Jr. PF Jalen Johnson PG Coby White SF Cam Whitmore SG Zach LaVine UTIL Bobby Portis,,,
388,4581270371,Hawl589 (12/20),0,322,C Kelly Olynyk F Talen Horton-Tucker G Trae Young PF Alexandre Sarr PG Shai Gilgeous-Alexander SF Zaccharie Risacher SG Zach LaVine UTIL Brook Lopez,,,
388,4581280301,CON16,0,322,C Brook Lopez F Pascal Siakam G Keon Johnson PF Patrick Williams PG Trae Young SF Amen Thompson SG Coby White UTIL Jaren Jackson Jr.,,,
388,4581366079,itlldofarm (2/2),0,322,C Bobby Portis F Amen Thompson G Coby White PF Jaime Jaquez Jr. PG LaMelo Ball SF Zach LaVine SG Trevelin Queen UTIL Brook Lopez,,,
388,4581484007,Jordo300 (16/20),0,322,C Brook Lopez F Amen Thompson G Trae Young PF Jaime Jaquez Jr. PG LaMelo Ball SF Talen Horton-Tucker SG Coby White UTIL Zach Edey,,,
388,4581587629,dewittDFS (5/20),0,322,C Zach Edey F Larry Nance Jr. G Jalen Green PF Alexandre Sarr PG LaMelo Ball SF Jaime Jaquez Jr. SG Trevelin Queen UTIL Shai Gilgeous-Alexander,,,
388,4581924127,winnerwinston (10/20),0,322,C Mark Williams F Jalen Williams G Trae Young PF Jaime Jaquez Jr. PG Coby White SF Zach LaVine SG Amen Thompson UTIL Ryan Rollins,,,
388,4581951538,wjcoon91,0,322,C Brook Lopez F Luguentz Dort G T.J. McConnell PF Miles Bridges PG Shai Gilgeous-Alexander SF Herbert Jones SG Jalen Green UTIL Amen Thompson,,,
388,4582104023,grno_na (16/18),0,322,C Zach Edey F RJ Barrett G Trevelin Queen PF Alexandre Sarr PG Shai Gilgeous-Alexander SF Amen Thompson SG Kentavious Caldwell-Pope UTIL Bilal Coulibaly,,,
388,4582346991,BigWheats3722,0,322,C Goga Bitadze F RJ Barrett G Coby White PF Patrick Williams PG Fred VanVleet SF Zach LaVine SG Trevelin Queen UTIL Dyson Daniels,,,
397,4581412479,floydian80 (4/20),0,321.75,C Kelly Olynyk F Jalen Johnson G Keon Johnson PF Alexandre Sarr PG Coby White SF Scottie Barnes SG Zach LaVine UTIL Noah Clowney,,,
397,4581507500,jholland1981 (11/20),0,321.75,C Zach Edey F Talen Horton-Tucker G Fred VanVleet PF Bobby Portis PG Trae Young SF Zach LaVine SG Coby White UTIL Kelly Olynyk,,,
397,4581514496,RiseAboveTheRest (1/20),0,321.75,C Kelly Olynyk F Cam Whitmore G Scottie Barnes PF Bobby Portis PG Ryan Rollins SF Zach LaVine SG Jalen Green UTIL Jaren Jackson Jr.,,,
397,4581530386,niquisition (17/20),0,321.75,C Zach Edey F Scottie Barnes G Zach LaVine PF Noah Clowney PG Trae Young SF Talen Horton-Tucker SG Coby White UTIL Kelly Olynyk,,,
397,4581655089,PopFlyBoy (1/3),0,321.75,C Zach Edey F Amen Thompson G Jordan Poole PF Jalen Johnson PG LaMelo Ball SF Cam Whitmore SG Trevelin Queen UTIL Jake LaRavia,,,
397,4581688881,beatTheVig (19/20),0,321.75,C Zach Edey F Zach LaVine G Trae Young PF Chris Boucher PG LaMelo Ball SF Tristan da Silva SG Trevelin Queen UTIL Amen Thompson,,,
397,4581842515,simpleman77 (2/3),0,321.75,C Bam Adebayo F Alexandre Sarr G Trae Young PF Tristan da Silva PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Isaiah Joe UTIL Zach Edey,,,
397,4581979947,WJOinfo,0,321.75,C Goga Bitadze F Zach LaVine G Andrew Nembhard PF Alexandre Sarr PG RJ Barrett SF Kentavious Caldwell-Pope SG Gradey Dick UTIL Fred VanVleet,,,
397,4582224938,drummerboi920 (19/20),0,321.75,C Zach Edey F Amen Thompson G Scottie Barnes PF Jaime Jaquez Jr. PG Fred VanVleet SF Zaccharie Risacher SG Coby White UTIL Alperen Sengun,,,
406,4581327689,oneninerfan,0,321.5,C Brook Lopez F Bobby Portis G Kentavious Caldwell-Pope PF Alexandre Sarr PG Scottie Barnes SF Cam Whitmore SG Zach LaVine UTIL Jaren Jackson Jr.,,,
406,4581942695,rthomas622 (3/8),0,321.5,C Clint Capela F Justin Champagnie G Coby White PF Jalen Johnson PG Trae Young SF Jaime Jaquez Jr. SG Amen Thompson UTIL Zach Edey,,,
406,4582176610,DJVERS,0,321.5,C Clint Capela F Talen Horton-Tucker G Trae Young PF Patrick Williams PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Coby White UTIL Zach LaVine,,,
409,4581256571,jjlonghorn11 (3/4),0,321.25,C Zach Edey F Patrick Williams G LaMelo Ball PF Cam Whitmore PG Shai Gilgeous-Alexander SF Talen Horton-Tucker SG Trevelin Queen UTIL Trae Young,,,
409,4581439472,cpworld90 (18/20),0,321.25,C Kelly Olynyk F Bobby Portis G Coby White PF Jalen Johnson PG Trae Young SF Jaime Jaquez Jr. SG Trevelin Queen UTIL Brook Lopez,,,
409,4581467523,mazwa (9/20),0,321.25,C Kelly Olynyk F Noah Clowney G Scottie Barnes PF Jaren Jackson Jr. PG Trae Young SF Dalen Terry SG Zach LaVine UTIL Zach Edey,,,
409,4581516679,kcdill1 (5/20),0,321.25,C Bobby Portis F Talen Horton-Tucker G Trae Young PF Alexandre Sarr PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Coby White UTIL Cam Whitmore,,,
409,4581671034,tyjon98 (14/20),0,321.25,C Mark Williams F Patrick Williams G Fred VanVleet PF Miles Bridges PG Trae Young SF Amen Thompson SG Coby White UTIL Yves Missi,,,
409,4581695035,danvita50 (7/8),0,321.25,C Zach Edey F Patrick Williams G LaMelo Ball PF Cam Whitmore PG Shai Gilgeous-Alexander SF Talen Horton-Tucker SG Trevelin Queen UTIL Trae Young,,,
409,4582181292,toonietuned (2/7),0,321.25,C Mark Williams F Patrick Williams G Jordan Poole PF Bobby Portis PG Shai Gilgeous-Alexander SF Gary Trent Jr. SG Andrew Nembhard UTIL Khris Middleton,,,
409,4582251823,Egglest_gran (4/5),0,321.25,C Myles Turner F Miles Bridges G Jalen Green PF Jalen Johnson PG Dyson Daniels SF Cam Whitmore SG Trevelin Queen UTIL Isaiah Hartenstein,,,
409,4582311600,ericmcq3121 (4/5),0,321.25,C Bobby Portis F Jalen Johnson G Zach LaVine PF Jaime Jaquez Jr. PG Trae Young SF Jaylen Wells SG Malcolm Brogdon UTIL Gary Trent Jr.,,,
409,4582347279,Mchadwick7 (2/2),0,321.25,C Zach Edey F Cam Whitmore G Keon Johnson PF Miles Bridges PG Dejounte Murray SF Zach LaVine SG Tyler Herro UTIL Dyson Daniels,,,
419,4581087112,cpetruccelli (11/20),0,321,C Bobby Portis F Dalen Terry G Trae Young PF Cam Whitmore PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Amen Thompson UTIL Coby White,,,
419,4581420191,wallstruss (17/20),0,321,C Brook Lopez F Zaccharie Risacher G Amen Thompson PF Pascal Siakam PG Trae Young SF Talen Horton-Tucker SG Zach LaVine UTIL Jaren Jackson Jr.,,,
419,4581471466,mrdre47 (4/8),0,321,C Nikola Vucevic F Patrick Williams G Zach LaVine PF Alexandre Sarr PG Jordan Poole SF Cam Whitmore SG Coby White UTIL Fred VanVleet,,,
419,4581531356,Gooseleroy (9/20),0,321,C Jalen Smith F Ochai Agbaji G Zach LaVine PF Jalen Johnson PG Shai Gilgeous-Alexander SF Talen Horton-Tucker SG Coby White UTIL Zach Edey,,,
419,4581963768,nam-jae (3/5),0,321,C Nikola Vucevic F Jaime Jaquez Jr. G Trae Young PF Jalen Johnson PG Coby White SF Cam Whitmore SG Trevelin Queen UTIL Alexandre Sarr,,,
419,4582076041,DCB1 (1/2),0,321,C Brook Lopez F Bennedict Mathurin G Jordan Poole PF Jalen Williams PG Coby White SF Luguentz Dort SG Andrew Nembhard UTIL Miles Bridges,,,
419,4582167758,stevedawg1000,0,321,C Jaren Jackson Jr. F Noah Clowney G Zach LaVine PF Tristan da Silva PG Shai Gilgeous-Alexander SF Bilal Coulibaly SG Dyson Daniels UTIL Talen Horton-Tucker,,,
419,4582224925,drummerboi920 (6/20),0,321,C Zach Edey F Amen Thompson G Scottie Barnes PF Jaime Jaquez Jr. PG Fred VanVleet SF Zaccharie Risacher SG Jalen Green UTIL Alperen Sengun,,,
419,4582259154,salcorral13 (14/15),0,321,C Alexandre Sarr F Zaccharie Risacher G LaMelo Ball PF Jalen Williams PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Trevelin Queen UTIL Zach Edey,,,
419,4582280620,DCB1 (2/2),0,321,C Brook Lopez F Bennedict Mathurin G Jordan Poole PF Jalen Williams PG Coby White SF Luguentz Dort SG Andrew Nembhard UTIL Miles Bridges,,,
429,4581115392,cupcake19 (3/5),0,320.75,C Zach Edey F Khris Middleton G Delon Wright PF Miles Bridges PG LaMelo Ball SF Amen Thompson SG Coby White UTIL Brook Lopez,,,
429,4581256925,cheezebubble2112 (2/2),0,320.75,C Mark Williams F Bobby Portis G Fred VanVleet PF Alexandre Sarr PG LaMelo Ball SF Zach LaVine SG Trevelin Queen UTIL Zach Edey,,,
429,4581418264,Billcun (2/2),0,320.75,C Zach Edey F Luguentz Dort G Fred VanVleet PF Alexandre Sarr PG Trae Young SF Amen Thompson SG Zach LaVine UTIL Ben Simmons,,,
429,4581651328,mrbucky26,0,320.75,C Zach Edey F De'Andre Hunter G Amen Thompson PF Jaime Jaquez Jr. PG Andrew Nembhard SF Khris Middleton SG Brandon Miller UTIL Nikola Vucevic,,,
429,4581845575,itsJamesLopez (2/20),0,320.75,C Clint Capela F Bobby Portis G Amen Thompson PF Jalen Johnson PG Fred VanVleet SF Zach LaVine SG Trevelin Queen UTIL Zach Edey,,,
429,4582166243,fooey102,0,320.75,C Alexandre Sarr F Khris Middleton G Ryan Rollins PF Jalen Johnson PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Trevelin Queen UTIL Goga Bitadze,,,
429,4582261219,Veljeezy (1/7),0,320.75,C Mark Williams F Cam Whitmore G Coby White PF Bobby Portis PG LaMelo Ball SF Jaime Jaquez Jr. SG Jordan Poole UTIL Amen Thompson,,,
436,4581276751,bengal1968 (4/6),0,320.5,C Zach Edey F Amen Thompson G Ryan Rollins PF Bobby Portis PG Shai Gilgeous-Alexander SF Bilal Coulibaly SG Zach LaVine UTIL Talen Horton-Tucker,,,
436,4581330140,tim99cubs (7/10),0,320.5,C Alperen Sengun F Jalen Johnson G Coby White PF Tristan da Silva PG Jordan Poole SF Zaccharie Risacher SG Trevelin Queen UTIL Zach LaVine,,,
436,4581407564,Firedog50 (15/20),0,320.5,C Kelly Olynyk F Amen Thompson G Coby White PF Bobby Portis PG LaMelo Ball SF Zach LaVine SG Trevelin Queen UTIL Zach Edey,,,
436,4581466792,westonselman (7/20),0,320.5,C Kelly Olynyk F Amen Thompson G Coby White PF Bobby Portis PG LaMelo Ball SF Zach LaVine SG Trevelin Queen UTIL Zach Edey,,,
436,4581497782,gatorhater24,0,320.5,C Brook Lopez F Amen Thompson G Ryan Rollins PF Patrick Williams PG Trae Young SF Zach LaVine SG Coby White UTIL Bobby Portis,,,
436,4581527339,3dfritz,0,320.5,C Nick Richards F Zaccharie Risacher G Jaylen Wells PF Miles Bridges PG Shai Gilgeous-Alexander SF De'Andre Hunter SG Malcolm Brogdon UTIL Jalen Johnson,,,
436,4581574901,Dogfart7,0,320.5,C Alperen Sengun F Brandon Boston Jr. G Fred VanVleet PF Jaime Jaquez Jr. PG RJ Barrett SF Kentavious Caldwell-Pope SG Amen Thompson UTIL Miles Bridges,,,
436,4581613243,Warrior357,0,320.5,C Mark Williams F De'Andre Hunter G Ben Simmons PF Miles Bridges PG Fred VanVleet SF Zach LaVine SG Malcolm Brogdon UTIL Bobby Portis,,,
436,4581812008,EggmansFinest (8/20),0,320.5,C Bobby Portis F Patrick Williams G Trae Young PF Jaime Jaquez Jr. PG Coby White SF Herbert Jones SG Trevelin Queen UTIL Shai Gilgeous-Alexander,,,
436,4581922735,antdalesio91,0,320.5,C Clint Capela F Bobby Portis G Khris Middleton PF Jalen Johnson PG Trae Young SF Cam Whitmore SG Amen Thompson UTIL Jevon Carter,,,
436,4582213439,rthomas622 (4/8),0,320.5,C Clint Capela F Jalen Johnson G LaMelo Ball PF Chris Boucher PG Trae Young SF Jaime Jaquez Jr. SG Luke Kennard UTIL Zach Edey,,,
436,4582219390,mcb122987gmail.com,0,320.5,C Zach Edey F Jaren Jackson Jr. G Ja Morant PF Jalen Johnson PG Malcolm Brogdon SF Jaime Jaquez Jr. SG Luguentz Dort UTIL Jalen Green,,,
436,4582240090,e2daely,0,320.5,C Clint Capela F Amen Thompson G Scotty Pippen Jr. PF Jalen Johnson PG Coby White SF Cameron Johnson SG Zach LaVine UTIL Cam Whitmore,,,
436,4582339787,Mchadwick7 (1/2),0,320.5,C Yves Missi F Cam Whitmore G Trevelin Queen PF Jalen Johnson PG LaMelo Ball SF Jaime Jaquez Jr. SG Zach LaVine UTIL Bilal Coulibaly,,,
450,4581264244,shipitplz (17/20),0,320.25,C Zach Edey F Talen Horton-Tucker G Ryan Rollins PF Jalen Johnson PG LaMelo Ball SF Jaime Jaquez Jr. SG Zach LaVine UTIL Khris Middleton,,,
450,4581401594,wallstruss (8/20),0,320.25,C Alperen Sengun F Zach LaVine G Ryan Rollins PF Tristan da Silva PG Trae Young SF Jaime Jaquez Jr. SG Coby White UTIL Amen Thompson,,,
450,4581587195,brockstar5 (20/20),0,320.25,C Zach Edey F Cam Whitmore G Trae Young PF Bobby Portis PG Shai Gilgeous-Alexander SF Talen Horton-Tucker SG Amen Thompson UTIL Ryan Rollins,,,
450,4581596595,Bsmalls7 (4/5),0,320.25,C Mark Williams F Jalen Williams G Jalen Green PF Jalen Johnson PG Alec Burks SF Zach LaVine SG Coby White UTIL Clint Capela,,,
450,4581628367,ATL05 (9/20),0,320.25,C Clint Capela F Miles Bridges G Jalen Green PF Alexandre Sarr PG Coby White SF Amen Thompson SG Zach LaVine UTIL Bobby Portis,,,
450,4581725991,reem_geez (15/20),0,320.25,C Mark Williams F Amen Thompson G Trae Young PF Bobby Portis PG LaMelo Ball SF Cam Whitmore SG Trevelin Queen UTIL Zach Edey,,,
450,4582064846,GunRanger (2/20),0,320.25,C Nikola Vucevic F Zach LaVine G Ryan Rollins PF Bobby Portis PG Trae Young SF Jaime Jaquez Jr. SG Coby White UTIL Zaccharie Risacher,,,
450,4582103607,bigboybrad (2/2),0,320.25,C Zach Edey F Nikola Jovic G Shai Gilgeous-Alexander PF Larry Nance Jr. PG LaMelo Ball SF Jaime Jaquez Jr. SG Malcolm Brogdon UTIL Amen Thompson,,,
450,4582136437,cashyobe (11/20),0,320.25,C Bobby Portis F Cam Whitmore G LaMelo Ball PF Jaime Jaquez Jr. PG Shai Gilgeous-Alexander SF Talen Horton-Tucker SG Trevelin Queen UTIL Zach LaVine,,,
450,4582354930,dabchsx28 (3/3),0,320.25,C Zach Edey F Bobby Portis G AJ Green PF Larry Nance Jr. PG Trae Young SF Zach LaVine SG Coby White UTIL De'Andre Hunter,,,
460,4581133822,hixx (5/20),0,320,C Yves Missi F Zach LaVine G Ryan Rollins PF Miles Bridges PG Trae Young SF Talen Horton-Tucker SG Jordan Poole UTIL Zach Edey,,,
460,4581298541,zekafreak (15/20),0,320,C Bobby Portis F Amen Thompson G Dyson Daniels PF Jaime Jaquez Jr. PG Trae Young SF Zach LaVine SG Trevelin Queen UTIL Coby White,,,
460,4581875713,ELopez432 (11/19),0,320,C Zach Edey F Talen Horton-Tucker G Jordan Poole PF Tristan da Silva PG Shai Gilgeous-Alexander SF Amen Thompson SG Trevelin Queen UTIL Trae Young,,,
460,4581984373,djsun0412 (15/20),0,320,C Nikola Vucevic F Gary Trent Jr. G Ryan Rollins PF Alexandre Sarr PG Trae Young SF Zach LaVine SG Coby White UTIL Zach Edey,,,
460,4582131485,kcan8689 (3/9),0,320,C Zach Edey F Bobby Portis G Zach LaVine PF Alexandre Sarr PG Trae Young SF Khris Middleton SG Trevelin Queen UTIL Amen Thompson,,,
460,4582215074,boobie4king23,0,320,C Zach Edey F Khris Middleton G Coby White PF Bobby Portis PG Ryan Rollins SF Gary Trent Jr. SG Amen Thompson UTIL Shai Gilgeous-Alexander,,,
460,4582316296,xXWhitelightningXx,0,320,C Zach Edey F Pascal Siakam G Zach LaVine PF Alexandre Sarr PG Tyrese Haliburton SF Jaime Jaquez Jr. SG Coby White UTIL Brook Lopez,,,
460,4582316518,chachie79 (20/20),0,320,C Myles Turner F Cam Whitmore G Fred VanVleet PF Larry Nance Jr. PG Trae Young SF Zach LaVine SG Trey Murphy III UTIL Mark Williams,,,
460,4582338977,kentavius12,0,320,C Clint Capela F Jaren Jackson Jr. G Gradey Dick PF De'Andre Hunter PG Trae Young SF Zach LaVine SG Coby White UTIL Alec Burks,,,
469,4581206939,bdoolz90,0,319.75,C Zach Edey F Jalen Johnson G LaMelo Ball PF Tristan da Silva PG T.J. McConnell SF Jaime Jaquez Jr. SG Amen Thompson UTIL Khris Middleton,,,
469,4581466787,westonselman (2/20),0,319.75,C Myles Turner F Amen Thompson G Trae Young PF Bobby Portis PG Coby White SF Dalen Terry SG Zach LaVine UTIL Zach Edey,,,
469,4581587642,dewittDFS (18/20),0,319.75,C Zach Edey F Jalen Williams G Coby White PF Alexandre Sarr PG Jordan Poole SF Jaime Jaquez Jr. SG Kentavious Caldwell-Pope UTIL Jalen Johnson,,,
469,4581645685,jbuddpicks (6/20),0,319.75,C Jalen Smith F Cam Whitmore G LaMelo Ball PF Bobby Portis PG Ajay Mitchell SF Jaime Jaquez Jr. SG Zach LaVine UTIL Shai Gilgeous-Alexander,,,
469,4581778082,JWill1189 (13/20),0,319.75,C Jonathan Mogbo F Alexandre Sarr G Trae Young PF Jalen Johnson PG Shai Gilgeous-Alexander SF Cam Whitmore SG Trevelin Queen UTIL Jaylen Wells,,,
469,4581822173,WISE_GUY,0,319.75,C Brook Lopez F Cam Whitmore G Trae Young PF Bobby Portis PG Shai Gilgeous-Alexander SF Amen Thompson SG Trevelin Queen UTIL AJ Green,,,
469,4582285789,beargrubb (3/3),0,319.75,C Jaren Jackson Jr. F Zaccharie Risacher G LaMelo Ball PF Bobby Portis PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Trevelin Queen UTIL Jaylen Wells,,,
476,4581006987,smitters23 (3/11),0,319.5,C Brook Lopez F Miles Bridges G Jordan Poole PF Jabari Smith Jr. PG Shai Gilgeous-Alexander SF Zaccharie Risacher SG Amen Thompson UTIL Gary Trent Jr.,,,
476,4581584133,footballguru29 (11/20),0,319.5,C Clint Capela F Patrick Williams G Fred VanVleet PF Alexandre Sarr PG Shai Gilgeous-Alexander SF Zach LaVine SG Coby White UTIL Kelly Olynyk,,,
476,4582131487,kcan8689 (5/9),0,319.5,C Zach Edey F Khris Middleton G Coby White PF Alexandre Sarr PG LaMelo Ball SF Cam Whitmore SG Trevelin Queen UTIL Trae Young,,,
476,4582312373,bulldog0202 (3/20),0,319.5,C Zach Edey F Dalen Terry G Amen Thompson PF Jalen Johnson PG Trae Young SF Jaime Jaquez Jr. SG Coby White UTIL Bobby Portis,,,
480,4581082392,DirtySouthAvenger,0,319.25,C Jonas Valanciunas F Aaron Wiggins G Amen Thompson PF Jalen Johnson PG Fred VanVleet SF Cam Whitmore SG Jalen Green UTIL Trae Young,,,
480,4581309993,jazzfan32 (17/20),0,319.25,C Mark Williams F Bobby Portis G Gary Trent Jr. PF Miles Bridges PG LaMelo Ball SF Cam Whitmore SG Zach LaVine UTIL Yves Missi,,,
480,4581381284,mandrzejewski (6/10),0,319.25,C Larry Nance Jr. F Zach LaVine G Coby White PF Jalen Johnson PG Ben Simmons SF Amen Thompson SG Malcolm Brogdon UTIL Zach Edey,,,
480,4581460675,salmopct (6/20),0,319.25,C Mark Williams F Bobby Portis G Fred VanVleet PF Patrick Williams PG Trae Young SF Zach LaVine SG Amen Thompson UTIL Kelly Olynyk,,,
480,4581684021,SpeedRacer101 (9/20),0,319.25,C Nikola Vucevic F Alexandre Sarr G Scottie Barnes PF Tristan da Silva PG Ryan Rollins SF Zach LaVine SG Coby White UTIL Zach Edey,,,
480,4581936233,mbis3 (1/5),0,319.25,C Bobby Portis F Jalen Williams G Zach LaVine PF Alexandre Sarr PG Trae Young SF Jaime Jaquez Jr. SG Trevelin Queen UTIL Zach Edey,,,
480,4581984360,djsun0412 (2/20),0,319.25,C Bobby Portis F Amen Thompson G Trae Young PF Alexandre Sarr PG Coby White SF Jaime Jaquez Jr. SG Zach LaVine UTIL Ryan Rollins,,,
480,4582009942,Mancusco (10/10),0,319.25,C Nikola Vucevic F Scottie Barnes G Ryan Rollins PF Alexandre Sarr PG Coby White SF Tristan da Silva SG Zach LaVine UTIL Zach Edey,,,
480,4582071900,jay69killa (10/20),0,319.25,C Yves Missi F Talen Horton-Tucker G Trae Young PF Miles Bridges PG Coby White SF Jaime Jaquez Jr. SG Zach LaVine UTIL Bobby Portis,,,
480,4582191722,bruceleroy73,0,319.25,C Mark Williams F Miles Bridges G Khris Middleton PF Bobby Portis PG Dyson Daniels SF Kentavious Caldwell-Pope SG Zach LaVine UTIL Goga Bitadze,,,
480,4582196445,ets0004 (3/3),0,319.25,C Myles Turner F Zaccharie Risacher G Bennedict Mathurin PF Jaren Jackson Jr. PG RJ Barrett SF Zach LaVine SG Coby White UTIL Nick Richards,,,
480,4582203269,Sackemyama34 (1/4),0,319.25,C Mark Williams F Khris Middleton G Andrew Nembhard PF Bobby Portis PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Jordan Poole UTIL Jordan Hawkins,,,
480,4582223383,ajmccann (2/4),0,319.25,C Zach Edey F Miles Bridges G Scottie Barnes PF Jalen Williams PG Keon Johnson SF Jaime Jaquez Jr. SG Amen Thompson UTIL Dyson Daniels,,,
480,4582225173,Sackemyama34 (2/4),0,319.25,C Mark Williams F Khris Middleton G Andrew Nembhard PF Bobby Portis PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Jordan Poole UTIL Jordan Hawkins,,,
480,4582280951,Fufa62,0,319.25,C Mark Williams F Cam Whitmore G Ja Morant PF Alexandre Sarr PG Trae Young SF Jaime Jaquez Jr. SG Trevelin Queen UTIL Shai Gilgeous-Alexander,,,
495,4581133476,smithbrandon7 (15/20),0,319,C Noah Clowney F Alexandre Sarr G Amen Thompson PF Jaime Jaquez Jr. PG Trae Young SF Scottie Barnes SG Zach LaVine UTIL Ryan Rollins,,,
495,4581478747,BigFer (2/2),0,319,C Jaren Jackson Jr. F Justin Champagnie G Amen Thompson PF Pascal Siakam PG Keon Johnson SF Zach LaVine SG Jalen Green UTIL Goga Bitadze,,,
495,4581671039,tyjon98 (19/20),0,319,C Mark Williams F Miles Bridges G Ben Simmons PF Alexandre Sarr PG Trae Young SF De'Andre Hunter SG Amen Thompson UTIL Brook Lopez,,,
495,4581673189,nickfromcwe (20/20),0,319,C Zach Edey F Bobby Portis G Zach LaVine PF Jalen Johnson PG Ryan Rollins SF Jaime Jaquez Jr. SG Tyler Herro UTIL Kelly Olynyk,,,
495,4581714653,castledale79 (5/6),0,319,C Goga Bitadze F Bobby Portis G Kentavious Caldwell-Pope PF Cam Whitmore PG Trae Young SF RJ Barrett SG Coby White UTIL Nikola Jovic,,,
495,4581737705,Mashton78 (2/2),0,319,C Zach Edey F Jaime Jaquez Jr. G Ryan Rollins PF Bobby Portis PG Shai Gilgeous-Alexander SF Talen Horton-Tucker SG Coby White UTIL Scottie Barnes,,,
495,4581838771,JdHawkk (9/20),0,319,C Clint Capela F Bobby Portis G Coby White PF Alexandre Sarr PG Trae Young SF Jaime Jaquez Jr. SG Zach LaVine UTIL Brook Lopez,,,
495,4582232312,chase351153 (10/20),0,319,C Yves Missi F Amen Thompson G Trae Young PF Alexandre Sarr PG Shai Gilgeous-Alexander SF Tristan da Silva SG Trevelin Queen UTIL Zach Edey,,,
495,4582340758,Beric6312 (15/20),0,319,C Zach Edey F Talen Horton-Tucker G Ryan Rollins PF Jalen Williams PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Zach LaVine UTIL Bobby Portis,,,
495,4582355549,ZachSkaggs (18/20),0,319,C Nikola Vucevic F Zach LaVine G Ryan Rollins PF Miles Bridges PG Shai Gilgeous-Alexander SF Talen Horton-Tucker SG Trevelin Queen UTIL Brook Lopez,,,
505,4580939017,Mansul77 (2/5),0,318.75,C Clint Capela F Zaccharie Risacher G Jalen Green PF Jalen Johnson PG Trae Young SF De'Andre Hunter SG Zach LaVine UTIL Davion Mitchell,,,
