Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3067,4555169719,justinty53 (18/20),0,276.5,C Anthony Davis F Amen Thompson G Marcus Smart PF Deni Avdija PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Dejounte Murray,,,
3067,4555169720,justinty53 (19/20),0,276.5,C Anthony Davis F Amen Thompson G Marcus Smart PF Deni Avdija PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Dejounte Murray,,,
3067,4555169721,justinty53 (20/20),0,276.5,C Anthony Davis F Amen Thompson G Marcus Smart PF Deni Avdija PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Dejounte Murray,,,
3067,4555216414,HommyT82 (3/18),0,276.5,C Victor Wembanyama F Santi Aldama G Chris Paul PF Herbert Jones PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Kevin Porter Jr.,,,
3067,4555216427,HommyT82 (6/18),0,276.5,C Victor Wembanyama F Santi Aldama G Chris Paul PF Herbert Jones PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Kevin Porter Jr.,,,
3067,4555216445,HommyT82 (9/18),0,276.5,C Victor Wembanyama F Santi Aldama G Chris Paul PF Herbert Jones PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Kevin Porter Jr.,,,
3067,4555216524,HommyT82 (12/18),0,276.5,C Victor Wembanyama F Santi Aldama G Chris Paul PF Herbert Jones PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Kevin Porter Jr.,,,
3067,4555224181,HommyT82 (15/18),0,276.5,C Victor Wembanyama F Santi Aldama G Chris Paul PF Herbert Jones PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Kevin Porter Jr.,,,
3067,4555233437,HommyT82 (18/18),0,276.5,C Victor Wembanyama F Santi Aldama G Chris Paul PF Herbert Jones PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Kevin Porter Jr.,,,
3067,4555244188,PackRBack (1/20),0,276.5,C Victor Wembanyama F Bilal Coulibaly G CJ McCollum PF Naz Reid PG Jared Butler SF Justin Champagnie SG Carlton Carrington UTIL Anthony Davis,,,
3067,4555244196,PackRBack (9/20),0,276.5,C Victor Wembanyama F Trey Murphy III G CJ McCollum PF Jonathan Kuminga PG Mike Conley SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,,
3067,4555299446,haloguitars (8/20),0,276.5,C Jaren Jackson Jr. F Bilal Coulibaly G Marcus Smart PF John Collins PG Scotty Pippen Jr. SF Justin Champagnie SG Carlton Carrington UTIL Anthony Davis,,,
3067,4555340457,winteriscoming12345 (17/20),0,276.5,C Jay Huff F John Collins G Kevin Porter Jr. PF DeMar DeRozan PG Scotty Pippen Jr. SF Jaylen Wells SG Anthony Edwards UTIL Anthony Davis,,,
3067,4555545641,jgreenblatt (10/20),0,276.5,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF DeMar DeRozan PG Scotty Pippen Jr. SF Jaylen Wells SG Marcus Smart UTIL Anthony Davis,,,
3067,4555550675,brockstar5 (19/20),0,276.5,C Jonas Valanciunas F Dalton Knecht G CJ McCollum PF DeMar DeRozan PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
3067,4555561848,CALHOUN757,0,276.5,C Alperen Sengun F Amen Thompson G Dejounte Murray PF Brandon Clarke PG Scotty Pippen Jr. SF Jaylen Wells SG Marcus Smart UTIL Anthony Davis,,,
3067,4555698492,fudd992000,0,276.5,C Jonas Valanciunas F Julian Champagnie G D'Angelo Russell PF Deni Avdija PG Stephen Curry SF Dalton Knecht SG Marcus Smart UTIL De'Aaron Fox,,,
3095,4552870701,venus44 (16/20),0,276.25,C Jonas Valanciunas F Dalton Knecht G Stephen Curry PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jaylen Wells UTIL Victor Wembanyama,,,
3095,4552982818,willoc729 (8/20),0,276.25,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jake LaRavia SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4553014705,jetslifebryan (17/20),0,276.25,C Jonas Valanciunas F Jake LaRavia G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4553030098,gregr1224 (13/20),0,276.25,C Jonas Valanciunas F Jake LaRavia G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4553030104,gregr1224 (19/20),0,276.25,C Jonas Valanciunas F Dalton Knecht G CJ McCollum PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
3095,4553056172,smithbrandon7 (9/20),0,276.25,C Domantas Sabonis F Jaylen Wells G Kevin Porter Jr. PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
3095,4553056180,smithbrandon7 (17/20),0,276.25,C Jay Huff F Norman Powell G De'Aaron Fox PF Brandon Clarke PG Scotty Pippen Jr. SF Jaylen Wells SG Anthony Edwards UTIL Anthony Davis,,,
3095,4553497046,rtwcandy2021 (16/20),0,276.25,C Anthony Davis F Jonathan Kuminga G Jordan Poole PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL CJ McCollum,,,
3095,4553767311,wicked_mumbles (3/20),0,276.25,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jake LaRavia SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4553858462,CharlesTemming (6/20),0,276.25,C Jonas Valanciunas F Trey Murphy III G CJ McCollum PF Rui Hachimura PG Jordan Poole SF Justin Champagnie SG Carlton Carrington UTIL Domantas Sabonis,,,
3095,4554335079,SnowGoon99 (10/20),0,276.25,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jake LaRavia SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4554335081,SnowGoon99 (12/20),0,276.25,C Jonas Valanciunas F Jaren Jackson Jr. G De'Aaron Fox PF Jake LaRavia PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4554336975,rills (3/20),0,276.25,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jake LaRavia SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4554726002,JRucker504 (16/20),0,276.25,C Jonas Valanciunas F Jaren Jackson Jr. G De'Aaron Fox PF Jake LaRavia PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4554905134,emperordune55 (10/20),0,276.25,C Jonas Valanciunas F Lauri Markkanen G Scotty Pippen Jr. PF DeMar DeRozan PG Dejounte Murray SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
3095,4555089724,samshrlck (10/13),0,276.25,C Jonas Valanciunas F Jaren Jackson Jr. G De'Aaron Fox PF Jake LaRavia PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4555151790,rdennis24 (1/2),0,276.25,C Anthony Davis F Jabari Smith Jr. G Marcus Smart PF Jaren Jackson Jr. PG CJ McCollum SF Jordan Miller SG Trey Murphy III UTIL Herbert Jones,,,
3095,4555163777,foransound (4/20),0,276.25,C Jay Huff F Julius Randle G Anthony Edwards PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Norman Powell SG Marcus Smart UTIL Jonas Valanciunas,,,
3095,4555197424,kngof9ex (3/20),0,276.25,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jake LaRavia SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4555340460,winteriscoming12345 (20/20),0,276.25,C Yves Missi F John Collins G Bones Hyland PF Jaren Jackson Jr. PG Jordan Poole SF Justin Champagnie SG Carlton Carrington UTIL Anthony Davis,,,
3095,4555448453,Dr_Two_Inch (2/20),0,276.25,C Yves Missi F John Collins G Marcus Smart PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Victor Wembanyama,,,
3095,4555458544,gtownhoyas13,0,276.25,C Anthony Davis F Jonathan Kuminga G Marcus Smart PF Jaren Jackson Jr. PG Jordan Poole SF Justin Champagnie SG CJ McCollum UTIL Scotty Pippen Jr.,,,
3095,4555461691,mayor351 (6/20),0,276.25,C Yves Missi F Max Christie G Dejounte Murray PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jaden McDaniels SG Jordan Poole UTIL Anthony Davis,,,
3095,4555467087,rlace19 (6/20),0,276.25,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jake LaRavia SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4555487376,soonerdallas (6/20),0,276.25,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jake LaRavia SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4555518258,Rcastr,0,276.25,C Jaren Jackson Jr. F Dillon Brooks G Malik Monk PF Jabari Smith Jr. PG De'Aaron Fox SF Keegan Murray SG Jalen Green UTIL Kevin Porter Jr.,,,
3095,4555522907,pablito9589,0,276.25,C Jonas Valanciunas F Amen Thompson G Jordan Poole PF Herbert Jones PG Dejounte Murray SF Trey Murphy III SG CJ McCollum UTIL Bilal Coulibaly,,,
3095,4555571059,ocdobv (7/17),0,276.25,C Jonas Valanciunas F DeMar DeRozan G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Jared Butler SF Bilal Coulibaly SG Marcus Smart UTIL Victor Wembanyama,,,
3095,4555636848,Gsmoney2469 (3/6),0,276.25,C Walker Kessler F Rui Hachimura G Keyonte George PF Jeremy Sochan PG Dejounte Murray SF Julian Champagnie SG Collin Sexton UTIL Jalen Green,,,
3095,4555653899,steven631,0,276.25,C Jabari Walker F Justin Champagnie G Dejounte Murray PF Jaren Jackson Jr. PG Stephen Curry SF Rui Hachimura SG Jordan Poole UTIL Trey Murphy III,,,
3095,4555680880,djonesemb (2/3),0,276.25,C Jonas Valanciunas F Dalton Knecht G CJ McCollum PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
3095,4555686676,Artrell59 (16/20),0,276.25,C Jonas Valanciunas F DeMar DeRozan G Dejounte Murray PF Lauri Markkanen PG Scotty Pippen Jr. SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
3095,4555710293,newdaydude1,0,276.25,C Jonas Valanciunas F Bilal Coulibaly G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Alperen Sengun,,,
3095,4555727519,Unreal01 (7/20),0,276.25,C Jonas Valanciunas F Dalton Knecht G CJ McCollum PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
3095,4555753833,dblk88,0,276.25,C Jonas Valanciunas F Dalton Knecht G Scotty Pippen Jr. PF Jaren Jackson Jr. PG CJ McCollum SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
3095,4555760824,twooge74 (9/20),0,276.25,C Jonas Valanciunas F Jake LaRavia G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4555788136,Jesse1992,0,276.25,C Victor Wembanyama F Trey Murphy III G Dejounte Murray PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Herbert Jones SG Marcus Smart UTIL Keldon Johnson,,,
3095,4555789123,ccman1707 (9/20),0,276.25,C Jonas Valanciunas F Justin Champagnie G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jake LaRavia SG Jordan Poole UTIL Domantas Sabonis,,,
3095,4555790113,dopewest (4/11),0,276.25,C Jonas Valanciunas F Jake LaRavia G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Domantas Sabonis,,,
3134,4553213342,Brewcrew116 (17/20),0,276,C Jonas Valanciunas F Justin Champagnie G D'Angelo Russell PF Jaren Jackson Jr. PG Jordan Poole SF Jaylen Wells SG Marcus Smart UTIL Anthony Davis,,,
3134,4553237809,bpcologna (13/20),0,276,C Jonas Valanciunas F Dalton Knecht G De'Aaron Fox PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Carlton Carrington UTIL Victor Wembanyama,,,
3134,4553983516,Mocexx (20/20),0,276,C Jonas Valanciunas F Jaylen Wells G D'Angelo Russell PF Jaren Jackson Jr. PG Marcus Smart SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
3134,4554007519,cahrens99 (1/20),0,276,C Domantas Sabonis F Max Christie G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Jared Butler SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
3134,4555124984,KMasonbx (2/20),0,276,C Jaren Jackson Jr. F Amen Thompson G Scotty Pippen Jr. PF John Collins PG Chris Paul SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,,
3134,4555189318,wtfbra97 (2/20),0,276,C Jonas Valanciunas F Norman Powell G Jaylen Wells PF Jaren Jackson Jr. PG De'Aaron Fox SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
3134,4555530139,monstersquad69,0,276,C Domantas Sabonis F Justin Champagnie G Dejounte Murray PF Herbert Jones PG Kevin Porter Jr. SF Norman Powell SG Gabe Vincent UTIL Victor Wembanyama,,,
3134,4555533546,dantron (1/20),0,276,C Jonas Valanciunas F Jake LaRavia G Dejounte Murray PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Jaylen Wells SG CJ McCollum UTIL Domantas Sabonis,,,
3134,4555592956,gators070,0,276,C Victor Wembanyama F Norman Powell G Scotty Pippen Jr. PF Jabari Smith Jr. PG Dejounte Murray SF Justin Champagnie SG Carlton Carrington UTIL Malik Monk,,,
3134,4555713703,jmo7082 (2/2),0,276,C Jonas Valanciunas F Trey Murphy III G Marcus Smart PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Dalton Knecht SG Jordan Poole UTIL Anthony Davis,,,
3134,4555721304,rdeisma (1/2),0,276,C Jonas Valanciunas F Trey Murphy III G Jordan Poole PF Lauri Markkanen PG Scotty Pippen Jr. SF Justin Champagnie SG Amen Thompson UTIL Victor Wembanyama,,,
3134,4555727520,Unreal01 (8/20),0,276,C Jonas Valanciunas F Lauri Markkanen G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Jared Butler SF Jake LaRavia SG Anthony Edwards UTIL Domantas Sabonis,,,
3134,4555788090,Ima619er,0,276,C Jonas Valanciunas F Trey Murphy III G Malik Monk PF Jaren Jackson Jr. PG Dejounte Murray SF Justin Champagnie SG Jordan Poole UTIL Bilal Coulibaly,,,
3134,4555813010,Veljeezy (2/6),0,276,C Anthony Davis F Justin Champagnie G Marcus Smart PF Herbert Jones PG Scotty Pippen Jr. SF Amen Thompson SG Malik Monk UTIL Alperen Sengun,,,
3148,4552649087,papagates (3/20),0,275.75,C Jonas Valanciunas F John Collins G Scotty Pippen Jr. PF Santi Aldama PG Jordan Poole SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
3148,4552783699,objcehdk,0,275.75,C Jonas Valanciunas F John Collins G Jordan Poole PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
3148,4552926225,briskbaxter (8/20),0,275.75,C Jonas Valanciunas F Bilal Coulibaly G Jordan Poole PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG CJ McCollum UTIL Victor Wembanyama,,,
3148,4553000554,Tr0ubl35 (1/20),0,275.75,C Victor Wembanyama F John Collins G Marcus Smart PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,,
3148,4553278386,DoubleX2Dave (2/20),0,275.75,C Jonas Valanciunas F John Collins G Marcus Smart PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Victor Wembanyama,,,
3148,4553346285,RunTheBasesMLB (4/20),0,275.75,C Victor Wembanyama F DeMar DeRozan G Jared Butler PF Brandon Clarke PG Scotty Pippen Jr. SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
3148,4553445511,mathewgilson (9/20),0,275.75,C Jonas Valanciunas F John Collins G Jordan Poole PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
3148,4553515625,AstroPepper (3/20),0,275.75,C Jonas Valanciunas F John Collins G Scotty Pippen Jr. PF Santi Aldama PG Jordan Poole SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
3148,4553639495,robwinning (1/3),0,275.75,C Victor Wembanyama F Santi Aldama G Marcus Smart PF John Collins PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,,
3148,4553677097,darkknyt (10/20),0,275.75,C Jonas Valanciunas F Rui Hachimura G De'Aaron Fox PF Jake LaRavia PG Jordan Poole SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
3148,4553749208,abremmer (4/20),0,275.75,C Jonas Valanciunas F Brandon Clarke G Dejounte Murray PF Jaren Jackson Jr. PG De'Aaron Fox SF Max Christie SG Norman Powell UTIL Walker Kessler,,,
3148,4553966366,Mocexx (7/20),0,275.75,C Victor Wembanyama F Jaylen Wells G Scotty Pippen Jr. PF John Collins PG Jared Butler SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
3148,4554007527,cahrens99 (9/20),0,275.75,C Yves Missi F DeMar DeRozan G Marcus Smart PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
3148,4554149202,BigMart11 (1/20),0,275.75,C Jonas Valanciunas F John Collins G Marcus Smart PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Victor Wembanyama,,,
3148,4554212568,cjp66 (6/20),0,275.75,C Victor Wembanyama F Justin Champagnie G Scotty Pippen Jr. PF John Collins PG Jared Butler SF Jaylen Wells SG Marcus Smart UTIL Anthony Davis,,,
3148,4554436607,kcbroyals09 (2/2),0,275.75,C Anthony Davis F Jaren Jackson Jr. G Kevin Porter Jr. PF Jonathan Kuminga PG Anthony Edwards SF Bilal Coulibaly SG Devin Vassell UTIL Jabari Walker,,,
3148,4554776739,joeyfreddy (2/20),0,275.75,C Jonas Valanciunas F John Collins G Jordan Poole PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
3148,4554810908,timothyandstacy (13/20),0,275.75,C Victor Wembanyama F Justin Champagnie G CJ McCollum PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Bilal Coulibaly SG Jordan Poole UTIL Jonas Valanciunas,,,
3148,4554870166,mrtracy177 (7/20),0,275.75,C Jonas Valanciunas F Bilal Coulibaly G CJ McCollum PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Victor Wembanyama,,,
3148,4555119037,AMayberry23 (3/5),0,275.75,C Victor Wembanyama F Jaylen Wells G Dejounte Murray PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG CJ McCollum UTIL Norman Powell,,,
3148,4555122512,westonselman (11/20),0,275.75,C Jonas Valanciunas F Jaylen Wells G Anthony Edwards PF DeMar DeRozan PG Scotty Pippen Jr. SF Justin Champagnie SG Carlton Carrington UTIL Anthony Davis,,,
3148,4555124985,KMasonbx (3/20),0,275.75,C Victor Wembanyama F Justin Champagnie G Jordan Poole PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Bilal Coulibaly SG CJ McCollum UTIL Jonas Valanciunas,,,
3148,4555267562,dallasmike44 (11/20),0,275.75,C Anthony Davis F Brandon Boston Jr. G Marcus Smart PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Dejounte Murray,,,
3148,4555299457,haloguitars (19/20),0,275.75,C Jonas Valanciunas F Santi Aldama G Marcus Smart PF John Collins PG Scotty Pippen Jr. SF Justin Champagnie SG Jordan Poole UTIL Victor Wembanyama,,,
3148,4555305389,Bartman4223 (1/2),0,275.75,C Jonas Valanciunas F Bilal Coulibaly G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Jordan Poole SF Justin Champagnie SG CJ McCollum UTIL Victor Wembanyama,,,
3148,4555377403,jayseth,0,275.75,C Brandon Clarke F Justin Champagnie G Anthony Edwards PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Bilal Coulibaly SG Jordan Poole UTIL Stephen Curry,,,
3148,4555401446,lostories (15/20),0,275.75,C Jonas Valanciunas F John Collins G Scotty Pippen Jr. PF Santi Aldama PG Marcus Smart SF Justin Champagnie SG Jordan Poole UTIL Victor Wembanyama,,,
3148,4555418971,BobbyHare911 (8/20),0,275.75,C Jonas Valanciunas F Dalton Knecht G Anthony Edwards PF Rui Hachimura PG Jordan Poole SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
3148,4555448454,Dr_Two_Inch (3/20),0,275.75,C Jonas Valanciunas F Justin Champagnie G CJ McCollum PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Bilal Coulibaly SG Jordan Poole UTIL Victor Wembanyama,,,
3148,4555474480,gbird33 (15/20),0,275.75,C Jonas Valanciunas F Bilal Coulibaly G Scotty Pippen Jr. PF Jaren Jackson Jr. PG CJ McCollum SF Justin Champagnie SG Jordan Poole UTIL Victor Wembanyama,,,
3148,4555480289,floydian80 (15/20),0,275.75,C Anthony Davis F Rui Hachimura G Jordan Poole PF Jaren Jackson Jr. PG Carlton Carrington SF Justin Champagnie SG CJ McCollum UTIL Scotty Pippen Jr.,,,
3148,4555529573,BleedORANGE (3/4),0,275.75,C Anthony Davis F Trey Murphy III G Anthony Edwards PF Brandon Clarke PG Kevin Porter Jr. SF Bilal Coulibaly SG Jaylen Wells UTIL Anfernee Simons,,,
3148,4555533549,dantron (4/20),0,275.75,C Yves Missi F DeMar DeRozan G Scotty Pippen Jr. PF Jaren Jackson Jr. PG Marcus Smart SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
3148,4555545369,TheKid2430 (2/20),0,275.75,C Victor Wembanyama F DeMar DeRozan G Jared Butler PF Brandon Clarke PG Scotty Pippen Jr. SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
3148,4555549374,DaddyRaks (4/20),0,275.75,C Jonas Valanciunas F Julius Randle G Jordan Poole PF Jaren Jackson Jr. PG Jared Butler SF Justin Champagnie SG Marcus Smart UTIL Anthony Davis,,,
3148,4555580419,ShaKneeBoy (11/17),0,275.75,C Anthony Davis F Norman Powell G Jordan Poole PF John Collins PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Amen Thompson,,,
3148,4555594596,ShaKneeBoy (15/17),0,275.75,C Anthony Davis F Norman Powell G Jordan Poole PF John Collins PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Amen Thompson,,,
3148,4555624770,HEADBUSSA32,0,275.75,C Alperen Sengun F Rui Hachimura G Bones Hyland PF Jaren Jackson Jr. PG Kevin Porter Jr. SF Justin Champagnie SG Jordan Poole UTIL Victor Wembanyama,,,
3148,4555672418,maliktuener9825,0,275.75,C Jonas Valanciunas F John Collins G Jordan Poole PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
3148,4555688275,UTHfan (1/4),0,275.75,C Victor Wembanyama F DeMar DeRozan G Jared Butler PF Brandon Clarke PG Scotty Pippen Jr. SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
3148,4555717322,FLEX305JC (1/20),0,275.75,C Jonas Valanciunas F Amen Thompson G Jordan Poole PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Jaylen Wells UTIL Anthony Davis,,,
3148,4555760829,twooge74 (14/20),0,275.75,C Jonas Valanciunas F Julius Randle G Jared Butler PF Jaren Jackson Jr. PG Marcus Smart SF Justin Champagnie SG Jordan Poole UTIL Anthony Davis,,,
3148,4555802241,Retrovirus301,0,275.75,C Victor Wembanyama F Bilal Coulibaly G Scotty Pippen Jr. PF Jaren Jackson Jr. PG CJ McCollum SF Justin Champagnie SG Jordan Poole UTIL Jonas Valanciunas,,,
3191,4552885175,fool4fantasy (2/3),0,275.5,C Jonas Valanciunas F Julius Randle G Carlton Carrington PF Draymond Green PG D'Angelo Russell SF DeMar DeRozan SG Dalton Knecht UTIL Buddy Hield,,,
3191,4553217064,Jiwyman1,0,275.5,C Jonas Valanciunas F Jaren Jackson Jr. G Kevin Porter Jr. PF Deni Avdija PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
3191,4553703449,HakeemTheDream (20/20),0,275.5,C Victor Wembanyama F DeMar DeRozan G Scotty Pippen Jr. PF Jonathan Kuminga PG Jared Butler SF Jaylen Wells SG Marcus Smart UTIL Anthony Davis,,,
3191,4554090282,BrownsTown82 (16/20),0,275.5,C Victor Wembanyama F Jake LaRavia G Jordan Poole PF Santi Aldama PG Scotty Pippen Jr. SF Justin Champagnie SG Carlton Carrington UTIL Anthony Davis,,,
3191,4554151274,BigMart11 (11/20),0,275.5,C Victor Wembanyama F Justin Champagnie G Scotty Pippen Jr. PF Santi Aldama PG Carlton Carrington SF Jake LaRavia SG Jordan Poole UTIL Anthony Davis,,,
3191,4554560476,Sajohnson98 (12/20),0,275.5,C Jonas Valanciunas F Julius Randle G Carlton Carrington PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
3191,4554776748,joeyfreddy (11/20),0,275.5,C Jonas Valanciunas F Julius Randle G Carlton Carrington PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
3191,4555051114,imrosebowl (1/20),0,275.5,C Jonas Valanciunas F Julius Randle G Carlton Carrington PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
3191,4555051115,imrosebowl (2/20),0,275.5,C Jonas Valanciunas F Julius Randle G Carlton Carrington PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
3191,4555051116,imrosebowl (3/20),0,275.5,C Jonas Valanciunas F Julius Randle G Carlton Carrington PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
3191,4555051117,imrosebowl (4/20),0,275.5,C Jonas Valanciunas F Julius Randle G Carlton Carrington PF Jaren Jackson Jr. PG Scotty Pippen Jr. SF Justin Champagnie SG Marcus Smart UTIL Victor Wembanyama,,,
