Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,,Instructions
4568909220,NBA $50K Four-Point Play [$10K to 1st],171905802,$4,Shai Gilgeous-Alexander (37064592) (LOCKED),Payton Pritchard (37064864) (LOCKED),Quentin Grimes (37065239),Miles Bridges (37064836) (LOCKED),Isaiah Hartenstein (37064768) (LOCKED),Spencer Dinwiddie (37065288),Jaren Jackson Jr. (37064725),Goga Bitadze (37064868) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
4568909221,NBA $50K Four-Point Play [$10K to 1st],171905802,$4,Shai Gilgeous-Alexander (37064592) (LOCKED),Collin Sexton (37064966) (LOCKED),Quentin Grimes (37065239),Draymond Green (37064826),Jabari Smith Jr. (37064926),Cade Cunningham (37064604) (LOCKED),Klay Thompson (37065002),Chris Boucher (37065259) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
4568909222,NBA $50K Four-Point Play [$10K to 1st],171905802,$4,Cade Cunningham (37064604) (LOCKED),Quentin Grimes (37065239),Bilal Coulibaly (37064876) (LOCKED),Jonathan Kuminga (37064833),Kevin Durant (37064643),Jamal Shead (37065312) (LOCKED),Brandon Boston Jr. (37065007),Fred VanVleet (37064744),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
4568909223,NBA $50K Four-Point Play [$10K to 1st],171905802,$4,Shai Gilgeous-Alexander (37064592) (LOCKED),Malik Beasley (37064995) (LOCKED),Devin Vassell (37064948),Miles Bridges (37064836) (LOCKED),Paul Reed (37065595) (LOCKED),Klay Thompson (37065002),Jonathan Kuminga (37064833),Alperen Sengun (37064652),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
4568909224,NBA $50K Four-Point Play [$10K to 1st],171905802,$4,Spencer Dinwiddie (37065288),Gradey Dick (37064850) (LOCKED),Cameron Johnson (37064735) (LOCKED),Miles Bridges (37064836) (LOCKED),Alexandre Sarr (37064919) (LOCKED),Scottie Barnes (37064626) (LOCKED),Klay Thompson (37065002),Jaren Jackson Jr. (37064725),,5. For faster processing only include entries you are changing in the file you upload
4568909225,NBA $50K Four-Point Play [$10K to 1st],171905802,$4,Shai Gilgeous-Alexander (37064592) (LOCKED),Quentin Grimes (37065239),Devin Vassell (37064948),Miles Bridges (37064836) (LOCKED),Goga Bitadze (37064868) (LOCKED),Spencer Dinwiddie (37065288),Jaren Jackson Jr. (37064725),Fred VanVleet (37064744),,
,,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,PF,Ryan Dunn (37065401),Ryan Dunn,37065401,PF/F/UTIL,3200,IND@PHX 12/19/2024 09:00PM ET,PHX,13
,,,,,,,,,,,,,PG/SG,Cameron Payne (37065418),Cameron Payne,37065418,PG/SG/G/UTIL,3200,NYK@MIN 12/19/2024 09:30PM ET,NYK,16.99
,,,,,,,,,,,,,PF,Julian Phillips (37065450) (LOCKED),Julian Phillips,37065450,PF/F/UTIL,3100,In Progress,CHI,9.99
,,,,,,,,,,,,,PF,DaQuan Jeffries (37065457) (LOCKED),DaQuan Jeffries,37065457,PF/F/UTIL,3100,In Progress,CHA,19.08
,,,,,,,,,,,,,C,Mo Bamba (37065428),Mo Bamba,37065428,C/UTIL,3100,LAC@DAL 12/19/2024 08:30PM ET,LAC,14.29
,,,,,,,,,,,,,SF/PF,Olivier-Maxence Prosper (37065460),Olivier-Maxence Prosper,37065460,SF/PF/F/UTIL,3100,LAC@DAL 12/19/2024 08:30PM ET,DAL,5.61
,,,,,,,,,,,,,SF/PF,Brice Sensabaugh (37065424) (LOCKED),Brice Sensabaugh,37065424,SF/PF/F/UTIL,3100,In Progress,UTA,14.04
,,,,,,,,,,,,,SG/SF,Luke Kennard (37065445),Luke Kennard,37065445,SG/SF/F/G/UTIL,3100,GSW@MEM 12/19/2024 08:00PM ET,MEM,16.58
,,,,,,,,,,,,,PF/C,Sandro Mamukelashvili (37065441),Sandro Mamukelashvili,37065441,PF/C/F/UTIL,3100,ATL@SAS 12/19/2024 08:00PM ET,SAS,9.86
,,,,,,,,,,,,,PG/SG,Vit Krejci (37065453),Vit Krejci,37065453,PG/SG/G/UTIL,3100,ATL@SAS 12/19/2024 08:00PM ET,ATL,7.58
,,,,,,,,,,,,,SF/PF,Jett Howard (37065433) (LOCKED),Jett Howard,37065433,SF/PF/F/UTIL,3100,In Progress,ORL,7.29
,,,,,,,,,,,,,SF/PF,Aaron Wiggins (37065437) (LOCKED),Aaron Wiggins,37065437,SF/PF/F/UTIL,3100,In Progress,OKC,17.36
,,,,,,,,,,,,,SF,Josh Okogie (37065430),Josh Okogie,37065430,SF/F/UTIL,3100,IND@PHX 12/19/2024 09:00PM ET,PHX,13.53
,,,,,,,,,,,,,C,Jericho Sims (37065464),Jericho Sims,37065464,C/UTIL,3100,NYK@MIN 12/19/2024 09:30PM ET,NYK,8.20
,,,,,,,,,,,,,SG/SF,Baylor Scheierman (37065509) (LOCKED),Baylor Scheierman,37065509,SG/SF/F/G/UTIL,3000,In Progress,BOS,3.55
,,,,,,,,,,,,,PF/C,Xavier Tillman (37065514) (LOCKED),Xavier Tillman,37065514,PF/C/F/UTIL,3000,In Progress,BOS,4.79
,,,,,,,,,,,,,SF,Anton Watson (37065518) (LOCKED),Anton Watson,37065518,SF/F/UTIL,3000,In Progress,BOS,0
,,,,,,,,,,,,,PG,JD Davison (37065521) (LOCKED),JD Davison,37065521,PG/G/UTIL,3000,In Progress,BOS,1.9
,,,,,,,,,,,,,PF,Drew Peterson (37065524) (LOCKED),Drew Peterson,37065524,PF/F/UTIL,3000,In Progress,BOS,7.79
,,,,,,,,,,,,,SG/SF,Jordan Walsh (37065527) (LOCKED),Jordan Walsh,37065527,SG/SF/F/G/UTIL,3000,In Progress,BOS,4.32
,,,,,,,,,,,,,SG/SF,Jaden Springer (37065532) (LOCKED),Jaden Springer,37065532,SG/SF/F/G/UTIL,3000,In Progress,BOS,3.22
,,,,,,,,,,,,,PG/SG,Jevon Carter (37065704) (LOCKED),Jevon Carter,37065704,PG/SG/G/UTIL,3000,In Progress,CHI,3.91
,,,,,,,,,,,,,PG,DJ Steward (37065708) (LOCKED),DJ Steward,37065708,PG/G/UTIL,3000,In Progress,CHI,0
,,,,,,,,,,,,,SG,Chris Duarte (37065711) (LOCKED),Chris Duarte,37065711,SG/G/UTIL,3000,In Progress,CHI,4.54
,,,,,,,,,,,,,C,Adama Sanogo (37065714) (LOCKED),Adama Sanogo,37065714,C/UTIL,3000,In Progress,CHI,4.12
,,,,,,,,,,,,,PF,Torrey Craig (37065716) (LOCKED),Torrey Craig,37065716,PF/F/UTIL,3000,In Progress,CHI,9.88
,,,,,,,,,,,,,C,E.J. Liddell (37065719) (LOCKED),E.J. Liddell,37065719,C/UTIL,3000,In Progress,CHI,5.04
,,,,,,,,,,,,,SF,Dalen Terry (37065721) (LOCKED),Dalen Terry,37065721,SF/F/UTIL,3000,In Progress,CHI,8.91
,,,,,,,,,,,,,C,Tristan Vukcevic (37065466) (LOCKED),Tristan Vukcevic,37065466,C/UTIL,3000,In Progress,WAS,0
,,,,,,,,,,,,,PG,KJ Simpson (37065475) (LOCKED),KJ Simpson,37065475,PG/G/UTIL,3000,In Progress,CHA,10.19
,,,,,,,,,,,,,SG,Seth Curry (37065478) (LOCKED),Seth Curry,37065478,SG/G/UTIL,3000,In Progress,CHA,8.18
,,,,,,,,,,,,,PF/C,Anthony Gill (37065586) (LOCKED),Anthony Gill,37065586,PF/C/F/UTIL,3000,In Progress,WAS,5.25
,,,,,,,,,,,,,C,Richaun Holmes (37065590) (LOCKED),Richaun Holmes,37065590,C/UTIL,3000,In Progress,WAS,7.08
,,,,,,,,,,,,,PF,Patrick Baldwin Jr. (37065592) (LOCKED),Patrick Baldwin Jr.,37065592,PF/F/UTIL,3000,In Progress,WAS,4.25
,,,,,,,,,,,,,C,Taj Gibson (37065788) (LOCKED),Taj Gibson,37065788,C/UTIL,3000,In Progress,CHA,8.41
,,,,,,,,,,,,,SG/SF,Nick Smith Jr. (37065790) (LOCKED),Nick Smith Jr.,37065790,SG/SF/F/G/UTIL,3000,In Progress,CHA,6.25
,,,,,,,,,,,,,C,Grant Williams (37065795) (LOCKED),Grant Williams,37065795,C/UTIL,3000,In Progress,CHA,24.09
,,,,,,,,,,,,,PF/C,Markieff Morris (37065652),Markieff Morris,37065652,PF/C/F/UTIL,3000,LAC@DAL 12/19/2024 08:30PM ET,DAL,5.25
,,,,,,,,,,,,,PG,Jazian Gortman (37065656),Jazian Gortman,37065656,PG/G/UTIL,3000,LAC@DAL 12/19/2024 08:30PM ET,DAL,1.68
,,,,,,,,,,,,,C,Dwight Powell (37065659),Dwight Powell,37065659,C/UTIL,3000,LAC@DAL 12/19/2024 08:30PM ET,DAL,6.12
,,,,,,,,,,,,,SG/SF,Kessler Edwards (37065661),Kessler Edwards,37065661,SG/SF/F/G/UTIL,3000,LAC@DAL 12/19/2024 08:30PM ET,DAL,-0.08
,,,,,,,,,,,,,PG,Brandon Williams (37065666),Brandon Williams,37065666,PG/G/UTIL,3000,LAC@DAL 12/19/2024 08:30PM ET,DAL,2.6
,,,,,,,,,,,,,SF,Dante Exum (37065669),Dante Exum,37065669,SF/F/UTIL,3000,LAC@DAL 12/19/2024 08:30PM ET,DAL,0
,,,,,,,,,,,,,SG,Cam Christie (37065861),Cam Christie,37065861,SG/G/UTIL,3000,LAC@DAL 12/19/2024 08:30PM ET,LAC,12.75
,,,,,,,,,,,,,PF/C,Kai Jones (37065864),Kai Jones,37065864,PF/C/F/UTIL,3000,LAC@DAL 12/19/2024 08:30PM ET,LAC,6.49
,,,,,,,,,,,,,SG,Trentyn Flowers (37065868),Trentyn Flowers,37065868,SG/G/UTIL,3000,LAC@DAL 12/19/2024 08:30PM ET,LAC,13.5
,,,,,,,,,,,,,PF/C,Kobe Brown (37065871),Kobe Brown,37065871,PF/C/F/UTIL,3000,LAC@DAL 12/19/2024 08:30PM ET,LAC,6.93
,,,,,,,,,,,,,PF,P.J. Tucker (37065875),P.J. Tucker,37065875,PF/F/UTIL,3000,LAC@DAL 12/19/2024 08:30PM ET,LAC,0
,,,,,,,,,,,,,PG,Reece Beekman (37065472) (LOCKED),Reece Beekman,37065472,PG/G/UTIL,3000,In Progress,BKN,3.38
,,,,,,,,,,,,,SG,Garrett Temple (37065613) (LOCKED),Garrett Temple,37065613,SG/G/UTIL,3000,In Progress,TOR,3
,,,,,,,,,,,,,PG,AJ Lawson (37065616) (LOCKED),AJ Lawson,37065616,PG/G/UTIL,3000,In Progress,TOR,0
,,,,,,,,,,,,,C,Ulrich Chomche (37065619) (LOCKED),Ulrich Chomche,37065619,C/UTIL,3000,In Progress,TOR,3.25
,,,,,,,,,,,,,SF,Jamison Battle (37065621) (LOCKED),Jamison Battle,37065621,SF/F/UTIL,3000,In Progress,TOR,10.81
,,,,,,,,,,,,,SG,Dariq Whitehead (37065827) (LOCKED),Dariq Whitehead,37065827,SG/G/UTIL,3000,In Progress,BKN,10.25
,,,,,,,,,,,,,SF,Jaylen Martin (37065830) (LOCKED),Jaylen Martin,37065830,SF/F/UTIL,3000,In Progress,BKN,1.75
,,,,,,,,,,,,,PG,De'Anthony Melton (37065833) (LOCKED),De'Anthony Melton,37065833,PG/G/UTIL,3000,In Progress,BKN,22.25
,,,,,,,,,,,,,C,Paul Reed (37065595) (LOCKED),Paul Reed,37065595,C/UTIL,3000,In Progress,DET,10.52
,,,,,,,,,,,,,C,Cole Swider (37065597) (LOCKED),Cole Swider,37065597,C/UTIL,3000,In Progress,DET,2
,,,,,,,,,,,,,PG/SG,Alondes Williams (37065599) (LOCKED),Alondes Williams,37065599,PG/SG/G/UTIL,3000,In Progress,DET,7
,,,,,,,,,,,,,PG,Daniss Jenkins (37065603) (LOCKED),Daniss Jenkins,37065603,PG/G/UTIL,3000,In Progress,DET,0
,,,,,,,,,,,,,PG/SG,Wendell Moore Jr. (37065606) (LOCKED),Wendell Moore Jr.,37065606,PG/SG/G/UTIL,3000,In Progress,DET,11.56
,,,,,,,,,,,,,PF,Bobi Klintman (37065610) (LOCKED),Bobi Klintman,37065610,PF/F/UTIL,3000,In Progress,DET,0
,,,,,,,,,,,,,SG/SF,David Jones (37065797) (LOCKED),David Jones,37065797,SG/SF/F/G/UTIL,3000,In Progress,UTA,0
,,,,,,,,,,,,,C,Oscar Tshiebwe (37065802) (LOCKED),Oscar Tshiebwe,37065802,C/UTIL,3000,In Progress,UTA,17.75
,,,,,,,,,,,,,SF,Cody Williams (37065804) (LOCKED),Cody Williams,37065804,SF/F/UTIL,3000,In Progress,UTA,9.11
,,,,,,,,,,,,,PG,Patty Mills (37065807) (LOCKED),Patty Mills,37065807,PG/G/UTIL,3000,In Progress,UTA,8.56
,,,,,,,,,,,,,PG,Isaiah Collier (37065810) (LOCKED),Isaiah Collier,37065810,PG/G/UTIL,3000,In Progress,UTA,11.17
,,,,,,,,,,,,,C,Drew Eubanks (37065813) (LOCKED),Drew Eubanks,37065813,C/UTIL,3000,In Progress,UTA,12.82
,,,,,,,,,,,,,PF/C,Micah Potter (37065815) (LOCKED),Micah Potter,37065815,PF/C/F/UTIL,3000,In Progress,UTA,15.45
,,,,,,,,,,,,,SG/SF,Svi Mykhailiuk (37065819) (LOCKED),Svi Mykhailiuk,37065819,SG/SF/F/G/UTIL,3000,In Progress,UTA,10.83
,,,,,,,,,,,,,PF,Taylor Hendricks (37065824) (LOCKED),Taylor Hendricks,37065824,PF/F/UTIL,3000,In Progress,UTA,18.08
,,,,,,,,,,,,,PG,Yuki Kawamura (37065672),Yuki Kawamura,37065672,PG/G/UTIL,3000,GSW@MEM 12/19/2024 08:00PM ET,MEM,2.11
,,,,,,,,,,,,,C,Colin Castleton (37065675),Colin Castleton,37065675,C/UTIL,3000,GSW@MEM 12/19/2024 08:00PM ET,MEM,2.59
,,,,,,,,,,,,,SG/SF,John Konchar (37065677),John Konchar,37065677,SG/SF/F/G/UTIL,3000,GSW@MEM 12/19/2024 08:00PM ET,MEM,9.33
,,,,,,,,,,,,,C,Jay Huff (37065682),Jay Huff,37065682,C/UTIL,3000,GSW@MEM 12/19/2024 08:00PM ET,MEM,17.31
,,,,,,,,,,,,,PF,Gregory Jackson (37065684),Gregory Jackson,37065684,PF/F/UTIL,3000,GSW@MEM 12/19/2024 08:00PM ET,MEM,0
,,,,,,,,,,,,,SG,Gui Santos (37065878),Gui Santos,37065878,SG/G/UTIL,3000,GSW@MEM 12/19/2024 08:00PM ET,GSW,2.67
,,,,,,,,,,,,,PG,Pat Spencer (37065881),Pat Spencer,37065881,PG/G/UTIL,3000,GSW@MEM 12/19/2024 08:00PM ET,GSW,5.42
,,,,,,,,,,,,,SF/PF,Kyle Anderson (37065884),Kyle Anderson,37065884,SF/PF/F/UTIL,3000,GSW@MEM 12/19/2024 08:00PM ET,GSW,14.25
,,,,,,,,,,,,,C,Quinten Post (37065888),Quinten Post,37065888,C/UTIL,3000,GSW@MEM 12/19/2024 08:00PM ET,GSW,0
,,,,,,,,,,,,,PG/SG,Moses Moody (37065890),Moses Moody,37065890,PG/SG/G/UTIL,3000,GSW@MEM 12/19/2024 08:00PM ET,GSW,12.38
,,,,,,,,,,,,,PG/SG,Malaki Branham (37065468),Malaki Branham,37065468,PG/SG/G/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,SAS,10.55
,,,,,,,,,,,,,PF,Riley Minix (37065545),Riley Minix,37065545,PF/F/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,SAS,2.5
,,,,,,,,,,,,,PF,Harrison Ingram (37065548),Harrison Ingram,37065548,PF/F/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,SAS,1.25
,,,,,,,,,,,,,SG,Sidy Cissoko (37065551),Sidy Cissoko,37065551,SG/G/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,SAS,2.68
,,,,,,,,,,,,,PG/SG,David Duke Jr. (37065554),David Duke Jr.,37065554,PG/SG/G/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,SAS,6
,,,,,,,,,,,,,PG,Tre Jones (37065567),Tre Jones,37065567,PG/G/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,SAS,13.59
,,,,,,,,,,,,,SG/SF,Garrison Mathews (37065724),Garrison Mathews,37065724,SG/SF/F/G/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,ATL,13.75
,,,,,,,,,,,,,PG,Keaton Wallace (37065729),Keaton Wallace,37065729,PG/G/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,ATL,11.79
,,,,,,,,,,,,,C,Mouhamed Gueye (37065732),Mouhamed Gueye,37065732,C/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,ATL,2
,,,,,,,,,,,,,C,Dominick Barlow (37065734),Dominick Barlow,37065734,C/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,ATL,0.5
,,,,,,,,,,,,,PF,David Roddy (37065736),David Roddy,37065736,PF/F/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,ATL,12.14
,,,,,,,,,,,,,PG,Kobe Bufkin (37065739),Kobe Bufkin,37065739,PG/G/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,ATL,11.28
,,,,,,,,,,,,,C,Cody Zeller (37065742),Cody Zeller,37065742,C/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,ATL,0
,,,,,,,,,,,,,SG,Seth Lundy (37065744),Seth Lundy,37065744,SG/G/UTIL,3000,ATL@SAS 12/19/2024 08:00PM ET,ATL,0
,,,,,,,,,,,,,PG/SF,Nate Williams (37065489),Nate Williams,37065489,PG/SF/F/G/UTIL,3000,NOP@HOU 12/19/2024 08:00PM ET,HOU,4.42
,,,,,,,,,,,,,PG/SG,Reed Sheppard (37065494),Reed Sheppard,37065494,PG/SG/G/UTIL,3000,NOP@HOU 12/19/2024 08:00PM ET,HOU,8.76
,,,,,,,,,,,,,SG,Jack McVeigh (37065498),Jack McVeigh,37065498,SG/G/UTIL,3000,NOP@HOU 12/19/2024 08:00PM ET,HOU,2.83
,,,,,,,,,,,,,PF/C,Jeff Green (37065501),Jeff Green,37065501,PF/C/F/UTIL,3000,NOP@HOU 12/19/2024 08:00PM ET,HOU,4
,,,,,,,,,,,,,C,Jock Landale (37065505),Jock Landale,37065505,C/UTIL,3000,NOP@HOU 12/19/2024 08:00PM ET,HOU,10.68
,,,,,,,,,,,,,C,N'Faly Dante (37065507),N'Faly Dante,37065507,C/UTIL,3000,NOP@HOU 12/19/2024 08:00PM ET,HOU,0
,,,,,,,,,,,,,SF/PF,Cam Whitmore (37065537),Cam Whitmore,37065537,SF/PF/F/UTIL,3000,NOP@HOU 12/19/2024 08:00PM ET,HOU,8.72
,,,,,,,,,,,,,SF/PF,Jae'Sean Tate (37065541),Jae'Sean Tate,37065541,SF/PF/F/UTIL,3000,NOP@HOU 12/19/2024 08:00PM ET,HOU,6.75
,,,,,,,,,,,,,C,Trey Jemison (37065690),Trey Jemison,37065690,C/UTIL,3000,NOP@HOU 12/19/2024 08:00PM ET,NOP,7.7
,,,,,,,,,,,,,SG/SF,Antonio Reeves (37065692),Antonio Reeves,37065692,SG/SF/F/G/UTIL,3000,NOP@HOU 12/19/2024 08:00PM ET,NOP,7.70
,,,,,,,,,,,,,SF,Jamal Cain (37065697),Jamal Cain,37065697,SF/F/UTIL,3000,NOP@HOU 12/19/2024 08:00PM ET,NOP,10.70
,,,,,,,,,,,,,PF/C,Karlo Matkovic (37065700),Karlo Matkovic,37065700,PF/C/F/UTIL,3000,NOP@HOU 12/19/2024 08:00PM ET,NOP,5.3
,,,,,,,,,,,,,PG,Ajay Mitchell (37065481) (LOCKED),Ajay Mitchell,37065481,PG/G/UTIL,3000,In Progress,OKC,11.58
,,,,,,,,,,,,,PG,Cory Joseph (37065558) (LOCKED),Cory Joseph,37065558,PG/G/UTIL,3000,In Progress,ORL,3.82
,,,,,,,,,,,,,PG,Mac McClung (37065561) (LOCKED),Mac McClung,37065561,PG/G/UTIL,3000,In Progress,ORL,4.25
,,,,,,,,,,,,,PG,Trevelin Queen (37065564) (LOCKED),Trevelin Queen,37065564,PG/G/UTIL,3000,In Progress,ORL,1
,,,,,,,,,,,,,C,Branden Carlson (37065747) (LOCKED),Branden Carlson,37065747,C/UTIL,3000,In Progress,OKC,3.71
,,,,,,,,,,,,,PF,Dillon Jones (37065749) (LOCKED),Dillon Jones,37065749,PF/F/UTIL,3000,In Progress,OKC,6.11
,,,,,,,,,,,,,PG,Adam Flagler (37065752) (LOCKED),Adam Flagler,37065752,PG/G/UTIL,3000,In Progress,OKC,2.64
,,,,,,,,,,,,,SF,Alex Ducas (37065755) (LOCKED),Alex Ducas,37065755,SF/F/UTIL,3000,In Progress,OKC,0
,,,,,,,,,,,,,C,Ousmane Dieng (37065758) (LOCKED),Ousmane Dieng,37065758,C/UTIL,3000,In Progress,OKC,10.03
,,,,,,,,,,,,,PG,Nikola Topic (37065760) (LOCKED),Nikola Topic,37065760,PG/G/UTIL,3000,In Progress,OKC,0
,,,,,,,,,,,,,C,Jaylin Williams (37065763) (LOCKED),Jaylin Williams,37065763,C/UTIL,3000,In Progress,OKC,0
,,,,,,,,,,,,,SG/SF,Quenton Jackson (37065484),Quenton Jackson,37065484,SG/SF/F/G/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,IND,13.45
,,,,,,,,,,,,,PG,TyTy Washington Jr. (37065570),TyTy Washington Jr.,37065570,PG/G/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,PHX,6.58
,,,,,,,,,,,,,PF/C,Bol Bol (37065573),Bol Bol,37065573,PF/C/F/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,PHX,5.32
,,,,,,,,,,,,,SG,Damion Lee (37065577),Damion Lee,37065577,SG/G/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,PHX,7.94
,,,,,,,,,,,,,SF,Jalen Bridges (37065580),Jalen Bridges,37065580,SF/F/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,PHX,0.62
,,,,,,,,,,,,,PG,Collin Gillespie (37065583),Collin Gillespie,37065583,PG/G/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,PHX,3.5
,,,,,,,,,,,,,C,Thomas Bryant (37065765),Thomas Bryant,37065765,C/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,IND,11
,,,,,,,,,,,,,PF/C,James Johnson (37065767),James Johnson,37065767,PF/C/F/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,IND,3.33
,,,,,,,,,,,,,PG/SG,Tristen Newton (37065771),Tristen Newton,37065771,PG/SG/G/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,IND,0.8
,,,,,,,,,,,,,PF/C,Enrique Freeman (37065775),Enrique Freeman,37065775,PF/C/F/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,IND,3.41
,,,,,,,,,,,,,SG/SF,Johnny Furphy (37065779),Johnny Furphy,37065779,SG/SF/F/G/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,IND,7.03
,,,,,,,,,,,,,C,Isaiah Jackson (37065784),Isaiah Jackson,37065784,C/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,IND,19.4
,,,,,,,,,,,,,C,James Wiseman (37065786),James Wiseman,37065786,C/UTIL,3000,IND@PHX 12/19/2024 09:00PM ET,IND,7.25
,,,,,,,,,,,,,C,Jesse Edwards (37065624),Jesse Edwards,37065624,C/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,MIN,0
,,,,,,,,,,,,,PF,PJ Dozier (37065626),PJ Dozier,37065626,PF/F/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,MIN,2.91
,,,,,,,,,,,,,SF,Josh Minott (37065629),Josh Minott,37065629,SF/F/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,MIN,5.38
,,,,,,,,,,,,,PG,Daishen Nix (37065632),Daishen Nix,37065632,PG/G/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,MIN,2.83
,,,,,,,,,,,,,PF/C,Leonard Miller (37065635),Leonard Miller,37065635,PF/C/F/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,MIN,0
,,,,,,,,,,,,,SG/SF,Terrence Shannon Jr. (37065639),Terrence Shannon Jr.,37065639,SG/SF/F/G/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,MIN,2.91
,,,,,,,,,,,,,SG,Jaylen Clark (37065644),Jaylen Clark,37065644,SG/G/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,MIN,0
,,,,,,,,,,,,,C,Luka Garza (37065647),Luka Garza,37065647,C/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,MIN,5.28
,,,,,,,,,,,,,PG,Rob Dillingham (37065649),Rob Dillingham,37065649,PG/G/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,MIN,7.23
,,,,,,,,,,,,,PF,Joe Ingles (37065687),Joe Ingles,37065687,PF/F/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,MIN,2.21
,,,,,,,,,,,,,PG,Boo Buie (37065836),Boo Buie,37065836,PG/G/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,NYK,0
,,,,,,,,,,,,,SG/SF,Matt Ryan (37065839),Matt Ryan,37065839,SG/SF/F/G/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,NYK,1.53
,,,,,,,,,,,,,SG/SF,Pacome Dadiet (37065844),Pacome Dadiet,37065844,SG/SF/F/G/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,NYK,4.61
,,,,,,,,,,,,,SF/PF,Jacob Toppin (37065849),Jacob Toppin,37065849,SF/PF/F/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,NYK,1.18
,,,,,,,,,,,,,PG,Tyler Kolek (37065853),Tyler Kolek,37065853,PG/G/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,NYK,5.81
,,,,,,,,,,,,,C,Ariel Hukporti (37065856),Ariel Hukporti,37065856,C/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,NYK,6.04
,,,,,,,,,,,,,SF,Kevin McCullar Jr. (37065858),Kevin McCullar Jr.,37065858,SF/F/UTIL,3000,NYK@MIN 12/19/2024 09:30PM ET,NYK,0
