Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL,,Instructions
4571946222,NBA $20K Four Point Play [20 Entry Max],172013532,$4,Derrick White (37102948),Svi Mykhailiuk (37104014) (LOCKED),Jayson Tatum (37102799),Bobby Portis (37103116),Clint Capela (37103102) (LOCKED),Scotty Pippen Jr. (37103475) (LOCKED),Trey Murphy III (37102993),Jaylen Brown (37102863),,1. Column A lists all of your contest entries for this draftgroup
4571946223,NBA $20K Four Point Play [20 Entry Max],172013532,$4,James Harden (37102811),Collin Sexton (37103173) (LOCKED),Khris Middleton (37103141),Jayson Tatum (37102799),Bobby Portis (37103116),Scotty Pippen Jr. (37103475) (LOCKED),De'Andre Hunter (37103086) (LOCKED),Devin Vassell (37103106),,2. Your current lineup is listed next to each entry (blank for reservations)
4571946224,NBA $20K Four Point Play [20 Entry Max],172013532,$4,Jrue Holiday (37103158),Derrick White (37102948),Jaylen Brown (37102863),Jayson Tatum (37102799),Clint Capela (37103102) (LOCKED),Scotty Pippen Jr. (37103475) (LOCKED),Bobby Portis (37103116),Bogdan Bogdanovic (37103252) (LOCKED),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
4571946225,NBA $20K Four Point Play [20 Entry Max],172013532,$4,Tyler Herro (37102923) (LOCKED),Quentin Grimes (37103268),Jayson Tatum (37102799),Nikola Jovic (37103638) (LOCKED),Bobby Portis (37103116),Jaylen Brown (37102863),Jaren Jackson Jr. (37102903) (LOCKED),Scotty Pippen Jr. (37103475) (LOCKED),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
4571946226,NBA $20K Four Point Play [20 Entry Max],172013532,$4,Tyler Herro (37102923) (LOCKED),Khris Middleton (37103141),Jayson Tatum (37102799),Bobby Portis (37103116),Moritz Wagner (37103243) (LOCKED),Derrick White (37102948),Svi Mykhailiuk (37104014) (LOCKED),Jaren Jackson Jr. (37102903) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
4571946227,NBA $20K Four Point Play [20 Entry Max],172013532,$4,Tyler Herro (37102923) (LOCKED),Khris Middleton (37103141),Keldon Johnson (37103291),Jalen Johnson (37102841) (LOCKED),Bobby Portis (37103116),Scotty Pippen Jr. (37103475) (LOCKED),Jaylen Brown (37102863),Ivica Zubac (37102934),,
,,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,C,Mo Bamba (37103645),Mo Bamba,37103645,C/UTIL,3100,LAC@DAL 12/21/2024 08:30PM ET,LAC,14.40
,,,,,,,,,,,,,SF/PF,Olivier-Maxence Prosper (37103651),Olivier-Maxence Prosper,37103651,SF/PF/F/UTIL,3100,LAC@DAL 12/21/2024 08:30PM ET,DAL,5.37
,,,,,,,,,,,,,PF/C,Nikola Jovic (37103638) (LOCKED),Nikola Jovic,37103638,PF/C/F/UTIL,3100,In Progress,MIA,16.52
,,,,,,,,,,,,,PG/SG,Cameron Payne (37103614),Cameron Payne,37103614,PG/SG/G/UTIL,3100,NYK@NOP 12/21/2024 08:00PM ET,NYK,17.36
,,,,,,,,,,,,,PG,Marcus Sasser (37103642),Marcus Sasser,37103642,PG/G/UTIL,3100,DET@PHX 12/21/2024 09:00PM ET,DET,12.43
,,,,,,,,,,,,,SF,Gary Payton II (37103630),Gary Payton II,37103630,SF/F/UTIL,3100,GSW@MIN 12/21/2024 08:00PM ET,GSW,11.90
,,,,,,,,,,,,,SG/SF,Garrison Mathews (37103789) (LOCKED),Garrison Mathews,37103789,SG/SF/F/G/UTIL,3000,In Progress,ATL,13.75
,,,,,,,,,,,,,PG,Keaton Wallace (37103794) (LOCKED),Keaton Wallace,37103794,PG/G/UTIL,3000,In Progress,ATL,11.79
,,,,,,,,,,,,,C,Mouhamed Gueye (37103797) (LOCKED),Mouhamed Gueye,37103797,C/UTIL,3000,In Progress,ATL,2
,,,,,,,,,,,,,C,Dominick Barlow (37103799) (LOCKED),Dominick Barlow,37103799,C/UTIL,3000,In Progress,ATL,0.5
,,,,,,,,,,,,,PF,David Roddy (37103801) (LOCKED),David Roddy,37103801,PF/F/UTIL,3000,In Progress,ATL,12.14
,,,,,,,,,,,,,PG,Kobe Bufkin (37103804) (LOCKED),Kobe Bufkin,37103804,PG/G/UTIL,3000,In Progress,ATL,11.28
,,,,,,,,,,,,,C,Cody Zeller (37103807) (LOCKED),Cody Zeller,37103807,C/UTIL,3000,In Progress,ATL,0
,,,,,,,,,,,,,PG,Yuki Kawamura (37103977) (LOCKED),Yuki Kawamura,37103977,PG/G/UTIL,3000,In Progress,MEM,2.11
,,,,,,,,,,,,,C,Colin Castleton (37103980) (LOCKED),Colin Castleton,37103980,C/UTIL,3000,In Progress,MEM,2.59
,,,,,,,,,,,,,SG/SF,John Konchar (37103982) (LOCKED),John Konchar,37103982,SG/SF/F/G/UTIL,3000,In Progress,MEM,9.77
,,,,,,,,,,,,,C,Jay Huff (37103987) (LOCKED),Jay Huff,37103987,C/UTIL,3000,In Progress,MEM,17.31
,,,,,,,,,,,,,PF,Gregory Jackson (37103989) (LOCKED),Gregory Jackson,37103989,PF/F/UTIL,3000,In Progress,MEM,0
,,,,,,,,,,,,,SG/SF,Johnny Juzang (37103683) (LOCKED),Johnny Juzang,37103683,SG/SF/F/G/UTIL,3000,In Progress,UTA,12.57
,,,,,,,,,,,,,SG,Dariq Whitehead (37103809) (LOCKED),Dariq Whitehead,37103809,SG/G/UTIL,3000,In Progress,BKN,10.25
,,,,,,,,,,,,,SF,Jaylen Martin (37103812) (LOCKED),Jaylen Martin,37103812,SF/F/UTIL,3000,In Progress,BKN,1.75
,,,,,,,,,,,,,PG,Reece Beekman (37103815) (LOCKED),Reece Beekman,37103815,PG/G/UTIL,3000,In Progress,BKN,2.08
,,,,,,,,,,,,,PG,De'Anthony Melton (37103818) (LOCKED),De'Anthony Melton,37103818,PG/G/UTIL,3000,In Progress,BKN,22.25
,,,,,,,,,,,,,C,Oscar Tshiebwe (37103992) (LOCKED),Oscar Tshiebwe,37103992,C/UTIL,3000,In Progress,UTA,17.75
,,,,,,,,,,,,,SF,Cody Williams (37103994) (LOCKED),Cody Williams,37103994,SF/F/UTIL,3000,In Progress,UTA,9.11
,,,,,,,,,,,,,PG,Patty Mills (37103997) (LOCKED),Patty Mills,37103997,PG/G/UTIL,3000,In Progress,UTA,8.56
,,,,,,,,,,,,,PG,Isaiah Collier (37104000) (LOCKED),Isaiah Collier,37104000,PG/G/UTIL,3000,In Progress,UTA,11.17
,,,,,,,,,,,,,C,Drew Eubanks (37104003) (LOCKED),Drew Eubanks,37104003,C/UTIL,3000,In Progress,UTA,12.71
,,,,,,,,,,,,,PF/C,Micah Potter (37104005) (LOCKED),Micah Potter,37104005,PF/C/F/UTIL,3000,In Progress,UTA,14.04
,,,,,,,,,,,,,SG/SF,David Jones Garcia (37104009) (LOCKED),David Jones Garcia,37104009,SG/SF/F/G/UTIL,3000,In Progress,UTA,0
,,,,,,,,,,,,,SG/SF,Svi Mykhailiuk (37104014) (LOCKED),Svi Mykhailiuk,37104014,SG/SF/F/G/UTIL,3000,In Progress,UTA,10.83
,,,,,,,,,,,,,PF,Taylor Hendricks (37104019) (LOCKED),Taylor Hendricks,37104019,PF/F/UTIL,3000,In Progress,UTA,18.08
,,,,,,,,,,,,,PG/SG,Jevon Carter (37103838),Jevon Carter,37103838,PG/SG/G/UTIL,3000,BOS@CHI 12/21/2024 08:00PM ET,CHI,3.91
,,,,,,,,,,,,,PG,DJ Steward (37103842),DJ Steward,37103842,PG/G/UTIL,3000,BOS@CHI 12/21/2024 08:00PM ET,CHI,0
,,,,,,,,,,,,,SG,Chris Duarte (37103845),Chris Duarte,37103845,SG/G/UTIL,3000,BOS@CHI 12/21/2024 08:00PM ET,CHI,4.54
,,,,,,,,,,,,,C,Adama Sanogo (37103848),Adama Sanogo,37103848,C/UTIL,3000,BOS@CHI 12/21/2024 08:00PM ET,CHI,4.12
,,,,,,,,,,,,,PF,Torrey Craig (37103850),Torrey Craig,37103850,PF/F/UTIL,3000,BOS@CHI 12/21/2024 08:00PM ET,CHI,9.88
,,,,,,,,,,,,,C,E.J. Liddell (37103853),E.J. Liddell,37103853,C/UTIL,3000,BOS@CHI 12/21/2024 08:00PM ET,CHI,5.04
,,,,,,,,,,,,,SF,Dalen Terry (37103855),Dalen Terry,37103855,SF/F/UTIL,3000,BOS@CHI 12/21/2024 08:00PM ET,CHI,8.91
,,,,,,,,,,,,,SG/SF,Baylor Scheierman (37104033),Baylor Scheierman,37104033,SG/SF/F/G/UTIL,3000,BOS@CHI 12/21/2024 08:00PM ET,BOS,3.55
,,,,,,,,,,,,,SF,Anton Watson (37104038),Anton Watson,37104038,SF/F/UTIL,3000,BOS@CHI 12/21/2024 08:00PM ET,BOS,0
,,,,,,,,,,,,,PG,JD Davison (37104041),JD Davison,37104041,PG/G/UTIL,3000,BOS@CHI 12/21/2024 08:00PM ET,BOS,1.9
,,,,,,,,,,,,,SG/SF,Jaden Springer (37104044),Jaden Springer,37104044,SG/SF/F/G/UTIL,3000,BOS@CHI 12/21/2024 08:00PM ET,BOS,3.42
,,,,,,,,,,,,,PF/C,Xavier Tillman (37104049),Xavier Tillman,37104049,PF/C/F/UTIL,3000,BOS@CHI 12/21/2024 08:00PM ET,BOS,4.79
,,,,,,,,,,,,,PF/C,Pete Nance (37103667),Pete Nance,37103667,PF/C/F/UTIL,3000,PHI@CLE 12/21/2024 08:00PM ET,PHI,0
,,,,,,,,,,,,,PG,Reggie Jackson (37103688),Reggie Jackson,37103688,PG/G/UTIL,3000,PHI@CLE 12/21/2024 08:00PM ET,PHI,10.07
,,,,,,,,,,,,,PF,JT Thor (37103821),JT Thor,37103821,PF/F/UTIL,3000,PHI@CLE 12/21/2024 08:00PM ET,CLE,9.31
,,,,,,,,,,,,,PG,Emoni Bates (37103824),Emoni Bates,37103824,PG/G/UTIL,3000,PHI@CLE 12/21/2024 08:00PM ET,CLE,0
,,,,,,,,,,,,,PG,Craig Porter Jr. (37103827),Craig Porter Jr.,37103827,PG/G/UTIL,3000,PHI@CLE 12/21/2024 08:00PM ET,CLE,6.90
,,,,,,,,,,,,,SG/SF,Jaylon Tyson (37103830),Jaylon Tyson,37103830,SG/SF/F/G/UTIL,3000,PHI@CLE 12/21/2024 08:00PM ET,CLE,5.53
,,,,,,,,,,,,,SF,Luke Travers (37103835),Luke Travers,37103835,SF/F/UTIL,3000,PHI@CLE 12/21/2024 08:00PM ET,CLE,4.33
,,,,,,,,,,,,,SF,Justin Edwards (37104022),Justin Edwards,37104022,SF/F/UTIL,3000,PHI@CLE 12/21/2024 08:00PM ET,PHI,4
,,,,,,,,,,,,,PG,Jeff Dowtin (37104025),Jeff Dowtin,37104025,PG/G/UTIL,3000,PHI@CLE 12/21/2024 08:00PM ET,PHI,5.69
,,,,,,,,,,,,,C,Adem Bona (37104028),Adem Bona,37104028,C/UTIL,3000,PHI@CLE 12/21/2024 08:00PM ET,PHI,4.29
,,,,,,,,,,,,,PG,Jared McCain (37104030),Jared McCain,37104030,PG/G/UTIL,3000,PHI@CLE 12/21/2024 08:00PM ET,PHI,23.94
,,,,,,,,,,,,,SG/SF,Jordan Miller (37103678),Jordan Miller,37103678,SG/SF/F/G/UTIL,3000,LAC@DAL 12/21/2024 08:30PM ET,LAC,11.75
,,,,,,,,,,,,,PF/C,Markieff Morris (37103729),Markieff Morris,37103729,PF/C/F/UTIL,3000,LAC@DAL 12/21/2024 08:30PM ET,DAL,3.94
,,,,,,,,,,,,,PG,Jazian Gortman (37103733),Jazian Gortman,37103733,PG/G/UTIL,3000,LAC@DAL 12/21/2024 08:30PM ET,DAL,2.56
,,,,,,,,,,,,,C,Dwight Powell (37103736),Dwight Powell,37103736,C/UTIL,3000,LAC@DAL 12/21/2024 08:30PM ET,DAL,5.83
,,,,,,,,,,,,,SG/SF,Kessler Edwards (37103738),Kessler Edwards,37103738,SG/SF/F/G/UTIL,3000,LAC@DAL 12/21/2024 08:30PM ET,DAL,0.11
,,,,,,,,,,,,,PG,Brandon Williams (37103743),Brandon Williams,37103743,PG/G/UTIL,3000,LAC@DAL 12/21/2024 08:30PM ET,DAL,2.6
,,,,,,,,,,,,,SF,Dante Exum (37103746),Dante Exum,37103746,SF/F/UTIL,3000,LAC@DAL 12/21/2024 08:30PM ET,DAL,0
,,,,,,,,,,,,,SG,Cam Christie (37103931),Cam Christie,37103931,SG/G/UTIL,3000,LAC@DAL 12/21/2024 08:30PM ET,LAC,12.75
,,,,,,,,,,,,,PF/C,Kai Jones (37103934),Kai Jones,37103934,PF/C/F/UTIL,3000,LAC@DAL 12/21/2024 08:30PM ET,LAC,6.29
,,,,,,,,,,,,,SG,Trentyn Flowers (37103938),Trentyn Flowers,37103938,SG/G/UTIL,3000,LAC@DAL 12/21/2024 08:30PM ET,LAC,13.5
,,,,,,,,,,,,,PF/C,Kobe Brown (37103941),Kobe Brown,37103941,PF/C/F/UTIL,3000,LAC@DAL 12/21/2024 08:30PM ET,LAC,6.93
,,,,,,,,,,,,,PF,P.J. Tucker (37103945),P.J. Tucker,37103945,PF/F/UTIL,3000,LAC@DAL 12/21/2024 08:30PM ET,LAC,0
,,,,,,,,,,,,,PG/SG,Blake Wesley (37103671),Blake Wesley,37103671,PG/SG/G/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,SAS,8.82
,,,,,,,,,,,,,PF,Riley Minix (37103749),Riley Minix,37103749,PF/F/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,SAS,2.5
,,,,,,,,,,,,,PF,Harrison Ingram (37103752),Harrison Ingram,37103752,PF/F/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,SAS,1.25
,,,,,,,,,,,,,SG,Sidy Cissoko (37103755),Sidy Cissoko,37103755,SG/G/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,SAS,2.68
,,,,,,,,,,,,,SG,David Duke Jr. (37103758),David Duke Jr.,37103758,SG/G/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,SAS,6
,,,,,,,,,,,,,PF/C,Sandro Mamukelashvili (37103761),Sandro Mamukelashvili,37103761,PF/C/F/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,SAS,9.86
,,,,,,,,,,,,,PG/SG,Malaki Branham (37103765),Malaki Branham,37103765,PG/SG/G/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,SAS,10.55
,,,,,,,,,,,,,PG,Tre Jones (37103769),Tre Jones,37103769,PG/G/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,SAS,12.42
,,,,,,,,,,,,,SG/SF,Rayan Rupert (37103948),Rayan Rupert,37103948,SG/SF/F/G/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,POR,7.07
,,,,,,,,,,,,,SF,Kris Murray (37103953),Kris Murray,37103953,SF/F/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,POR,9.5
,,,,,,,,,,,,,PF,Justin Minaya (37103956),Justin Minaya,37103956,PF/F/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,POR,1.25
,,,,,,,,,,,,,C,Duop Reath (37103959),Duop Reath,37103959,C/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,POR,4.21
,,,,,,,,,,,,,SG,Bryce McGowens (37103961),Bryce McGowens,37103961,SG/G/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,POR,3.5
,,,,,,,,,,,,,SG,Taze Moore (37103964),Taze Moore,37103964,SG/G/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,POR,10.5
,,,,,,,,,,,,,PF,Matisse Thybulle (37103967),Matisse Thybulle,37103967,PF/F/UTIL,3000,POR@SAS 12/21/2024 08:30PM ET,POR,0
,,,,,,,,,,,,,PG/SG,Josh Richardson (37103661) (LOCKED),Josh Richardson,37103661,PG/SG/G/UTIL,3000,In Progress,MIA,10.25
,,,,,,,,,,,,,SF/PF,Jett Howard (37103693) (LOCKED),Jett Howard,37103693,SF/PF/F/UTIL,3000,In Progress,ORL,7
,,,,,,,,,,,,,SF/PF,Caleb Houstan (37103697) (LOCKED),Caleb Houstan,37103697,SF/PF/F/UTIL,3000,In Progress,ORL,2.40
,,,,,,,,,,,,,PG,Cory Joseph (37103701) (LOCKED),Cory Joseph,37103701,PG/G/UTIL,3000,In Progress,ORL,3.88
,,,,,,,,,,,,,PG,Mac McClung (37103704) (LOCKED),Mac McClung,37103704,PG/G/UTIL,3000,In Progress,ORL,4.25
,,,,,,,,,,,,,PG,Trevelin Queen (37103707) (LOCKED),Trevelin Queen,37103707,PG/G/UTIL,3000,In Progress,ORL,1
,,,,,,,,,,,,,SF,Keshad Johnson (37103900) (LOCKED),Keshad Johnson,37103900,SF/F/UTIL,3000,In Progress,MIA,2.25
,,,,,,,,,,,,,PG/SG,Alec Burks (37103903) (LOCKED),Alec Burks,37103903,PG/SG/G/UTIL,3000,In Progress,MIA,11.69
,,,,,,,,,,,,,PG,Josh Christopher (37103907) (LOCKED),Josh Christopher,37103907,PG/G/UTIL,3000,In Progress,MIA,0
,,,,,,,,,,,,,C,Kel'el Ware (37103910) (LOCKED),Kel'el Ware,37103910,C/UTIL,3000,In Progress,MIA,6.05
,,,,,,,,,,,,,SF,Pelle Larsson (37103912) (LOCKED),Pelle Larsson,37103912,SF/F/UTIL,3000,In Progress,MIA,12
,,,,,,,,,,,,,C,Jericho Sims (37103691),Jericho Sims,37103691,C/UTIL,3000,NYK@NOP 12/21/2024 08:00PM ET,NYK,8.37
,,,,,,,,,,,,,C,Trey Jemison (37103858),Trey Jemison,37103858,C/UTIL,3000,NYK@NOP 12/21/2024 08:00PM ET,NOP,8.06
,,,,,,,,,,,,,SG/SF,Antonio Reeves (37103860),Antonio Reeves,37103860,SG/SF/F/G/UTIL,3000,NYK@NOP 12/21/2024 08:00PM ET,NOP,7.42
,,,,,,,,,,,,,SF,Jamal Cain (37103865),Jamal Cain,37103865,SF/F/UTIL,3000,NYK@NOP 12/21/2024 08:00PM ET,NOP,10.70
,,,,,,,,,,,,,PF/C,Karlo Matkovic (37103868),Karlo Matkovic,37103868,PF/C/F/UTIL,3000,NYK@NOP 12/21/2024 08:00PM ET,NOP,5.3
,,,,,,,,,,,,,PG,Boo Buie (37104053),Boo Buie,37104053,PG/G/UTIL,3000,NYK@NOP 12/21/2024 08:00PM ET,NYK,0
,,,,,,,,,,,,,SG/SF,Matt Ryan (37104056),Matt Ryan,37104056,SG/SF/F/G/UTIL,3000,NYK@NOP 12/21/2024 08:00PM ET,NYK,2.17
,,,,,,,,,,,,,SG/SF,Pacome Dadiet (37104061),Pacome Dadiet,37104061,SG/SF/F/G/UTIL,3000,NYK@NOP 12/21/2024 08:00PM ET,NYK,4.23
,,,,,,,,,,,,,SF/PF,Jacob Toppin (37104066),Jacob Toppin,37104066,SF/PF/F/UTIL,3000,NYK@NOP 12/21/2024 08:00PM ET,NYK,1.18
,,,,,,,,,,,,,PG,Tyler Kolek (37104070),Tyler Kolek,37104070,PG/G/UTIL,3000,NYK@NOP 12/21/2024 08:00PM ET,NYK,5.47
,,,,,,,,,,,,,C,Ariel Hukporti (37104073),Ariel Hukporti,37104073,C/UTIL,3000,NYK@NOP 12/21/2024 08:00PM ET,NYK,5.79
,,,,,,,,,,,,,SF,Kevin McCullar Jr. (37104075),Kevin McCullar Jr.,37104075,SF/F/UTIL,3000,NYK@NOP 12/21/2024 08:00PM ET,NYK,0
,,,,,,,,,,,,,SG,Stanley Umude (37103655),Stanley Umude,37103655,SG/G/UTIL,3000,WAS@MIL 12/21/2024 08:00PM ET,MIL,2.57
,,,,,,,,,,,,,SF,Chris Livingston (37103658),Chris Livingston,37103658,SF/F/UTIL,3000,WAS@MIL 12/21/2024 08:00PM ET,MIL,2.19
,,,,,,,,,,,,,C,Tristan Vukcevic (37103665),Tristan Vukcevic,37103665,C/UTIL,3000,WAS@MIL 12/21/2024 08:00PM ET,WAS,0
,,,,,,,,,,,,,SG,AJ Johnson (37103675),AJ Johnson,37103675,SG/G/UTIL,3000,WAS@MIL 12/21/2024 08:00PM ET,MIL,1.96
,,,,,,,,,,,,,SF/PF,Pat Connaughton (37103772),Pat Connaughton,37103772,SF/PF/F/UTIL,3000,WAS@MIL 12/21/2024 08:00PM ET,MIL,11.32
,,,,,,,,,,,,,PG,Ryan Rollins (37103776),Ryan Rollins,37103776,PG/G/UTIL,3000,WAS@MIL 12/21/2024 08:00PM ET,MIL,8.19
,,,,,,,,,,,,,PF,Tyler Smith (37103779),Tyler Smith,37103779,PF/F/UTIL,3000,WAS@MIL 12/21/2024 08:00PM ET,MIL,3.41
,,,,,,,,,,,,,PG/SF,Marjon Beauchamp (37103782),Marjon Beauchamp,37103782,PG/SF/F/G/UTIL,3000,WAS@MIL 12/21/2024 08:00PM ET,MIL,3.36
,,,,,,,,,,,,,C,Liam Robbins (37103787),Liam Robbins,37103787,C/UTIL,3000,WAS@MIL 12/21/2024 08:00PM ET,MIL,2.71
,,,,,,,,,,,,,C,Anthony Gill (37103970),Anthony Gill,37103970,C/UTIL,3000,WAS@MIL 12/21/2024 08:00PM ET,WAS,5.25
,,,,,,,,,,,,,C,Richaun Holmes (37103972),Richaun Holmes,37103972,C/UTIL,3000,WAS@MIL 12/21/2024 08:00PM ET,WAS,7.08
,,,,,,,,,,,,,PF,Patrick Baldwin Jr. (37103974),Patrick Baldwin Jr.,37103974,PF/F/UTIL,3000,WAS@MIL 12/21/2024 08:00PM ET,WAS,4.25
,,,,,,,,,,,,,PG,TyTy Washington Jr. (37103710),TyTy Washington Jr.,37103710,PG/G/UTIL,3000,DET@PHX 12/21/2024 09:00PM ET,PHX,6.58
,,,,,,,,,,,,,PF/C,Bol Bol (37103713),Bol Bol,37103713,PF/C/F/UTIL,3000,DET@PHX 12/21/2024 09:00PM ET,PHX,5.32
,,,,,,,,,,,,,SG,Damion Lee (37103717),Damion Lee,37103717,SG/G/UTIL,3000,DET@PHX 12/21/2024 09:00PM ET,PHX,7.94
,,,,,,,,,,,,,SF,Josh Okogie (37103720),Josh Okogie,37103720,SF/F/UTIL,3000,DET@PHX 12/21/2024 09:00PM ET,PHX,13.53
,,,,,,,,,,,,,SF,Jalen Bridges (37103723),Jalen Bridges,37103723,SF/F/UTIL,3000,DET@PHX 12/21/2024 09:00PM ET,PHX,0.62
,,,,,,,,,,,,,PG,Collin Gillespie (37103726),Collin Gillespie,37103726,PG/G/UTIL,3000,DET@PHX 12/21/2024 09:00PM ET,PHX,3.5
,,,,,,,,,,,,,C,Cole Swider (37103915),Cole Swider,37103915,C/UTIL,3000,DET@PHX 12/21/2024 09:00PM ET,DET,2
,,,,,,,,,,,,,PG/SG,Alondes Williams (37103917),Alondes Williams,37103917,PG/SG/G/UTIL,3000,DET@PHX 12/21/2024 09:00PM ET,DET,7
,,,,,,,,,,,,,PG,Daniss Jenkins (37103921),Daniss Jenkins,37103921,PG/G/UTIL,3000,DET@PHX 12/21/2024 09:00PM ET,DET,0
,,,,,,,,,,,,,PG/SG,Wendell Moore Jr. (37103924),Wendell Moore Jr.,37103924,PG/SG/G/UTIL,3000,DET@PHX 12/21/2024 09:00PM ET,DET,11.56
,,,,,,,,,,,,,PF,Bobi Klintman (37103928),Bobi Klintman,37103928,PF/F/UTIL,3000,DET@PHX 12/21/2024 09:00PM ET,DET,0
,,,,,,,,,,,,,C,Jesse Edwards (37103872),Jesse Edwards,37103872,C/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,MIN,0
,,,,,,,,,,,,,PF,PJ Dozier (37103874),PJ Dozier,37103874,PF/F/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,MIN,2.91
,,,,,,,,,,,,,PG,Daishen Nix (37103877),Daishen Nix,37103877,PG/G/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,MIN,2.83
,,,,,,,,,,,,,PF/C,Leonard Miller (37103880),Leonard Miller,37103880,PF/C/F/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,MIN,0
,,,,,,,,,,,,,SG/SF,Terrence Shannon Jr. (37103884),Terrence Shannon Jr.,37103884,SG/SF/F/G/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,MIN,3.11
,,,,,,,,,,,,,SG,Jaylen Clark (37103889),Jaylen Clark,37103889,SG/G/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,MIN,0
,,,,,,,,,,,,,C,Luka Garza (37103892),Luka Garza,37103892,C/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,MIN,5.75
,,,,,,,,,,,,,PG,Rob Dillingham (37103894),Rob Dillingham,37103894,PG/G/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,MIN,7.55
,,,,,,,,,,,,,PF,Joe Ingles (37103897),Joe Ingles,37103897,PF/F/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,MIN,2.21
,,,,,,,,,,,,,SG,Gui Santos (37104078),Gui Santos,37104078,SG/G/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,GSW,2.75
,,,,,,,,,,,,,PG,Pat Spencer (37104081),Pat Spencer,37104081,PG/G/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,GSW,5.42
,,,,,,,,,,,,,C,Quinten Post (37104084),Quinten Post,37104084,C/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,GSW,0
,,,,,,,,,,,,,PG/SG,Moses Moody (37104086),Moses Moody,37104086,PG/SG/G/UTIL,3000,GSW@MIN 12/21/2024 08:00PM ET,GSW,12.38
