Contest ID,DK Name,Salary,Points Proj,Value,Own Actual,Contest Size,Games Played,Plus,Position,Team,Ceiling,Minutes,Min Actual,Player
6,Mikal Bridges,6000,31.04253333,5.173755556,53.95,20808,2,1.042533333,SG/SF,NYK,2.564626563,35.3,38,Mikal Bridges
6,OG Anunoby,6200,32.06766667,5.172204301,53.83,20808,2,1.067666667,SF/PF,NYK,3.166639734,34.5,39,OG Anunoby
6,Buddy Hield,4500,22.15176667,4.922614815,44.26,20808,2,-0.348233333,SG,GSW,2.284854238,24.4,35,Buddy Hield
6,Miles McBride,4100,19.94093333,4.863642276,41.84,20808,2,-0.559066667,PG/SG,NYK,1.556414989,21.8,20,Miles McBride
6,Dillon Brooks,4400,23.67766667,5.381287879,33.3,20808,2,1.677666667,SF,HOU,1.529271496,30.8,38,Dillon Brooks
6,Jalen Green,6500,33.85656667,5.208702564,32.32,20808,2,1.356566667,SG,HOU,4.447426175,31.6,31,Jalen Green
6,Jabari Smith Jr.,5300,26.4844,4.997056604,28.33,20808,2,-0.0156,PF/C,HOU,2.267916389,31.1,38,Jabari Smith
6,Tari Eason,5200,24.62243333,4.735083333,27.26,20808,2,-1.377566667,SF/PF,HOU,3.998362805,22,24,Tari Eason
6,Fred VanVleet,7300,35.74756667,4.896926941,25.99,20808,2,-0.752433333,PG,HOU,4.380107991,36,36,Fred VanVleet
6,Kevon Looney,4000,21.0975,5.274375,25.71,20808,2,1.0975,C,GSW,3.702577882,16,11,Kevon Looney
6,Bogdan Bogdanovic,4900,22.9611,4.685938776,24.74,20808,2,-1.5389,SG/SF,ATL,2.2183899,29.8,24,Bogdan Bogdanovic
6,Trae Young,9400,44.6175,4.746542553,20.75,20808,2,-2.3825,PG,ATL,9.077385094,35.5,36,Trae Young
6,Stephen Curry,9500,42.21693333,4.443887719,20.15,20808,2,-5.283066667,PG,GSW,8.459290224,31.7,34,Stephen Curry
6,Gary Payton II,3300,12.07163333,3.658070707,19.88,20808,2,-4.428366667,SG/SF,GSW,1.240788606,14.6,18,Gary Payton
6,Jalen Johnson,8300,37.63756667,4.534646586,18.53,20808,2,-3.862433333,PF,ATL,6.318382021,34.1,41,Jalen Johnson
6,Alperen Sengun,9200,47.07283333,5.116612319,15.4,20808,2,1.072833333,C,HOU,13.17423462,31.7,32,Alperen Sengun
6,Onyeka Okongwu,4700,21.76753333,4.631390071,14.49,20808,2,-1.732466667,C,ATL,3.419085901,24.9,23,Onyeka Okongwu
6,Precious Achiuwa,3600,12.95446667,3.598462963,13.12,20808,2,-5.045533333,C,NYK,1.430779428,21.9,19,Precious Achiuwa
6,De'Andre Hunter,5800,25.7473,4.439189655,12.22,20808,2,-3.2527,SF/PF,ATL,3.146866,29,29,DeAndre Hunter
6,Dyson Daniels,6800,27.61263333,4.060681373,11.04,20808,2,-6.387366667,PG/SG,ATL,2.647160749,24.3,36,Dyson Daniels
6,Josh Hart,7100,33.28323333,4.687779343,10.69,20808,2,-2.216766667,SF/PF,NYK,3.37361675,34.7,34,Josh Hart
6,Zaccharie Risacher,4300,18.32873333,4.262496124,9.73,20808,2,-3.171266667,SF,ATL,1.868876355,24.1,17,Zaccharie Risacher
6,Draymond Green,6700,29.03586667,4.333711443,9.23,20808,2,-4.464133333,PF/C,GSW,3.285162713,26.9,30,Draymond Green
6,Amen Thompson,6300,26.45816667,4.199708995,8.99,20808,2,-5.041833333,SG/SF,HOU,3.971069013,23.6,29,Amen Thompson
6,Clint Capela,5700,25.81436667,4.528836257,8.74,20808,2,-2.685633333,C,ATL,4.828593995,24.9,25,Clint Capela
6,Cameron Payne,3300,13.68406667,4.146686869,5.54,20808,2,-2.815933333,PG/SG,NYK,1.469897403,16.9,16,Cameron Payne
6,Brandin Podziemski,4800,16.5311,3.443979167,3.68,20808,2,-7.4689,PG/SG,GSW,1.563559953,26,31,Brandin Podziemski
6,Lindy Waters III,3500,14.80245,4.229271429,2.48,20808,2,-2.69755,SG,GSW,1.113332059,10.8,23,Lindy Waters
6,Kyle Anderson,3300,10.14683333,3.07479798,1.37,20808,2,-6.353166667,SF/PF,GSW,1.209171151,20,4,Kyle Anderson
6,Andrew Wiggins,6600,27.96126667,4.236555556,0.67,20808,2,-5.038733333,SF/PF,GSW,3.427681304,27.2,0,Andrew Wiggins
6,Trayce Jackson-Davis,3800,3.56764,0.938852632,0.33,20808,2,-15.43236,C,GSW,0.631524027,17,15,Trayce Jackson-Davis
6,Vit Krejci,3200,4.931693333,1.541154167,0.32,20808,2,-11.06830667,SG,ATL,0.279217681,20.6,0,Vit Krejci
6,Steven Adams,3400,8.750166667,2.573578431,0.25,20808,2,-8.249833333,C,HOU,1.044088282,11.9,0,Steven Adams
6,Reed Sheppard,3100,5.304556667,1.711147312,0.23,20808,2,-10.19544333,PG/SG,HOU,0.437460241,13.1,0,Reed Sheppard
6,Aaron Holiday,3400,2.462,0.724117647,0.2,20808,2,-14.538,PG,HOU,0.207551458,15,12,Aaron Holiday
6,Jae'Sean Tate,3200,0.97,0.303125,0.11,20808,2,-15.03,SF/PF,HOU,0.092190335,14.3,0,JaeSean Tate
6,Tyler Kolek,3000,0.889693333,0.296564444,0.11,20808,2,-14.11030667,PG,NYK,0.089026435,9.1,0,Tyler Kolek
6,Jericho Sims,3200,0.840833333,0.262760417,0.04,20808,2,-15.15916667,PF/C,NYK,0.064831612,12.5,2,Jericho Sims
6,David Roddy,3000,1.159835,0.386611667,0.02,20808,2,-13.840165,PF,ATL,0.102752109,17.3,0,David Roddy
6,Kobe Bufkin,3000,1.64,0.546666667,0.02,20808,2,-13.36,PG,ATL,0.216879075,13.7,0,Kobe Bufkin
6,Dominick Barlow,3000,0.822165,0.274055,0,20808,2,-14.177835,C,ATL,0.093784181,12,0,Dominick Barlow
6,Pacome Dadiet,3000,0.88471,0.294903333,0,20808,2,-14.11529,SG/SF,NYK,0.076051387,9.4,0,Pacome Dadiet
7,Jaylen Brown,8200,45.03483333,5.492052846,64.71,14863,3,4.034833333,SG/SF,BOS,8.057786913,34.1,30,Jaylen Brown
7,Kristaps Porzingis,7300,43.0067,5.891328767,46.22,14863,3,6.5067,C,BOS,8.534111808,28.9,0,Kristaps Porzingis
7,Jrue Holiday,5000,28.59626667,5.719253333,45.27,14863,3,3.596266667,PG,BOS,2.803242731,33,25,Jrue Holiday
7,Derrick White,6700,37.61643333,5.614393035,42.7,14863,3,4.116433333,PG/SG,BOS,3.955949948,33.1,31,Derrick White
7,Isaiah Stewart,3600,24.55816667,6.821712963,38.78,14863,3,6.558166667,C,DET,2.079648833,26.9,28,Isaiah Stewart
7,Trey Murphy III,6500,33.5337,5.159030769,38.11,14863,3,1.0337,SG/SF,NOP,3.553247752,31.1,40,Trey Murphy
7,Herbert Jones,5000,27.40406667,5.480813333,37.33,14863,3,2.404066667,SF/PF,NOP,1.924510603,30.5,35,Herbert Jones
7,Yves Missi,5000,30.0494,6.00988,37.26,14863,3,5.0494,C,NOP,4.152127498,24.1,31,Yves Missi
7,Jonathan Mogbo,3900,19.11753333,4.901931624,36.74,14863,3,-0.382466667,PF/C,TOR,2.250680582,16.5,30,Jonathan Mogbo
7,Payton Pritchard,5400,29.15973333,5.399950617,35.75,14863,3,2.159733333,PG/SG,BOS,3.485607803,22.8,31,Payton Pritchard
7,Dejounte Murray,8300,42.94313333,5.173871486,29.75,14863,3,1.443133333,PG,NOP,7.229458393,35.1,35,Dejounte Murray
7,Al Horford,4900,24.98973333,5.099945578,25.53,14863,3,0.489733333,PF/C,BOS,2.000045651,27.7,20,Al Horford
7,Cade Cunningham,9600,45.1213,4.700135417,24.84,14863,3,-2.8787,PG,DET,10.71905664,33.4,35,Cade Cunningham
7,Tyler Herro,7700,39.05126667,5.071593074,23.56,14863,3,0.551266667,PG,MIA,5.950553509,33.6,32,Tyler Herro
7,Jimmy Butler,7400,39.2883,5.30922973,22.98,14863,3,2.2883,SF/PF,MIA,6.658982483,33,29,Jimmy Butler
7,RJ Barrett,8800,43.6096,4.955636364,21.12,14863,3,-0.3904,SF,TOR,8.795139227,32.2,34,RJ Barrett
7,CJ McCollum,7400,39.48025,5.335168919,19.05,14863,3,2.48025,PG/SG,NOP,5.626842384,32.5,37,CJ McCollum
7,Tobias Harris,5900,28.25686667,4.789299435,17.76,14863,3,-1.243133333,PF,DET,3.01261694,33.3,26,Tobias Harris
7,Bam Adebayo,8100,43.30396667,5.346168724,17.14,14863,3,2.803966667,C,MIA,8.918309161,33.8,35,Bam Adebayo
7,Brandon Boston Jr.,4800,24.2051,5.042729167,17.07,14863,3,0.2051,PG/SF,NOP,2.764193187,16.7,26,Brandon Boston
7,Keegan Murray,5700,28.89916667,5.07002924,14.32,14863,3,0.399166667,SF/PF,SAC,2.234308124,34.1,34,Keegan Murray
7,Duncan Robinson,4200,20.8489,4.96402381,13.77,14863,3,-0.1511,SG,MIA,1.920950753,25.5,18,Duncan Robinson
7,Domantas Sabonis,9500,48.3899,5.093673684,13.75,14863,3,0.8899,C,SAC,12.3954839,35.4,34,Domantas Sabonis
7,Malik Beasley,5200,20.99593333,4.037679487,11.66,14863,3,-5.004066667,SG/SF,DET,1.846200588,28.5,16,Malik Beasley
7,Dru Smith,3500,19.8016,5.6576,10.93,14863,3,2.3016,PG,MIA,1.536363266,14.7,34,Dru Smith
7,Jakob Poeltl,7500,38.74093333,5.165457778,10.32,14863,3,1.240933333,C,TOR,7.038128422,28.2,27,Jakob Poeltl
7,Haywood Highsmith,3800,17.39776667,4.578359649,9.33,14863,3,-1.602233333,SF/PF,MIA,0.973181078,21.9,19,Haywood Highsmith
7,De'Aaron Fox,9000,43.79473333,4.866081481,8.52,14863,3,-1.205266667,PG,SAC,8.394648396,36,37,DeAaron Fox
7,Malik Monk,7300,33.5154,4.591150685,7.13,14863,3,-2.9846,PG/SG,SAC,4.678307248,26.3,34,Malik Monk
7,Gradey Dick,5800,27.7316,4.781310345,6.2,14863,3,-1.2684,SG,TOR,2.776534197,24,31,Gradey Dick
7,Terry Rozier,4500,20.19746667,4.488325926,6.01,14863,3,-2.302533333,PG/SG,MIA,1.982396328,31.6,25,Terry Rozier
7,Jaime Jaquez Jr.,4000,17.06275,4.2656875,5.54,14863,3,-2.93725,SF/PF,MIA,1.977949964,26.8,16,Jaime Jaquez
7,Kevin Huerter,4900,18.84143333,3.845190476,5.46,14863,3,-5.658566667,SG/SF,SAC,1.498998634,24.7,28,Kevin Huerter
7,DeMar DeRozan,7900,36.49763333,4.619953586,4.71,14863,3,-3.002366667,SF/PF,SAC,5.508856645,37,34,DeMar DeRozan
7,Paul Reed,3000,10.33289,3.444296667,4.05,14863,3,-4.66711,C,DET,1.637735282,17.2,15,Paul Reed
7,Ochai Agbaji,5400,21.59423333,3.998932099,3.51,14863,3,-5.405766667,SF/PF,TOR,1.244799758,23.4,30,Ochai Agbaji
7,Davion Mitchell,4300,20.63673333,4.79924031,2.75,14863,3,-0.863266667,PG/SG,TOR,1.380911845,18.7,21,Davion Mitchell
7,Tim Hardaway Jr.,3700,16.63316667,4.49545045,2.62,14863,3,-1.866833333,SG/SF,DET,0.864462531,24.9,19,Tim Hardaway
7,Ja'Kobe Walter,4500,18.52233333,4.116074074,1.86,14863,3,-3.977666667,SG,TOR,1.65196497,18.4,26,JaKobe Walter
7,Jaden Ivey,7200,28.01563333,3.891060185,1.37,14863,3,-7.984366667,PG/SG,DET,3.837716563,28.9,27,Jaden Ivey
7,Simone Fontecchio,3200,11.35476667,3.548364583,1.14,14863,3,-4.645233333,PF,DET,0.801109788,22.9,17,Simone Fontecchio
7,Keon Ellis,3500,10.31763333,2.947895238,1.12,14863,3,-7.182366667,PG/SG,SAC,0.667327697,18.7,20,Keon Ellis
7,Ausar Thompson,4200,14.25086667,3.393063492,0.95,14863,3,-6.749133333,SF/PF,DET,1.634087619,24.4,13,Ausar Thompson
7,Kevin Love,3400,13.76456667,4.048401961,0.69,14863,3,-3.235433333,C,MIA,3.16646454,14.9,9,Kevin Love
7,Chris Boucher,4100,2.23389,0.54485122,0.67,14863,3,-18.26611,PF,TOR,0.412057001,15.4,0,Chris Boucher
7,Luke Kornet,3500,11.13296667,3.180847619,0.55,14863,3,-6.367033333,C,BOS,1.426829597,15.3,13,Luke Kornet
7,Isaac Jones,3000,10.4217,3.4739,0.5,14863,3,-4.5783,PF/C,SAC,1.17891696,10.3,5,Isaac Jones
7,Jamal Cain,3000,7.33861,2.446203333,0.46,14863,3,-7.66139,SF,NOP,0.635227574,11.6,16,Jamal Cain
7,Marcus Sasser,3100,3.44,1.109677419,0.43,14863,3,-12.06,PG,DET,0.398552678,17.7,17,Marcus Sasser
7,Nikola Jovic,3000,1.85,0.616666667,0.4,14863,3,-13.15,PF,MIA,0.220706147,19.6,24,Nikola Jovic
7,Kelly Olynyk,6000,18.01226667,3.002044444,0.39,14863,3,-11.98773333,C,TOR,3.02439695,22.2,12,Kelly Olynyk
7,Neemias Queta,3700,4.763026667,1.287304505,0.36,14863,3,-13.73697333,C,BOS,0.645744356,13.9,18,Neemias Queta
7,Daniel Theis,3000,8.762443333,2.920814444,0.3,14863,3,-6.237556667,C,NOP,0.84270734,16.4,14,Daniel Theis
7,Drew Peterson,3000,3.07729,1.025763333,0.3,14863,3,-11.92271,PF,BOS,0.209095775,11,19,Drew Peterson
7,Jordan Walsh,3000,4.683693333,1.561231111,0.25,14863,3,-10.31630667,SG/SF,BOS,0.265293805,10.2,13,Jordan Walsh
7,Doug McDermott,3200,0.75,0.234375,0.19,14863,3,-15.25,PF,SAC,0.046716771,12.2,0,Doug McDermott
7,Jamison Battle,3000,2.31864,0.77288,0.18,14863,3,-12.68136,SF,TOR,0.174846558,12.9,15,Jamison Battle
7,Antonio Reeves,3000,9.44,3.146666667,0.17,14863,3,-5.56,SG/SF,NOP,0.926122971,9.9,3,Antonio Reeves
7,Ronald Holland II,3000,11.26215,3.75405,0.16,14863,3,-3.73785,SF,DET,1.082970894,17,21,Ronald Holland
7,Colby Jones,3100,1.99,0.641935484,0.11,14863,3,-13.51,SG/SF,SAC,0.179512837,6.7,5,Colby Jones
7,Jamal Shead,3400,7.832026667,2.303537255,0.1,14863,3,-9.167973333,PG,TOR,0.703052907,14.3,14,Jamal Shead
7,Alec Burks,3000,0.82,0.273333333,0.07,14863,3,-14.18,PG/SG,MIA,0.085193718,17.9,0,Alec Burks
7,Jae Crowder,3000,0.97361,0.324536667,0.03,14863,3,-14.02639,PF,SAC,0.04866107,21.7,0,Jae Crowder
7,Thomas Bryant,3000,1.994443333,0.664814444,0.03,14863,3,-13.00555667,C,MIA,0.349174849,11.3,0,Thomas Bryant
7,Alex Len,3000,1.058473333,0.352824444,0.03,14863,3,-13.94152667,C,SAC,0.121043287,9.1,6,Alex Len
7,Trey Jemison,3000,5.057556667,1.685852222,0.02,14863,3,-9.942443333,C,NOP,0.480839953,19.9,3,Trey Jemison
7,Jordan McLaughlin,3000,1.243166667,0.414388889,0.01,14863,3,-13.75683333,PG,SAC,0.11360601,10.4,0,Jordan McLaughlin
7,Kel'el Ware,3000,1.126835,0.375611667,0.01,14863,3,-13.873165,C,MIA,0.14497716,9.5,0,Kelel Ware
7,Orlando Robinson,3000,2.186943333,0.728981111,0.01,14863,3,-12.81305667,C,SAC,0.323787205,8.2,3,Orlando Robinson
7,JD Davison,3000,2.187585,0.729195,0.01,14863,3,-12.812415,PG,BOS,0.222572214,7.2,7,JD Davison
7,Wendell Moore Jr.,3000,1.53529,0.511763333,0.01,14863,3,-13.46471,PG/SG,DET,0.148980283,6.7,7,Wendell Moore
8,Jalen Smith,3500,32.53,9.294285714,66.36,15854,6,15.03,C,CHI,4.844900377,28,29,Jalen Smith
8,Vasilije Micic,5100,30.68,6.015686275,61.91,15854,6,5.18,PG,CHA,2.956336677,32,25,Vasilije Micic
8,Justin Champagnie,4500,25.9,5.755555556,45.48,15854,6,3.4,SF/PF,WAS,2.763925528,20,36,Justin Champagnie
8,Norman Powell,6300,33.62,5.336507937,41.82,15854,6,2.12,SG/SF,LAC,4.103350282,34,30,Norman Powell
8,Nikola Jokic,12500,65.17,5.2136,41.5,15854,6,2.67,C,DEN,25.53097225,38,30,Nikola Jokic
8,Miles Bridges,6000,35.92,5.986666667,25.59,15854,6,5.92,PF,CHA,5.192357543,31,25,Miles Bridges
8,Joel Embiid,9500,42.41,4.464210526,25.41,15854,6,-5.09,C,PHI,14.35413755,33,17,Joel Embiid
8,Donovan Mitchell,8900,43.91,4.933707865,22.83,15854,6,-0.59,PG/SG,CLE,8.835479647,31,34,Donovan Mitchell
8,Brandon Miller,9000,42.26,4.695555556,22.17,15854,6,-2.74,SG/SF,CHA,6.103881322,35,38,Brandon Miller
8,Dean Wade,3800,21.48,5.652631579,21.51,15854,6,2.48,SF/PF,CLE,1.219676947,27,19,Dean Wade
8,Caris LeVert,4700,25.37,5.39787234,21.29,15854,6,1.87,PG/SG,CLE,2.809684241,25,28,Caris LeVert
8,Naz Reid,4600,23.77,5.167391304,19.33,15854,6,0.77,PF/C,MIN,3.40741363,23,26,Naz Reid
8,Cameron Johnson,7000,35.78,5.111428571,19.23,15854,6,0.78,SF/PF,BKN,4.351416772,34,31,Cameron Johnson
8,Jarrett Allen,6800,39.28,5.776470588,17.45,15854,6,5.28,C,CLE,6.308543491,32,33,Jarrett Allen
8,Rui Hachimura,5500,26.22,4.767272727,16.15,15854,6,-1.28,SF/PF,LAL,1.948367969,32,39,Rui Hachimura
8,Zach LaVine,7800,36.13,4.632051282,15.4,15854,6,-2.87,SG/SF,CHI,4.895279034,33,34,Zach LaVine
8,Darius Garland,7500,39.29,5.238666667,13.81,15854,6,1.79,PG,CLE,6.335192688,31,33,Darius Garland
8,Kevin Porter Jr.,4200,25.94,6.176190476,13.57,15854,6,4.94,PG,LAC,4.154452095,24,24,Kevin Porter
8,James Harden,9700,47.16,4.86185567,11.76,15854,6,-1.34,PG,LAC,10.80363369,34,32,James Harden
8,Aaron Gordon,5500,30.3,5.509090909,10.82,15854,6,2.8,PF,DEN,3.222088774,34,23,Aaron Gordon
8,Coby White,6900,33.26,4.820289855,10.8,15854,6,-1.24,PG/SG,CHI,3.648516691,33,32,Coby White
8,Anthony Davis,11000,58.89,5.353636364,10.36,15854,6,3.89,C,LAL,18.96929931,35,36,Anthony Davis
8,Josh Giddey,6500,31.57,4.856923077,9.92,15854,6,-0.93,PG,CHI,5.270593984,26,29,Josh Giddey
8,Jordan Poole,7300,35.09,4.806849315,9.85,15854,6,-1.41,PG/SG,WAS,5.040366494,32,36,Jordan Poole
8,Jaden McDaniels,4000,23.71,5.9275,9.43,15854,6,3.71,SF,MIN,1.608858308,32,37,Jaden McDaniels
8,Ja Morant,8700,39.74,4.567816092,9.39,15854,6,-3.76,PG,MEM,10.27128474,29,32,Ja Morant
8,Jared Butler,3700,20.35,5.5,9.35,15854,6,1.85,PG,WAS,3.317742459,19,18,Jared Butler
8,Anthony Edwards,9200,46.52,5.056521739,8.96,15854,6,0.52,PG/SG,MIN,8.935549249,37,33,Anthony Edwards
8,Alexandre Sarr,5400,28.14,5.211111111,8.67,15854,6,1.14,PF/C,WAS,3.13427544,29,0,Alexandre Sarr
8,Jaren Jackson Jr.,7600,36.62,4.818421053,7.73,15854,6,-1.38,PF/C,MEM,7.749857758,29,32,Jaren Jackson
8,Bilal Coulibaly,5200,26.88,5.169230769,7.68,15854,6,0.88,SF,WAS,1.955832396,34,40,Bilal Coulibaly
8,Brandon Clarke,4300,23.07,5.365116279,7.53,15854,6,1.57,PF/C,MEM,3.027945007,23,23,Brandon Clarke
8,Donte DiVincenzo,3900,20.26,5.194871795,7.53,15854,6,0.76,PG/SG,MIN,1.92191149,23,20,Donte DiVincenzo
8,Russell Westbrook,6300,22.28,3.536507937,7.2,15854,6,-9.22,PG,DEN,3.676077441,21,24,Russell Westbrook
8,D'Angelo Russell,6100,30.69,5.031147541,6.47,15854,6,0.19,PG,LAL,3.812666735,29,20,DAngelo Russell
8,Jonas Valanciunas,5500,26.03,4.732727273,6.26,15854,6,-1.47,C,WAS,7.537867405,19,0,Jonas Valanciunas
8,Julius Randle,7900,40.31,5.102531646,6,15854,6,0.81,PF/C,MIN,7.013653563,35,33,Julius Randle
8,Matas Buzelis,3600,17.28,4.8,5.56,15854,6,-0.72,SF/PF,CHI,1.576736665,20,20,Matas Buzelis
8,Nicolas Batum,3100,17.09,5.512903226,5.53,15854,6,1.59,PF/C,LAC,0.803944487,26,22,Nicolas Batum
8,Desmond Bane,6700,30.4,4.537313433,5.3,15854,6,-3.1,SG/SF,MEM,4.110992608,29,28,Desmond Bane
8,Santi Aldama,5600,26.62,4.753571429,4.88,15854,6,-1.38,PF,MEM,3.574434888,25,26,Santi Aldama
8,Andrew Nembhard,4300,24.13,5.611627907,4.83,15854,6,2.63,PG/SG,IND,2.172428816,30,33,Andrew Nembhard
8,Paul George,8000,33.43,4.17875,4.78,15854,6,-6.57,SF/PF,PHI,5.356469996,35,35,Paul George
8,Nickeil Alexander-Walker,3800,18.54,4.878947368,4.34,15854,6,-0.46,SG/SF,MIN,1.446669948,24,19,Nickeil Alexander-Walker
8,Mike Conley,4700,26.94,5.731914894,4.23,15854,6,3.44,PG,MIN,2.778377568,29,29,Mike Conley
8,Georges Niang,4200,20.91,4.978571429,4.21,15854,6,-0.09,SF/PF,CLE,1.477713434,25,22,Georges Niang
8,Michael Porter Jr.,7100,34,4.788732394,3.78,15854,6,-1.5,SF/PF,DEN,3.992654989,36,29,Michael Porter
8,Tyrese Maxey,8800,37.03,4.207954545,3.51,15854,6,-6.97,PG,PHI,6.665211007,38,37,Tyrese Maxey
8,Carlton Carrington,5200,24.24,4.661538462,3.41,15854,6,-1.76,PG/SG,WAS,1.810944086,30,28,Carlton Carrington
8,Kris Dunn,4000,20.04,5.01,3.05,15854,6,0.04,PG/SG,LAC,1.691420504,24,21,Kris Dunn
8,Nick Richards,5800,27.38,4.720689655,2.82,15854,6,-1.62,C,CHA,4.265477193,25,16,Nick Richards
8,Obi Toppin,4600,20.95,4.554347826,2.68,15854,6,-2.05,PF/C,IND,2.705987012,22,31,Obi Toppin
8,Jordan Miller,3600,20.79,5.775,2.59,15854,6,2.79,SG/SF,LAC,2.224706369,24,15,Jordan Miller
8,Dennis Schroder,7700,34.85,4.525974026,2.47,15854,6,-3.65,PG,BKN,4.877817753,32,26,Dennis Schroder
8,Ayo Dosunmu,6400,24.04,3.75625,2.33,15854,6,-7.96,PG/SG,CHI,2.262193068,27,32,Ayo Dosunmu
8,T.J. McConnell,5200,24.81,4.771153846,2.31,15854,6,-1.19,PG,IND,5.108424624,22,18,TJ McConnell
8,Dalton Knecht,5100,18.57,3.641176471,2.28,15854,6,-6.93,SG/SF,LAL,1.600156088,22,19,Dalton Knecht
8,Austin Reaves,6300,32.14,5.101587302,2.2,15854,6,0.64,PG/SG,LAL,3.853741744,31,30,Austin Reaves
8,Ty Jerome,3900,16.75,4.294871795,2.13,15854,6,-2.75,PG,CLE,2.630008621,15,10,Ty Jerome
8,Marcus Smart,4600,22.29,4.845652174,1.75,15854,6,-0.71,PG/SG,MEM,2.380586713,24,23,Marcus Smart
8,Amir Coffey,4000,20.51,5.1275,1.63,15854,6,0.51,SF/PF,LAC,1.362742103,28,29,Amir Coffey
8,Rudy Gobert,6700,36.71,5.479104478,1.61,15854,6,3.21,C,MIN,4.502453516,37,38,Rudy Gobert
8,Ivica Zubac,7400,38.7,5.22972973,1.58,15854,6,1.7,C,LAC,6.826825352,33,32,Ivica Zubac
8,Dorian Finney-Smith,4800,22.61,4.710416667,1.42,15854,6,-1.39,PF,BKN,1.337340149,31,30,Dorian Finney-Smith
8,Christian Braun,5700,26.51,4.650877193,1.35,15854,6,-1.99,SG/SF,DEN,1.924809324,36,24,Christian Braun
8,Pascal Siakam,8100,36.69,4.52962963,1.34,15854,6,-3.81,PF/C,IND,5.388977569,35,31,Pascal Siakam
8,Guerschon Yabusele,5000,15.99,3.198,1.28,15854,6,-9.01,PF/C,PHI,1.704394382,21,14,Guerschon Yabusele
8,Tyrese Haliburton,8600,38.88,4.520930233,1.17,15854,6,-4.12,PG,IND,5.551027253,36,35,Tyrese Haliburton
8,Josh Green,4600,18.25,3.967391304,1.08,15854,6,-4.75,SF/PF,CHA,0.91169627,27,31,Josh Green
8,Sam Merrill,3600,15.89,4.413888889,1.01,15854,6,-2.11,SG,CLE,1.028730057,20,24,Sam Merrill
8,Max Christie,4000,18.42,4.605,0.88,15854,6,-1.58,SF,LAL,1.116001114,26,37,Max Christie
8,Jake LaRavia,4200,16.21,3.85952381,0.85,15854,6,-4.79,SF/PF,MEM,1.757879111,18,20,Jake LaRavia
8,Patrick Williams,4400,20.01,4.547727273,0.83,15854,6,-1.99,PF,CHI,1.601617702,24,14,Patrick Williams
8,Scotty Pippen Jr.,4900,15.03,3.067346939,0.76,15854,6,-9.47,PG,MEM,2.567600485,14,15,Scotty Pippen
8,Ben Simmons,5400,20.25,3.75,0.74,15854,6,-6.75,PG,BKN,2.784088255,21,21,Ben Simmons
8,Isaiah Wong,3100,14.76,4.761290323,0.74,15854,6,-0.74,PG/SG,CHA,1.71615753,16,22,Isaiah Wong
8,Isaac Okoro,4100,19.57,4.773170732,0.71,15854,6,-0.93,SG/SF,CLE,0.930984371,28,25,Isaac Okoro
8,Jamal Murray,7800,36.24,4.646153846,0.69,15854,6,-2.76,PG/SG,DEN,4.816517877,36,32,Jamal Murray
8,Cody Martin,5300,20.68,3.901886792,0.68,15854,6,-5.82,SF,CHA,1.714309249,24,25,Cody Martin
8,Julian Strawther,4000,11.72,2.93,0.67,15854,6,-8.28,SG/SF,DEN,0.852688194,17,26,Julian Strawther
8,DaQuan Jeffries,3700,6.54,1.767567568,0.63,15854,6,-11.96,PF,CHA,0.594882511,8,0,DaQuan Jeffries
8,Lonzo Ball,4100,18.33,4.470731707,0.61,15854,6,-2.17,PG/SG,CHI,1.640701849,20,19,Lonzo Ball
8,Jay Huff,3300,15.25,4.621212121,0.6,15854,6,-1.25,C,MEM,2.063941109,15,12,Jay Huff
8,Bennedict Mathurin,7300,29.5,4.04109589,0.58,15854,6,-7,SG/SF,IND,3.364502798,33,37,Bennedict Mathurin
8,Bones Hyland,3400,0,0,0.54,15854,6,-17,PG,LAC,0,0,21,Bones Hyland
8,Jared McCain,6200,19.65,3.169354839,0.52,15854,6,-11.35,PG/SG,PHI,2.26819714,26,29,Jared McCain
8,Noah Clowney,3000,0,0,0.49,15854,6,-15,PF/C,BKN,0,0,18,Noah Clowney
8,Jaylen Wells,4100,14.69,3.582926829,0.45,15854,6,-5.81,SG/SF,MEM,1.057764359,20,25,Jaylen Wells
8,Gabe Vincent,3900,15.71,4.028205128,0.41,15854,6,-3.79,PG/SG,LAL,0.537788585,28,25,Gabe Vincent
8,Shake Milton,4200,12.24,2.914285714,0.39,15854,6,-8.76,PG/SG,BKN,1.060667471,16,16,Shake Milton
8,Myles Turner,7000,33.69,4.812857143,0.38,15854,6,-1.31,C,IND,4.611648241,32,25,Myles Turner
8,Keon Johnson,4600,18.18,3.952173913,0.37,15854,6,-4.82,PG/SG,BKN,1.564427702,22,23,Keon Johnson
8,Jarace Walker,3800,15.64,4.115789474,0.3,15854,6,-3.36,SF/PF,IND,1.262079199,20,15,Jarace Walker
8,Jalen Wilson,4700,18.9,4.021276596,0.28,15854,6,-4.6,SF,BKN,1.317502026,26,29,Jalen Wilson
8,Mark Williams,5100,18.2,3.568627451,0.27,15854,6,-7.3,C,CHA,4.619434531,14,17,Mark Williams
8,Johnny Davis,3300,11.6,3.515151515,0.25,15854,6,-4.9,SG/SF,WAS,0.776506934,17,27,Johnny Davis
8,KJ Martin,3800,9.6,2.526315789,0.24,15854,6,-9.4,PF,PHI,0.814789249,15,24,KJ Martin
