Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
keaton wallace,PG/G/UTIL,ATL,14.7%,0.0%,0.12%,0.02%,0.03%,$-2.86
victor wembanyama,C/UTIL,SAS,15.27%,0.0%,0.07%,0.02%,0.03%,$-2.89
johnny furphy,SF/SG/G/F/UTIL,IND,18.81%,0.0%,0.19%,0.03%,0.03%,$-2.89
trey jemison,C/UTIL,LAL,18.6%,0.0%,0.16%,0.03%,0.03%,$-2.9
kyle anderson,PF/F/UTIL,MIA,14.94%,0.0%,0.1%,0.03%,0.1%,$-2.9
jalen suggs,PG/G/UTIL,ORL,13.82%,0.0%,0.12%,0.02%,0.03%,$-2.91
cam spencer,SG/G/UTIL,MEM,19.71%,0.0%,0.09%,0.03%,0.1%,$-2.91
gary harris,SG/G/UTIL,ORL,14.61%,0.0%,0.09%,0.03%,0.1%,$-2.92
bilal coulibaly,SF/F/UTIL,WAS,17.63%,0.0%,0.11%,0.04%,0.03%,$-2.96
riley minix,PF/F/UTIL,SAS,14.52%,0.0%,0.06%,0.02%,0.03%,$-2.96
kenrich williams,C/PF/F/UTIL,OKC,17.78%,0.0%,0.09%,0.04%,0.1%,$-2.97
terry rozier,PG/G/UTIL,MIA,17.95%,0.0%,0.07%,0.04%,0.1%,$-2.98
jaylin williams,C/UTIL,OKC,16.36%,0.0%,0.14%,0.04%,0.1%,$-2.99
brandon clarke,PF/F/UTIL,MEM,14.79%,0.0%,0.03%,0.01%,0.03%,$-2.99
e.j. liddell,C/UTIL,CHI,13.68%,0.0%,0.08%,0.02%,0.03%,$-3.0
kyrie irving,PG/G/UTIL,DAL,13.63%,0.0%,0.07%,0.02%,0.03%,$-3.01
luke travers,SF/F/UTIL,CLE,18.27%,0.0%,0.09%,0.03%,0.03%,$-3.01
jevon carter,PG/G/UTIL,CHI,15.92%,0.0%,0.1%,0.05%,0.1%,$-3.02
ayo dosunmu,SG/G/UTIL,CHI,13.64%,0.0%,0.06%,0.02%,0.03%,$-3.03
gregory jackson,PF/SF/F/UTIL,MEM,17.52%,0.0%,0.13%,0.03%,0.03%,$-3.03
john konchar,SF/F/UTIL,MEM,14.08%,0.0%,0.1%,0.08%,0.1%,$-3.04
clint capela,C/UTIL,ATL,16.76%,0.0%,0.08%,0.04%,0.04%,$-3.04
nikola topic,PG/G/UTIL,OKC,13.26%,0.0%,0.05%,0.01%,0.03%,$-3.05
zach collins,C/UTIL,CHI,14.63%,0.0%,0.18%,0.04%,0.1%,$-3.05
quenton jackson,PG/SG/G/UTIL,IND,12.32%,0.0%,0.08%,0.02%,0.03%,$-3.06
kevin love,C/UTIL,MIA,11.48%,0.0%,0.04%,0.01%,0.03%,$-3.08
dru smith,PG/G/UTIL,MIA,16.91%,0.0%,0.08%,0.03%,0.03%,$-3.09
alex len,C/UTIL,LAL,15.99%,0.0%,0.1%,0.03%,0.1%,$-3.1
de'aaron fox,SG/G/UTIL,SAS,11.37%,0.0%,0.08%,0.01%,0.03%,$-3.1
marcus smart,SF/SG/G/F/UTIL,WAS,11.99%,0.0%,0.1%,0.03%,0.03%,$-3.11
david duke jr.,SG/G/UTIL,SAS,12.18%,0.0%,0.07%,0.01%,0.03%,$-3.11
daeqwon plowden,SG/G/UTIL,ATL,14.48%,0.0%,0.12%,0.04%,0.03%,$-3.12
jt thor,PF/F/UTIL,WAS,13.41%,0.0%,0.1%,0.07%,0.1%,$-3.13
jaylon tyson,SF/SG/G/F/UTIL,CLE,14.06%,0.0%,0.09%,0.05%,0.03%,$-3.13
keshad johnson,SF/F/UTIL,MIA,11.01%,0.0%,0.09%,0.03%,0.03%,$-3.14
kessler edwards,C/PF/F/UTIL,DAL,14.41%,0.0%,0.08%,0.13%,0.1%,$-3.15
emoni bates,PG/G/UTIL,CLE,11.71%,0.0%,0.06%,0.03%,0.03%,$-3.15
isaiah stevens,PG/G/UTIL,MIA,10.85%,0.0%,0.08%,0.03%,0.03%,$-3.16
bronny james,PG/SG/G/UTIL,LAL,11.73%,0.0%,0.04%,0.01%,0.03%,$-3.17
lamar stevens,C/PF/F/UTIL,MEM,13.31%,0.0%,0.05%,0.06%,0.1%,$-3.2
tony bradley,C/UTIL,IND,10.39%,0.0%,0.07%,0.03%,0.03%,$-3.21
ethan thompson,PG/G/UTIL,ORL,10.98%,0.0%,0.05%,0.03%,0.03%,$-3.21
talen horton-tucker,PG/SG/G/UTIL,CHI,13.28%,0.0%,0.05%,0.05%,0.1%,$-3.22
mac mcclung,PG/G/UTIL,ORL,10.67%,0.0%,0.07%,0.01%,0.03%,$-3.22
nae'qwan tomlin,C/UTIL,CLE,10.99%,0.0%,0.04%,0.03%,0.03%,$-3.23
zyon pullin,PG/G/UTIL,MEM,11.18%,0.0%,0.02%,0.02%,0.03%,$-3.23
enrique freeman,C/PF/F/UTIL,IND,13.33%,0.0%,0.05%,0.04%,0.03%,$-3.25
jordan mclaughlin,PG/G/UTIL,SAS,10.42%,0.0%,0.01%,0.03%,0.03%,$-3.3
cam reddish,PF/SF/F/UTIL,LAL,11.04%,0.0%,0.04%,0.08%,0.1%,$-3.3
malcolm brogdon,PG/G/UTIL,WAS,11.94%,0.0%,0.04%,0.05%,0.05%,$-3.31
jaylen martin,SF/F/UTIL,WAS,11.31%,0.0%,0.07%,0.05%,0.1%,$-3.33
olivier-maxence prosper,PF/F/UTIL,DAL,8.97%,0.0%,0.05%,0.03%,0.03%,$-3.34
ajay mitchell,PG/G/UTIL,OKC,9.95%,0.0%,0.01%,0.02%,0.03%,$-3.35
ousmane dieng,C/PF/F/UTIL,OKC,12.15%,0.0%,0.05%,0.03%,0.03%,$-3.35
branden carlson,C/UTIL,OKC,9.66%,0.0%,0.02%,0.01%,0.03%,$-3.35
jahmir young,PG/G/UTIL,CHI,9.41%,0.0%,0.02%,0.03%,0.03%,$-3.37
yuki kawamura,PG/G/UTIL,MEM,8.48%,0.0%,0.03%,0.01%,0.03%,$-3.41
cole anthony,PG/G/UTIL,ORL,8.89%,0.0%,0.02%,0.02%,0.05%,$-3.41
trevelin queen,PG/G/UTIL,ORL,8.27%,0.0%,0.04%,0.01%,0.03%,$-3.41
duncan robinson,SF/SG/G/F/UTIL,MIA,11.28%,0.0%,0.04%,0.03%,0.04%,$-3.42
alex ducas,SG/G/UTIL,OKC,8.55%,0.0%,0.02%,0.01%,0.03%,$-3.43
saddiq bey,SF/F/UTIL,WAS,11.24%,0.0%,0.03%,0.03%,0.04%,$-3.43
james johnson,C/PF/F/UTIL,IND,8.39%,0.0%,0.03%,0.01%,0.03%,$-3.43
nikola jovic,C/UTIL,MIA,8.33%,0.0%,0.02%,0.02%,0.04%,$-3.44
lonzo ball,SG/G/UTIL,CHI,8.7%,0.0%,0.02%,0.08%,0.05%,$-3.48
dillon jones,PF/F/UTIL,OKC,7.66%,0.0%,0.03%,0.02%,0.03%,$-3.48
corey kispert,SF/F/UTIL,WAS,7.71%,0.0%,0.01%,0.01%,0.03%,$-3.49
ty jerome,PG/G/UTIL,CLE,7.59%,0.0%,0.01%,0.02%,0.04%,$-3.5
josh christopher,PG/G/UTIL,MIA,6.91%,0.0%,0.02%,0.01%,0.03%,$-3.52
aaron wiggins,PF/SF/F/UTIL,OKC,7.69%,0.0%,0.02%,0.07%,0.05%,$-3.54
charles bassey,C/UTIL,SAS,8.62%,0.0%,0.01%,0.04%,0.05%,$-3.55
rayj dennis,PG/G/UTIL,IND,6.48%,0.0%,0.01%,0.01%,0.03%,$-3.56
rui hachimura,PF/SF/F/UTIL,LAL,7.66%,0.0%,0.02%,0.05%,0.05%,$-3.57
shake milton,PG/G/UTIL,LAL,6.37%,0.0%,0.01%,0.02%,0.03%,$-3.58
dereck lively ii,C/UTIL,DAL,6.96%,0.0%,0.01%,0.08%,0.06%,$-3.59
kyshawn george,PF/SF/F/UTIL,WAS,6.24%,0.0%,0.01%,0.08%,0.06%,$-3.63
tre jones,PG/G/UTIL,CHI,4.11%,0.0%,0.0%,0.07%,0.06%,$-3.77
daniel gafford,C/UTIL,DAL,3.79%,0.0%,0.0%,0.04%,0.07%,$-3.8
evan mobley,C/PF/F/UTIL,CLE,3.1%,0.0%,0.0%,0.13%,0.08%,$-3.83
pj washington,PF/SF/F/UTIL,DAL,3.16%,0.0%,0.0%,0.12%,0.08%,$-3.83
ja morant,PG/G/UTIL,MEM,2.03%,0.0%,0.0%,0.09%,0.09%,$-3.9
