Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
max strus,SF/SG/G/F/UTIL,CLE,7.57%,0.0%,0.06%,0.08%,0.04%,$-2.59
keshad johnson,SF/F/UTIL,MIA,5.76%,0.0%,0.07%,0.03%,0.03%,$-2.59
stanley umude,SG/G/UTIL,MIL,5.96%,0.0%,0.07%,0.03%,0.03%,$-2.59
marcus smart,SF/SG/G/F/UTIL,WAS,7.1%,0.0%,0.05%,0.05%,0.04%,$-2.6
elfrid payton,PG/G/UTIL,CHA,5.74%,0.0%,0.05%,0.03%,0.03%,$-2.6
branden carlson,C/UTIL,OKC,7.31%,0.0%,0.05%,0.03%,0.03%,$-2.61
jrue holiday,PG/SG/G/UTIL,BOS,7.15%,0.0%,0.04%,0.05%,0.04%,$-2.61
clint capela,C/UTIL,ATL,9.11%,0.0%,0.04%,0.01%,0.05%,$-2.61
dru smith,PG/G/UTIL,MIA,6.67%,0.0%,0.05%,0.02%,0.03%,$-2.61
anthony gill,C/PF/F/UTIL,WAS,7.55%,0.0%,0.06%,0.04%,0.03%,$-2.62
alexandre sarr,C/UTIL,WAS,6.61%,0.0%,0.04%,0.02%,0.05%,$-2.62
brandon boston jr.,SF/SG/G/F/UTIL,NOP,7.2%,0.0%,0.04%,0.04%,0.03%,$-2.64
kelly olynyk,C/UTIL,NOP,6.74%,0.0%,0.05%,0.03%,0.04%,$-2.64
dario saric,C/PF/F/UTIL,DEN,6.22%,0.0%,0.03%,0.04%,0.03%,$-2.64
isaac jones,C/PF/F/UTIL,SAC,6.75%,0.0%,0.05%,0.03%,0.03%,$-2.65
cam reddish,SG/G/UTIL,CHA,6.94%,0.0%,0.04%,0.04%,0.04%,$-2.65
bojan bogdanovic,PF/F/UTIL,BKN,7.01%,0.0%,0.04%,0.01%,0.03%,$-2.65
alec burks,PG/G/UTIL,MIA,5.78%,0.0%,0.05%,0.06%,0.03%,$-2.66
kevin porter jr.,PG/SG/G/UTIL,MIL,5.89%,0.0%,0.02%,0.08%,0.04%,$-2.66
riley minix,PF/F/UTIL,SAS,5.85%,0.0%,0.04%,0.02%,0.03%,$-2.66
donte divincenzo,PG/G/UTIL,MIN,5.29%,0.0%,0.03%,0.05%,0.05%,$-2.71
charles bassey,C/UTIL,SAS,3.36%,0.0%,0.03%,0.01%,0.04%,$-2.71
bruce brown,PG/SF/G/F/UTIL,NOP,4.32%,0.0%,0.02%,0.03%,0.04%,$-2.72
robert williams,C/UTIL,POR,5.05%,0.0%,0.02%,0.02%,0.04%,$-2.72
alex len,C/UTIL,WAS,4.54%,0.0%,0.01%,0.02%,0.04%,$-2.75
khris middleton,PF/SF/F/UTIL,WAS,4.57%,0.0%,0.01%,0.05%,0.05%,$-2.76
justin champagnie,PF/F/UTIL,WAS,3.89%,0.0%,0.01%,0.04%,0.04%,$-2.78
mike conley,PG/G/UTIL,MIN,3.3%,0.0%,0.02%,0.03%,0.05%,$-2.79
josh okogie,SF/SG/G/F/UTIL,CHA,3.31%,0.0%,0.01%,0.06%,0.05%,$-2.81
dereck lively ii,C/UTIL,DAL,4.06%,0.0%,0.0%,0.04%,0.06%,$-2.81
noah clowney,C/UTIL,BKN,2.29%,0.0%,0.0%,0.01%,0.05%,$-2.81
dean wade,C/UTIL,CLE,3.14%,0.0%,0.01%,0.01%,0.04%,$-2.87
russell westbrook,PG/G/UTIL,DEN,2.39%,0.0%,0.0%,0.05%,0.06%,$-2.88
cj mccollum,PG/SG/G/UTIL,NOP,2.17%,0.0%,0.0%,0.08%,0.08%,$-2.89
jonathan kuminga,PF/SF/F/UTIL,GSW,1.72%,0.0%,0.0%,0.06%,0.06%,$-2.9
julius randle,C/PF/F/UTIL,MIN,1.93%,0.0%,0.0%,0.08%,0.06%,$-2.9
jalen suggs,PG/SG/G/UTIL,ORL,1.58%,0.0%,0.0%,0.08%,0.07%,$-2.91
cam thomas,PG/G/UTIL,BKN,1.75%,0.0%,0.0%,0.04%,0.06%,$-2.92
jaylen brown,SF/SG/G/F/UTIL,BOS,1.27%,0.0%,0.0%,0.15%,0.08%,$-2.93
mark williams,C/UTIL,CHA,1.33%,0.0%,0.0%,0.04%,0.08%,$-2.93
tyler herro,PG/G/UTIL,MIA,1.38%,0.0%,0.0%,0.04%,0.08%,$-2.94
isaiah crawford,PF/F/UTIL,SAC,0.55%,0.0%,0.0%,0.01%,0.03%,$-2.96
giannis antetokounmpo,C/PF/F/UTIL,MIL,0.17%,0.0%,0.0%,3.36%,0.11%,$-2.99
anthony davis,C/PF/F/UTIL,DAL,0.3%,0.0%,0.0%,0.09%,0.1%,$-2.99
