Player,Position,Team,UpdatedProjection,UpdatedStdDev,Cash%,Top1%,Sim. Own%,Proj. Own%,Avg. Return,Game Minutes Remaining
Dorian Finney-Smith,C/PF/F/UTIL,LAL,21.04,5.79,1.9%,0.0%,0.56%,0.26%,$-3.90,48
Blake Wesley,PG/G/UTIL,SAS,16.76,7.91,1.46%,0.08%,2.67%,3.13%,$-3.91,48
Gabe Vincent,PG/SG/G/UTIL,LAL,19.4,6.64,1.27%,0.0%,0.84%,0.31%,$-3.91,48
Cam Whitmore,SF/SG/G/F/UTIL,HOU,0,0.0,1.55%,0.0%,1.46%,0.1%,$-3.92,16
Kyle Filipowski,C/PF/F/UTIL,UTA,20.66646267361111,8.89409656879855,1.33%,0.08%,4.62%,1.04%,$-3.92,37
Jamal Murray,PG/SG/G/UTIL,DEN,0,0.0,0.0%,0.0%,0.5%,0.07%,$-3.92,48
Jalen Smith,C/UTIL,CHI,8.686970486111111,7.834665277222162,2.61%,0.0%,0.18%,0.1%,$-3.92,37
Collin Sexton,PG/SG/G/UTIL,UTA,0,0.0,0.0%,0.0%,0.24%,0.06%,$-3.92,37
CJ McCollum,PG/G/UTIL,NOP,24.20525607638889,4.865158598097473,0.7%,0.01%,3.37%,0.1%,$-3.93,19
Julian Phillips,PF/F/UTIL,CHI,13.735017361111112,5.288612657143423,1.06%,0.0%,0.97%,0.77%,$-3.93,37
Bruce Brown,SF/F/UTIL,NOP,5.875434027777779,3.479325542881829,0.25%,0.0%,5.14%,0.1%,$-3.94,19
Isaiah Stewart,C/UTIL,DET,8.918242187499999,4.941821703279615,0.91%,0.01%,1.76%,0.46%,$-3.94,19
RJ Barrett,SF/SG/G/F/UTIL,TOR,0,0.0,0.0%,0.0%,0.59%,0.07%,$-3.94,48
Precious Achiuwa,C/PF/F/UTIL,NYK,9.939353298611111,2.1976016236900775,0.94%,0.0%,0.53%,0.1%,$-3.95,11
Zach Collins,C/UTIL,CHI,19.338420138888885,8.953903173968186,1.28%,0.0%,1.22%,0.22%,$-3.95,37
Mo Bamba,C/UTIL,NOP,1.5261024305555557,3.4675312190076535,0.7%,0.0%,0.16%,0.1%,$-3.95,19
Ja Morant,PG/G/UTIL,MEM,0,0.0,0.0%,0.0%,1.27%,0.09%,$-3.95,48
Anthony Gill,C/PF/F/UTIL,WAS,0,0.0,0.0%,0.0%,0.19%,0.1%,$-3.95,48
Spencer Jones,SF/SG/G/F/UTIL,DEN,0,0.0,0.0%,0.0%,0.19%,0.1%,$-3.95,48
Chris Paul,PG/G/UTIL,SAS,20.56,9.07,1.01%,0.0%,0.81%,0.58%,$-3.95,48
Terry Rozier,PG/G/UTIL,MIA,1.6587586805555556,2.1489625535480434,0.0%,0.0%,0.5%,0.1%,$-3.96,11
Jeremiah Robinson-Earl,C/PF/F/UTIL,NOP,2.7916666666666665,0.0005897161937087846,0.22%,0.0%,0.5%,0.03%,$-3.96,19
Zach Edey,C/UTIL,MEM,22.46,10.87,1.56%,0.0%,1.01%,0.95%,$-3.96,48
Duop Reath,C/UTIL,POR,13.76,7.28,3.45%,0.0%,0.09%,0.1%,$-3.96,48
Talen Horton-Tucker,SF/SG/G/F/UTIL,CHI,0,0.0,0.0%,0.0%,0.17%,0.1%,$-3.96,37
Steven Adams,C/UTIL,HOU,2.1922222222222225,5.3920380483507415,0.7%,0.0%,1.73%,6.35%,$-3.97,16
Jose Alvarado,PG/G/UTIL,NOP,13.907517361111111,4.546711853494729,0.71%,0.0%,0.9%,0.82%,$-3.97,19
Harrison Barnes,PF/SF/F/UTIL,SAS,19.43,7.54,0.83%,0.0%,0.72%,0.34%,$-3.97,48
Colby Jones,SF/SG/G/F/UTIL,WAS,0,0.0,0.0%,0.0%,0.15%,0.1%,$-3.97,48
Jae'Sean Tate,PF/SF/F/UTIL,HOU,6.441111111111111,1.40989418030728,0.0%,0.0%,0.15%,0.1%,$-3.97,16
Ja'Kobe Walter,SF/SG/G/F/UTIL,TOR,0,0.0,0.0%,0.0%,0.14%,0.04%,$-3.98,48
Sandro Mamukelashvili,C/PF/F/UTIL,SAS,13.74,8.18,0.06%,0.0%,0.14%,0.1%,$-3.98,48
Richaun Holmes,C/UTIL,WAS,21.05,10.84,0.0%,0.0%,0.14%,0.16%,$-3.98,48
Buddy Hield,SF/SG/G/F/UTIL,GSW,17.94,8.18,0.17%,0.0%,0.4%,0.13%,$-3.99,48
Cody Williams,SF/F/UTIL,UTA,6.500373263888889,4.3402507751677835,0.0%,0.0%,0.52%,0.1%,$-3.99,37
Toumani Camara,SF/SG/G/F/UTIL,POR,0,0.0,0.0%,0.0%,0.41%,0.1%,$-3.99,48
Svi Mykhailiuk,SF/F/UTIL,UTA,0,0.0,0.0%,0.0%,0.13%,0.03%,$-3.99,37
Dalton Knecht,SF/SG/G/F/UTIL,LAL,18.79,8.23,0.09%,0.0%,0.4%,0.09%,$-3.99,48
Myles Turner,C/UTIL,IND,0,0.0,0.0%,0.0%,0.13%,0.06%,$-3.99,19
Guerschon Yabusele,C/PF/F/UTIL,PHI,0,0.0,0.0%,0.0%,0.12%,0.05%,$-4.00,16
Brandin Podziemski,PG/SG/G/UTIL,GSW,0,0.0,0.0%,0.0%,0.12%,0.05%,$-4.00,48
Cameron Payne,PG/SG/G/UTIL,NYK,13.534357638888888,3.1394308909858246,0.12%,0.0%,0.47%,0.1%,$-4.01,11
Jordan Hawkins,PG/SG/G/UTIL,NOP,6.119414062500001,3.420353923510951,0.05%,0.0%,0.87%,0.22%,$-4.02,19
Christian Braun,SF/SG/G/F/UTIL,DEN,0,0.0,0.0%,0.0%,0.22%,0.06%,$-4.02,48
Vlatko Cancar,C/PF/F/UTIL,DEN,7.98,4.68,2.14%,0.0%,0.16%,0.1%,$-4.02,48
Mason Plumlee,C/UTIL,PHX,5.69,3.88,0.0%,0.0%,0.11%,0.1%,$-4.02,48
Brandon Ingram,PF/F/UTIL,TOR,0,0.0,0.0%,0.0%,0.42%,0.07%,$-4.03,48
Bilal Coulibaly,SF/F/UTIL,WAS,0,0.0,0.0%,0.0%,0.1%,0.06%,$-4.04,48
Ochai Agbaji,PF/SF/F/UTIL,TOR,15.85,6.93,0.0%,0.0%,0.37%,0.21%,$-4.05,48
Andrew Wiggins,PF/SF/F/UTIL,MIA,0,0.0,0.0%,0.0%,0.27%,0.06%,$-4.06,11
Grayson Allen,SF/SG/G/F/UTIL,PHX,0,0.0,0.0%,0.0%,0.08%,0.04%,$-4.08,48
Jakob Poeltl,C/UTIL,TOR,0,0.0,0.0%,0.0%,0.08%,0.06%,$-4.08,48
Bismack Biyombo,C/UTIL,SAS,16.08,7.96,0.07%,0.0%,0.08%,0.1%,$-4.08,48
Bradley Beal,SG/G/UTIL,PHX,0,0.0,0.0%,0.0%,0.15%,0.06%,$-4.10,48
Terrence Shannon Jr.,SF/SG/G/F/UTIL,MIN,0,0.0,0.0%,0.0%,0.14%,0.1%,$-4.12,19
Yuri Collins,PG/G/UTIL,GSW,0,0.0,0.0%,0.0%,0.07%,0.1%,$-4.12,48
Shake Milton,PG/G/UTIL,LAL,8.99,5.41,0.0%,0.0%,0.07%,0.1%,$-4.12,48
Jarred Vanderbilt,PF/F/UTIL,LAL,18.0,8.46,0.0%,0.0%,0.14%,0.1%,$-4.12,48
Charles Bassey,C/UTIL,SAS,0,0.0,0.0%,0.0%,0.07%,0.05%,$-4.12,48
Jamal Shead,PG/G/UTIL,TOR,16.73,8.03,1.9%,0.0%,0.12%,0.1%,$-4.13,48
Santi Aldama,PF/F/UTIL,MEM,0,0.0,0.0%,0.0%,0.13%,0.06%,$-4.14,48
Gradey Dick,SG/G/UTIL,TOR,0,0.0,0.0%,0.0%,0.06%,0.04%,$-4.17,48
Dalen Terry,PF/SF/F/UTIL,CHI,12.309058159722223,5.134824243850075,0.0%,0.0%,0.12%,0.1%,$-4.17,37
Trey Lyles,C/PF/F/UTIL,SAC,4.8,3.18,0.0%,0.0%,0.12%,0.1%,$-4.17,48
Jevon Carter,PG/SG/G/UTIL,CHI,0,0.0,0.0%,0.0%,0.06%,0.03%,$-4.17,37
Scotty Pippen Jr.,PG/G/UTIL,MEM,0,0.0,0.0%,0.0%,0.05%,0.04%,$-4.23,48
Bol Bol,PF/F/UTIL,PHX,6.05,4.14,0.0%,0.0%,0.05%,0.04%,$-4.23,48
Bronny James,PG/SG/G/UTIL,LAL,0,0.0,0.0%,0.0%,0.05%,0.1%,$-4.23,48
Gregory Jackson,PF/SF/F/UTIL,MEM,0,0.0,0.0%,0.0%,0.04%,0.03%,$-4.33,48
Jaylen Clark,SF/F/UTIL,MIN,4.045138888888889,2.453219365828544,0.0%,0.0%,0.04%,0.1%,$-4.33,19
Corey Kispert,PF/SF/F/UTIL,WAS,0,0.0,0.0%,0.0%,0.04%,0.04%,$-4.33,48
PJ Hall,PF/F/UTIL,DEN,0,0.0,0.0%,0.0%,0.04%,0.03%,$-4.33,48
Saddiq Bey,SF/F/UTIL,WAS,0,0.0,0.0%,0.0%,0.04%,0.04%,$-4.33,48
Chris Boucher,C/UTIL,TOR,0,0.0,0.0%,0.0%,0.04%,0.03%,$-4.33,48
Maxi Kleber,PF/F/UTIL,LAL,0,0.0,0.0%,0.0%,0.04%,0.03%,$-4.33,48
Braxton Key,PF/F/UTIL,GSW,0,0.0,0.0%,0.0%,0.04%,0.03%,$-4.33,48
Isaiah Crawford,PF/F/UTIL,SAC,0,0.0,0.02%,0.0%,0.03%,0.03%,$-4.49,48
Trayce Jackson-Davis,C/UTIL,GSW,0,0.0,0.0%,0.0%,0.03%,0.03%,$-4.49,48
Sidy Cissoko,SG/G/UTIL,POR,0,0.0,0.0%,0.0%,0.03%,0.03%,$-4.49,48
Vasilije Micic,PG/G/UTIL,PHX,0,0.0,0.0%,0.0%,0.03%,0.03%,$-4.49,48
Enrique Freeman,C/PF/F/UTIL,IND,2.7916666666666665,0.0005897161937087846,0.0%,0.0%,0.03%,0.1%,$-4.49,19
Marvin Bagley III,C/UTIL,MEM,10.37,6.44,0.0%,0.0%,0.03%,0.1%,$-4.49,48
Kevin Knox II,SF/F/UTIL,GSW,0,0.0,0.0%,0.0%,0.02%,0.1%,$-4.81,48
Yuki Kawamura,PG/G/UTIL,MEM,0,0.0,0.0%,0.0%,0.02%,0.03%,$-4.81,48
Markieff Morris,C/PF/F/UTIL,LAL,0,0.0,0.0%,0.0%,0.02%,0.03%,$-4.81,48
Malaki Branham,SF/SG/G/F/UTIL,SAS,0,0.0,0.0%,0.0%,0.02%,0.03%,$-4.81,48
Jalen Bridges,PF/F/UTIL,PHX,0,0.0,0.0%,0.0%,0.02%,0.03%,$-4.81,48
David Duke Jr.,SG/G/UTIL,SAS,0,0.0,0.0%,0.0%,0.02%,0.03%,$-4.81,48
Robert Williams,C/UTIL,POR,0,0.0,0.0%,0.0%,0.02%,0.03%,$-4.81,48
RayJ Dennis,PG/G/UTIL,IND,0,0.0,0.0%,0.0%,0.02%,0.1%,$-4.81,19
Lester Quinones,PG/G/UTIL,NOP,0,0.0,0.0%,0.0%,0.01%,0.03%,$-5.77,19
Jay Huff,C/UTIL,MEM,0,0.0,0.0%,0.0%,0.01%,0.03%,$-5.77,48
Markelle Fultz,PG/G/UTIL,SAC,0,0.0,0.0%,0.0%,0.01%,0.03%,$-5.77,48
Bones Hyland,PG/G/UTIL,MIN,0,0.0,0.0%,0.0%,0.01%,0.03%,$-5.77,19
Taran Armstrong,PG/G/UTIL,GSW,0,0.0,0.0%,0.0%,0.01%,0.03%,$-5.77,48
Antonio Reeves,SG/G/UTIL,NOP,0,0.0,0.0%,0.0%,0.01%,0.1%,$-5.77,19
Victor Wembanyama,C/UTIL,SAS,0,0.0,0.0%,0.0%,0.01%,0.03%,$-5.77,48
Isaac Jones,C/PF/F/UTIL,SAC,4.51,3.02,0.0%,0.0%,0.01%,0.03%,$-5.77,48
Tyler Kolek,PG/G/UTIL,NYK,0,0.0,0.0%,0.0%,0.01%,0.03%,$-5.77,11
