Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
dean wade,PF/SF/F/UTIL,CLE,5.39%,0.0%,0.04%,0.05%,0.04%,$-2.67
josh green,SF/F/UTIL,CHA,6.66%,0.0%,0.03%,0.03%,0.04%,$-2.67
caleb martin,PF/SF/F/UTIL,PHI,5.54%,0.0%,0.03%,0.06%,0.05%,$-2.68
garrett temple,SG/G/UTIL,TOR,5.63%,0.0%,0.06%,0.04%,0.03%,$-2.68
dario saric,C/UTIL,DEN,4.88%,0.0%,0.02%,0.02%,0.03%,$-2.68
jevon carter,PG/G/UTIL,CHI,4.79%,0.0%,0.03%,0.02%,0.03%,$-2.68
kai jones,C/UTIL,LAC,4.83%,0.0%,0.02%,0.03%,0.03%,$-2.68
jacob toppin,PF/F/UTIL,NYK,6.16%,0.0%,0.04%,0.03%,0.03%,$-2.69
jordan hawkins,SG/G/UTIL,NOP,5.18%,0.0%,0.03%,0.06%,0.04%,$-2.69
alexandre sarr,C/PF/F/UTIL,WAS,5.36%,0.0%,0.02%,0.06%,0.05%,$-2.7
chris duarte,SF/SG/G/F/UTIL,CHI,6.03%,0.0%,0.04%,0.03%,0.03%,$-2.7
kevin mccullar jr.,SF/F/UTIL,NYK,5.64%,0.0%,0.04%,0.03%,0.03%,$-2.71
isaiah jackson,C/UTIL,IND,4.16%,0.0%,0.02%,0.01%,0.03%,$-2.72
kj simpson,PG/G/UTIL,CHA,5.54%,0.0%,0.02%,0.03%,0.03%,$-2.73
adama sanogo,C/UTIL,CHI,4.03%,0.0%,0.02%,0.02%,0.03%,$-2.73
isaac jones,C/PF/F/UTIL,SAC,4.09%,0.0%,0.02%,0.01%,0.03%,$-2.73
tre mann,PG/G/UTIL,CHA,5.35%,0.0%,0.01%,0.03%,0.04%,$-2.74
kevin love,C/UTIL,MIA,3.75%,0.0%,0.02%,0.02%,0.03%,$-2.75
al horford,C/PF/F/UTIL,BOS,4.29%,0.0%,0.02%,0.06%,0.04%,$-2.76
bennedict mathurin,SF/F/UTIL,IND,4.55%,0.0%,0.02%,0.09%,0.05%,$-2.76
noah clowney,C/PF/F/UTIL,BKN,4.04%,0.0%,0.01%,0.06%,0.05%,$-2.77
dwight powell,C/UTIL,DAL,3.55%,0.0%,0.02%,0.02%,0.03%,$-2.77
marvin bagley iii,C/UTIL,WAS,3.48%,0.0%,0.02%,0.01%,0.03%,$-2.77
e.j. liddell,C/UTIL,CHI,4.47%,0.0%,0.02%,0.03%,0.03%,$-2.78
andre drummond,C/UTIL,PHI,3.68%,0.0%,0.02%,0.07%,0.05%,$-2.79
ariel hukporti,C/UTIL,NYK,2.95%,0.0%,0.02%,0.01%,0.03%,$-2.8
kelly olynyk,C/UTIL,TOR,2.86%,0.0%,0.01%,0.03%,0.03%,$-2.81
david duke jr.,SG/G/UTIL,SAS,2.84%,0.0%,0.0%,0.01%,0.03%,$-2.82
dereck lively ii,C/UTIL,DAL,3.07%,0.0%,0.0%,0.04%,0.06%,$-2.84
jamal cain,SF/F/UTIL,NOP,2.46%,0.0%,0.01%,0.01%,0.03%,$-2.84
darius garland,PG/G/UTIL,CLE,2.76%,0.0%,0.01%,0.05%,0.07%,$-2.85
patrick baldwin jr.,PF/F/UTIL,WAS,2.04%,0.0%,0.01%,0.01%,0.03%,$-2.86
malcolm brogdon,PG/SG/G/UTIL,WAS,2.3%,0.0%,0.01%,0.13%,0.06%,$-2.87
andrew nembhard,PG/SG/G/UTIL,IND,2.4%,0.0%,0.0%,0.07%,0.05%,$-2.87
immanuel quickley,PG/G/UTIL,TOR,2.12%,0.0%,0.01%,0.06%,0.07%,$-2.88
jimmy butler,SF/F/UTIL,MIA,1.64%,0.0%,0.0%,0.07%,0.07%,$-2.91
cameron johnson,PF/SF/F/UTIL,BKN,1.49%,0.0%,0.0%,0.1%,0.07%,$-2.92
cam thomas,SG/G/UTIL,BKN,1.44%,0.0%,0.0%,0.07%,0.07%,$-2.92
paul george,SF/SG/G/F/UTIL,PHI,1.29%,0.0%,0.0%,0.11%,0.08%,$-2.93
zach lavine,SF/SG/G/F/UTIL,CHI,1.36%,0.0%,0.0%,0.15%,0.08%,$-2.93
mark williams,C/UTIL,CHA,1.04%,0.0%,0.0%,0.03%,0.08%,$-2.94
brandon ingram,PG/G/UTIL,NOP,1.14%,0.0%,0.0%,0.09%,0.08%,$-2.94
lamelo ball,PG/G/UTIL,CHA,0.49%,0.0%,0.0%,0.05%,0.1%,$-2.97
luka doncic,PG/G/UTIL,DAL,0.34%,0.0%,0.0%,0.13%,0.11%,$-2.98
joel embiid,C/UTIL,PHI,0.28%,0.0%,0.0%,0.02%,0.09%,$-2.98
