Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
483,4625247531,marcfortunato5 (4/20),351.16998,56.75,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG LOCKED SF RJ Barrett SG D'Angelo Russell UTIL LOCKED,,,
483,4625391430,rschindler14 (4/20),351.16998,56.75,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG LOCKED SF RJ Barrett SG D'Angelo Russell UTIL LOCKED,,,
483,4625571393,FomoYet (20/20),350.36,56.75,C Anthony Davis F LOCKED G LOCKED PF Keegan Murray PG Jalen Brunson SF Jaylen Brown SG LOCKED UTIL LOCKED,,,
483,4625643863,mrlamar09 (7/20),350.24,56.75,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG LOCKED SF Scottie Barnes SG LOCKED UTIL Kristaps Porzingis,,,
483,4625233527,jjlonghorn11 (2/4),345.52002,56.75,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LaMelo Ball SF Scottie Barnes SG LOCKED UTIL LOCKED,,,
483,4625409386,danvita50 (1/7),345.52002,56.75,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LaMelo Ball SF Scottie Barnes SG LOCKED UTIL LOCKED,,,
483,4625710230,topspacey (4/5),337.00998,56.75,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Jrue Holiday SF LOCKED SG Max Strus UTIL Kristaps Porzingis,,,
483,4625504572,webdever (17/20),332.29,56.75,C Jalen Duren F LOCKED G LOCKED PF LOCKED PG LOCKED SF Dalton Knecht SG LOCKED UTIL Anthony Davis,,,
483,4625768659,MoneyMakinRob (18/20),332.29,56.75,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF Dalton Knecht SG Donovan Mitchell UTIL LOCKED,,,
483,4625342842,McLongrod (16/20),332.12,56.75,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Cade Cunningham SF LOCKED SG Tim Hardaway Jr. UTIL LOCKED,,,
483,4625333286,tszone72 (7/20),326.06,56.75,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LaMelo Ball SF Max Strus SG Jrue Holiday UTIL LOCKED,,,
483,4625542696,viperkd23 (1/2),326.06,56.75,C Anthony Davis F Max Christie G Tim Hardaway Jr. PF LOCKED PG LOCKED SF LOCKED SG Payton Pritchard UTIL LOCKED,,,
483,4625507560,angiebee50 (1/2),319.83002,56.75,C LOCKED F Max Christie G Austin Reaves PF LOCKED PG Cade Cunningham SF Jaylen Brown SG Jalen Green UTIL LOCKED,,,
483,4625294186,ZayGusto22 (7/7),308.88,56.75,C Anthony Davis F LOCKED G LOCKED PF Dorian Finney-Smith PG Jrue Holiday SF Ronald Holland II SG Dalton Knecht UTIL LOCKED,,,
499,4625599454,cjlarson (3/20),350.96,56.5,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF Amen Thompson SG D'Angelo Russell UTIL Kel'el Ware,,,
499,4625599458,cjlarson (7/20),350.96,56.5,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF Amen Thompson SG D'Angelo Russell UTIL Kel'el Ware,,,
499,4625789691,Saivanquach,334.66,56.5,C Jalen Duren F Mikal Bridges G Malik Monk PF OG Anunoby PG De'Aaron Fox SF LOCKED SG D'Angelo Russell UTIL Dillon Brooks,,,
499,4625394933,laggeler (17/20),332.12,56.5,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Ty Jerome SF LOCKED SG Sam Merrill UTIL LOCKED,,,
499,4625677105,Berginator99 (2/3),325.89,56.5,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Cade Cunningham SF Max Strus SG Payton Pritchard UTIL LOCKED,,,
499,4625487415,kedricj (6/20),323.37003,56.5,C LOCKED F LOCKED G Nick Smith Jr. PF Chris Boucher PG LOCKED SF Josh Okogie SG Keon Ellis UTIL Anthony Davis,,,
499,4625735258,jcogdell (13/20),320.59,56.5,C Anthony Davis F LOCKED G LOCKED PF Ausar Thompson PG LOCKED SF Max Strus SG Jrue Holiday UTIL Domantas Sabonis,,,
499,4625809257,brielly1972 (6/7),275.77997,56.5,C Jalen Duren F Trey Murphy III G Tim Hardaway Jr. PF Ausar Thompson PG Cade Cunningham SF Max Strus SG Donovan Mitchell UTIL LOCKED,,,
507,4625245460,mickymauz23 (2/20),356.59,56.25,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF Josh Hart SG D'Angelo Russell UTIL LOCKED,,,
507,4625607183,jtmac1999 (19/20),350.36,56.25,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG LOCKED SF Josh Hart SG D'Angelo Russell UTIL LOCKED,,,
507,4625405456,peltifreeze89 (16/20),348.13,56.25,C Anthony Davis F LOCKED G LOCKED PF Jayson Tatum PG Payton Pritchard SF Jaylen Brown SG LOCKED UTIL LOCKED,,,
507,4625407388,rthomas622 (1/10),345.35,56.25,C LOCKED F LOCKED G Ty Jerome PF LOCKED PG LOCKED SF LOCKED SG Gradey Dick UTIL Anthony Davis,,,
507,4625449818,wmillion (4/20),345.14,56.25,C Jalen Duren F LOCKED G LOCKED PF LOCKED PG LOCKED SF Haywood Highsmith SG LOCKED UTIL Anthony Davis,,,
507,4625640665,tuminelli21 (15/20),345.14,56.25,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Donovan Mitchell SF Haywood Highsmith SG LOCKED UTIL LOCKED,,,
507,4625480646,TheCommish (19/20),340.4,56.25,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Ty Jerome SF Gregory Jackson SG Gradey Dick UTIL LOCKED,,,
507,4625757600,hilto37 (7/20),339.37,56.25,C Anthony Davis F LOCKED G LOCKED PF Trey Lyles PG LaMelo Ball SF DeMar DeRozan SG LOCKED UTIL LOCKED,,,
507,4625518273,webdever (20/20),338.90997,56.25,C Jalen Duren F LOCKED G LOCKED PF Al Horford PG LOCKED SF Haywood Highsmith SG LOCKED UTIL Anthony Davis,,,
507,4625760883,jbasi73 (2/20),337.94,56.25,C Anthony Davis F LOCKED G Malik Monk PF Al Horford PG LOCKED SF LOCKED SG Donovan Mitchell UTIL LOCKED,,,
507,4625394922,laggeler (6/20),332.12,56.25,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF Tim Hardaway Jr. SG Donovan Mitchell UTIL LOCKED,,,
507,4625642975,biggbrd27 (10/12),332.12,56.25,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Ty Jerome SF Max Strus SG LOCKED UTIL LOCKED,,,
507,4625681344,abreza (3/20),332.08,56.25,C Anthony Davis F OG Anunoby G LOCKED PF Al Horford PG LOCKED SF Max Strus SG LOCKED UTIL Kristaps Porzingis,,,
507,4625383631,kevkev420,295.52,56.25,C Jalen Duren F Zion Williamson G Bruce Brown PF Gregory Jackson PG Cade Cunningham SF Jayson Tatum SG Max Christie UTIL Josh Okogie,,,
521,4625461944,cypauerbach (12/20),357.77002,56,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF RJ Barrett SG LOCKED UTIL Karl-Anthony Towns,,,
521,4625242343,MilkShotDabz (20/20),357.40002,56,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG De'Aaron Fox SF LOCKED SG Gradey Dick UTIL LOCKED,,,
521,4625418712,amjennison25 (14/20),350.33997,56,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF Jayson Tatum SG D'Angelo Russell UTIL Brandon Clarke,,,
521,4625495434,Patrick_Star (8/20),350.31998,56,C Anthony Davis F Trey Lyles G LOCKED PF Jayson Tatum PG LOCKED SF LOCKED SG D'Angelo Russell UTIL LOCKED,,,
521,4625553558,brocksolid21 (10/20),349.64,56,C Anthony Davis F LOCKED G LOCKED PF LeBron James PG LOCKED SF LOCKED SG LOCKED UTIL LOCKED,,,
521,4625669406,falstaff64 (10/20),349.64,56,C Anthony Davis F LOCKED G LOCKED PF LeBron James PG LOCKED SF LOCKED SG LOCKED UTIL LOCKED,,,
521,4625174364,PackRBack (20/20),343.41,56,C Anthony Davis F LOCKED G LOCKED PF LeBron James PG LOCKED SF LOCKED SG Payton Pritchard UTIL LOCKED,,,
521,4625596790,patrickkuz (5/20),338.48,56,C Anthony Davis F LOCKED G Jalen Brunson PF LOCKED PG Payton Pritchard SF LOCKED SG Max Christie UTIL LOCKED,,,
521,4625305455,alexk14 (18/20),338.31,56,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Darius Garland SF Mikal Bridges SG Payton Pritchard UTIL LOCKED,,,
521,4625699019,JustinCarlucci (9/20),335.72,56,C Anthony Davis F RJ Barrett G LOCKED PF Nikola Jovic PG Malik Monk SF Max Strus SG LOCKED UTIL LOCKED,,,
521,4625562334,MrCoon (9/20),334.15,56,C Anthony Davis F Al Horford G LOCKED PF Trey Lyles PG Donovan Mitchell SF LOCKED SG Gradey Dick UTIL LOCKED,,,
521,4625534718,deedee04 (14/20),314.94,56,C LOCKED F LOCKED G LOCKED PF Tobias Harris PG LOCKED SF Nick Smith Jr. SG Tim Hardaway Jr. UTIL Anthony Davis,,,
521,4625652477,RealezZ (1/2),293.3,56,C Jalen Duren F Bruce Brown G Ty Jerome PF LOCKED PG Cade Cunningham SF Nick Smith Jr. SG Donovan Mitchell UTIL LOCKED,,,
534,4625240533,jgreenblatt (6/20),357.4,55.75,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Scottie Barnes SF LOCKED SG D'Angelo Russell UTIL LOCKED,,,
534,4625702491,TheGlory23 (11/20),357.4,55.75,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF Scottie Barnes SG D'Angelo Russell UTIL LOCKED,,,
534,4625728983,TheAckbarRebels,357.4,55.75,C LOCKED F LOCKED G Scottie Barnes PF LOCKED PG LOCKED SF LOCKED SG D'Angelo Russell UTIL Anthony Davis,,,
534,4625773690,whickman22 (2/2),357.4,55.75,C LOCKED F LOCKED G LOCKED PF LOCKED PG LOCKED SF Scottie Barnes SG D'Angelo Russell UTIL Anthony Davis,,,
534,4625706521,whited726 (18/20),348.95,55.75,C Anthony Davis F LOCKED G LOCKED PF Keegan Murray PG Scottie Barnes SF Haywood Highsmith SG Davion Mitchell UTIL LOCKED,,,
534,4625351432,jclehmann11 (5/20),347.05,55.75,C Anthony Davis F LOCKED G LOCKED PF Noah Clowney PG Scottie Barnes SF RJ Barrett SG Payton Pritchard UTIL LOCKED,,,
534,4625766895,tzander01 (5/5),344.13,55.75,C Anthony Davis F LOCKED G LOCKED PF Keegan Murray PG LOCKED SF Amen Thompson SG Payton Pritchard UTIL Karl-Anthony Towns,,,
534,4625346574,eddiedavid11 (2/2),339.12,55.75,C Anthony Davis F LOCKED G LOCKED PF Ausar Thompson PG Amen Thompson SF LOCKED SG Gradey Dick UTIL LOCKED,,,
534,4625775590,Ryanbozak27 (3/3),339.03998,55.75,C Anthony Davis F LOCKED G LOCKED PF Keegan Murray PG LOCKED SF LOCKED SG Malik Monk UTIL Mark Williams,,,
534,4625797396,Ronnie3274,287.07,55.75,C Jakob Poeltl F Max Strus G Donovan Mitchell PF Tobias Harris PG Austin Reaves SF Ausar Thompson SG Jrue Holiday UTIL LOCKED,,,
544,4625760899,jbasi73 (18/20),355.29,55.5,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF LOCKED SG Malik Monk UTIL Kristaps Porzingis,,,
544,4625660931,luknik678 (1/7),350.96,55.5,C Anthony Davis F LOCKED G LOCKED PF Keegan Murray PG LOCKED SF Jaylen Brown SG LOCKED UTIL Kel'el Ware,,,
544,4625577052,LukaRup1112 (6/20),344.94,55.5,C Anthony Davis F LOCKED G Gradey Dick PF LOCKED PG Fred VanVleet SF DeMar DeRozan SG Jrue Holiday UTIL LOCKED,,,
544,4625760882,jbasi73 (1/20),337.01,55.5,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG Donovan Mitchell SF Amen Thompson SG LOCKED UTIL LOCKED,,,
544,4625543376,Kyrie600,319.18997,55.5,C Zach Edey F Precious Achiuwa G Luke Kennard PF Ausar Thompson PG Donovan Mitchell SF Jaylen Brown SG Desmond Bane UTIL RJ Barrett,,,
544,4625245473,mickymauz23 (15/20),310.27,55.5,C Jalen Duren F Bam Adebayo G LOCKED PF Evan Mobley PG Cade Cunningham SF LOCKED SG Tim Hardaway Jr. UTIL LOCKED,,,
550,4625628980,lostories (4/20),354.25,55.25,C Anthony Davis F LOCKED G LOCKED PF Paolo Banchero PG LOCKED SF LOCKED SG Gradey Dick UTIL Jakob Poeltl,,,
550,4625428240,moldova (1/5),353.65,55.25,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Jalen Brunson SF RJ Barrett SG Gradey Dick UTIL LOCKED,,,
550,4625403197,JRucker504 (17/20),352.86,55.25,C Anthony Davis F LOCKED G LOCKED PF Paolo Banchero PG LOCKED SF LOCKED SG D'Angelo Russell UTIL Kel'el Ware,,,
550,4625568233,F-Man (15/20),352.86,55.25,C Anthony Davis F LOCKED G LOCKED PF Paolo Banchero PG LOCKED SF LOCKED SG D'Angelo Russell UTIL Kel'el Ware,,,
550,4625604453,slushfundx (2/20),351.89,55.25,C Anthony Davis F LOCKED G LOCKED PF Nikola Jovic PG D'Angelo Russell SF DeMar DeRozan SG LOCKED UTIL LOCKED,,,
550,4625608715,kfalik (3/6),349.06,55.25,C Anthony Davis F LOCKED G Jrue Holiday PF LOCKED PG LOCKED SF Amen Thompson SG D'Angelo Russell UTIL LOCKED,,,
550,4625608719,kfalik (6/6),349.06,55.25,C Anthony Davis F LOCKED G Jrue Holiday PF LOCKED PG LOCKED SF Amen Thompson SG D'Angelo Russell UTIL LOCKED,,,
550,4625666674,dearborn2015 (2/5),349.06,55.25,C Anthony Davis F Amen Thompson G Jrue Holiday PF LOCKED PG LOCKED SF LOCKED SG D'Angelo Russell UTIL LOCKED,,,
550,4625571375,FomoYet (2/20),340.41998,55.25,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Jalen Brunson SF RJ Barrett SG Max Strus UTIL LOCKED,,,
550,4625644111,mak9177 (5/20),340.05,55.25,C Anthony Davis F LOCKED G LOCKED PF Chris Boucher PG Darius Garland SF LOCKED SG Malik Monk UTIL LOCKED,,,
550,4625342827,McLongrod (1/20),339.29,55.25,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG LaMelo Ball SF LOCKED SG Gradey Dick UTIL LOCKED,,,
550,4625369638,inwoodgiants (18/20),337.18,55.25,C Anthony Davis F Jaylen Brown G LOCKED PF Al Horford PG LOCKED SF Dalton Knecht SG LOCKED UTIL LOCKED,,,
550,4625287220,Elobber (2/2),337.00998,55.25,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Payton Pritchard SF LOCKED SG Max Strus UTIL Kristaps Porzingis,,,
550,4625666519,jjax2504 (10/20),330.56,55.25,C Anthony Davis F Jonathan Isaac G Pelle Larsson PF LOCKED PG Cade Cunningham SF LOCKED SG Luke Kennard UTIL Domantas Sabonis,,,
550,4625296726,edmoss50,311.17,55.25,C Kristaps Porzingis F Tim Hardaway Jr. G De'Aaron Fox PF Chris Boucher PG Darius Garland SF Max Christie SG Malik Monk UTIL LOCKED,,,
550,4625599626,cl3mszn (1/20),297.93,55.25,C LOCKED F LeBron James G LOCKED PF Dorian Finney-Smith PG LaMelo Ball SF Nick Smith Jr. SG Malik Beasley UTIL LOCKED,,,
566,4625275011,jay2tharoc (9/20),358.58002,55,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF RJ Barrett SG LOCKED UTIL Jakob Poeltl,,,
566,4625201816,chalumpas_n_chicken,357.4,55,C Anthony Davis F LOCKED G LOCKED PF Zion Williamson PG LOCKED SF LOCKED SG D'Angelo Russell UTIL LOCKED,,,
566,4625361117,zroth2 (8/20),353.65,55,C Anthony Davis F LOCKED G LOCKED PF Jaren Jackson Jr. PG LOCKED SF LOCKED SG Gradey Dick UTIL Jakob Poeltl,,,
566,4625441510,hlborger (3/5),353.07,55,C Anthony Davis F Nikola Jovic G LOCKED PF Zion Williamson PG LOCKED SF LOCKED SG D'Angelo Russell UTIL LOCKED,,,
566,4625705585,williebhollywood (3/10),352.44998,55,C Anthony Davis F LOCKED G LOCKED PF Zion Williamson PG LOCKED SF Gregory Jackson SG D'Angelo Russell UTIL LOCKED,,,
566,4625629277,Kgabes11 (1/20),352.35,55,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG LOCKED SF RJ Barrett SG LOCKED UTIL Jakob Poeltl,,,
566,4625186983,lpfocus (4/8),339.08002,55,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LaMelo Ball SF LOCKED SG Jrue Holiday UTIL Kel'el Ware,,,
566,4625574349,jsanders61 (15/20),337.94,55,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Ty Jerome SF LOCKED SG Payton Pritchard UTIL Domantas Sabonis,,,
566,4625795929,Bears38 (3/6),312.18,55,C Jakob Poeltl F Keegan Murray G Jrue Holiday PF Evan Mobley PG Darius Garland SF Bruce Brown SG Donovan Mitchell UTIL LOCKED,,,
566,4625768657,MoneyMakinRob (16/20),300.38998,55,C Karl-Anthony Towns F LOCKED G Donovan Mitchell PF Bam Adebayo PG Darius Garland SF Max Strus SG Malik Beasley UTIL Brandon Clarke,,,
566,4625799342,brielly1972 (5/7),274.96997,55,C Jalen Duren F Jaren Jackson Jr. G Tim Hardaway Jr. PF Ausar Thompson PG Cade Cunningham SF Max Strus SG Donovan Mitchell UTIL LOCKED,,,
577,4625417534,SeanGeezy (10/20),355.66,54.75,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Jalen Brunson SF LOCKED SG LOCKED UTIL Kristaps Porzingis,,,
577,4625663136,thegodzilla405 (5/20),345.31,54.75,C Anthony Davis F RJ Barrett G LOCKED PF Al Horford PG LOCKED SF Josh Hart SG Jrue Holiday UTIL LOCKED,,,
577,4625366702,s3th5002 (7/11),344.17,54.75,C Anthony Davis F LOCKED G LOCKED PF Noah Clowney PG Ty Jerome SF LOCKED SG LOCKED UTIL LOCKED,,,
577,4625377884,mrhands17 (2/20),344.17,54.75,C Anthony Davis F LOCKED G LOCKED PF Noah Clowney PG Ty Jerome SF LOCKED SG LOCKED UTIL LOCKED,,,
577,4625792494,Firsttop931 (7/20),341.09998,54.75,C Kel'el Ware F OG Anunoby G LOCKED PF Al Horford PG LOCKED SF Jaylen Wells SG D'Angelo Russell UTIL Anthony Davis,,,
577,4625603731,MonkeyIslandMafia (12/20),339.84,54.75,C Anthony Davis F LOCKED G LOCKED PF Ausar Thompson PG LOCKED SF LOCKED SG Malik Monk UTIL Kel'el Ware,,,
577,4625417535,SeanGeezy (11/20),338.87,54.75,C Anthony Davis F LOCKED G LOCKED PF Keegan Murray PG LOCKED SF Ausar Thompson SG Malik Monk UTIL LOCKED,,,
577,4625776882,jiggyjugs (3/4),334.19,54.75,C LOCKED F Josh Hart G Amen Thompson PF Chris Boucher PG LOCKED SF LOCKED SG Max Strus UTIL Anthony Davis,,,
577,4625810318,brielly1972 (7/7),275.56998,54.75,C Jalen Duren F Franz Wagner G Tim Hardaway Jr. PF Ausar Thompson PG Cade Cunningham SF Max Strus SG Donovan Mitchell UTIL LOCKED,,,
586,4625489644,webthekid (1/20),357.19,54.5,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG D'Angelo Russell SF Haywood Highsmith SG LOCKED UTIL LOCKED,,,
586,4625275012,jay2tharoc (10/20),356.47,54.5,C Anthony Davis F LOCKED G Gradey Dick PF LOCKED PG LOCKED SF LOCKED SG Jaylen Brown UTIL LOCKED,,,
586,4625412905,jsamtoy (12/20),356.22,54.5,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Malik Monk SF LOCKED SG D'Angelo Russell UTIL LOCKED,,,
586,4625650148,dallasmike44 (1/20),356.22,54.5,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Malik Monk SF LOCKED SG D'Angelo Russell UTIL LOCKED,,,
586,4625647954,infam0u5p (14/16),351.54,54.5,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Payton Pritchard SF Josh Hart SG LOCKED UTIL Jakob Poeltl,,,
586,4625299843,F0rsaken (1/20),350.96002,54.5,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG D'Angelo Russell SF Haywood Highsmith SG LOCKED UTIL LOCKED,,,
586,4625416056,chestercheech (9/20),349.99,54.5,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG D'Angelo Russell SF LOCKED SG Malik Monk UTIL LOCKED,,,
586,4625538319,psumav (4/20),349.99,54.5,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG Malik Monk SF LOCKED SG D'Angelo Russell UTIL LOCKED,,,
586,4625605590,Hawl589 (6/20),348.74,54.5,C Anthony Davis F LOCKED G LOCKED PF Paolo Banchero PG Malik Monk SF LOCKED SG Gradey Dick UTIL Kel'el Ware,,,
586,4625772384,D4n078 (1/3),345.14,54.5,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Ty Jerome SF LOCKED SG LOCKED UTIL Kel'el Ware,,,
586,4625562338,MrCoon (13/20),344.16998,54.5,C Anthony Davis F LOCKED G LOCKED PF Keegan Murray PG Ty Jerome SF LOCKED SG LOCKED UTIL LOCKED,,,
586,4625690376,floydian80 (18/20),340.05,54.5,C Anthony Davis F LOCKED G LOCKED PF Noah Clowney PG LOCKED SF RJ Barrett SG Tim Hardaway Jr. UTIL LOCKED,,,
586,4625666985,snaes10 (9/20),338.28998,54.5,C Anthony Davis F LOCKED G Jaylen Brown PF Gregory Jackson PG LOCKED SF LOCKED SG Max Strus UTIL LOCKED,,,
586,4625577782,rbradford14 (9/20),337.00998,54.5,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG LOCKED SF Max Strus SG Jaylen Brown UTIL LOCKED,,,
586,4625369966,brihoot09,311.7,54.5,C Evan Mobley F Nick Smith Jr. G LOCKED PF Ausar Thompson PG Amen Thompson SF Franz Wagner SG Desmond Bane UTIL Jaylen Wells,,,
586,4625727336,Antoinemilton (2/2),292.31998,54.5,C Zach Edey F Max Strus G Cade Cunningham PF Ausar Thompson PG Darius Garland SF LOCKED SG Donovan Mitchell UTIL LOCKED,,,
602,4625796100,regulardave (19/20),351.17,54.25,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG D'Angelo Russell SF LOCKED SG Gradey Dick UTIL LOCKED,,,
602,4625247533,marcfortunato5 (6/20),350.96002,54.25,C Anthony Davis F LOCKED G LOCKED PF Paolo Banchero PG De'Aaron Fox SF LOCKED SG Payton Pritchard UTIL LOCKED,,,
602,4625540930,gmoneythedon (4/20),350.24,54.25,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG LOCKED SF Jayson Tatum SG LOCKED UTIL Jakob Poeltl,,,
602,4625726493,cbars90 (19/20),350.24,54.25,C Anthony Davis F LOCKED G LOCKED PF Jayson Tatum PG LOCKED SF LOCKED SG Payton Pritchard UTIL Jakob Poeltl,,,
602,4625398921,hunterbarwick (15/20),346.12,54.25,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG Scottie Barnes SF RJ Barrett SG Jrue Holiday UTIL LOCKED,,,
602,4625498043,steal2330,344.53998,54.25,C LOCKED F Tobias Harris G LOCKED PF LOCKED PG LOCKED SF LOCKED SG Desmond Bane UTIL Anthony Davis,,,
602,4625635912,djiz1010 (13/20),339.12,54.25,C Anthony Davis F LOCKED G LOCKED PF Ausar Thompson PG Payton Pritchard SF RJ Barrett SG LOCKED UTIL LOCKED,,,
602,4625723099,gurujo19,331.71002,54.25,C Anthony Davis F DeMar DeRozan G LOCKED PF LOCKED PG Payton Pritchard SF Ausar Thompson SG Jrue Holiday UTIL LOCKED,,,
602,4625693463,Eugenethom (1/4),289.18,54.25,C Chris Boucher F RJ Barrett G Cade Cunningham PF Ausar Thompson PG LaMelo Ball SF LOCKED SG Max Strus UTIL Ty Jerome,,,
611,4625375146,ShaunkAtonk (4/20),358.58002,54,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF Scottie Barnes SG LOCKED UTIL Jakob Poeltl,,,
611,4625373886,ShaidyAdvice (15/20),354.25,54,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF RJ Barrett SG Gradey Dick UTIL Kel'el Ware,,,
611,4625165061,AaronCosta (4/20),350.96002,54,C Anthony Davis F LOCKED G LOCKED PF Paolo Banchero PG D'Angelo Russell SF LOCKED SG Jrue Holiday UTIL LOCKED,,,
611,4625690373,floydian80 (15/20),337.01,54,C Anthony Davis F LOCKED G LOCKED PF Tobias Harris PG LOCKED SF LOCKED SG Payton Pritchard UTIL Kristaps Porzingis,,,
611,4625178968,B_Mcafee90 (9/20),331.71,54,C Anthony Davis F Amen Thompson G LOCKED PF Keegan Murray PG LOCKED SF Ausar Thompson SG Payton Pritchard UTIL LOCKED,,,
611,4625216782,Jarmaine22 (5/20),331.56,54,C Bam Adebayo F Haywood Highsmith G LOCKED PF LeBron James PG D'Angelo Russell SF Max Christie SG Trey Murphy III UTIL LOCKED,,,
611,4625666520,jjax2504 (11/20),330.72998,54,C Anthony Davis F Jonathan Isaac G Pelle Larsson PF LOCKED PG LaMelo Ball SF LOCKED SG Luke Kennard UTIL Domantas Sabonis,,,
611,4625573429,Ddohnalek (17/20),329.93997,54,C Kel'el Ware F Trey Lyles G De'Aaron Fox PF LeBron James PG Ty Jerome SF LOCKED SG Desmond Bane UTIL LOCKED,,,
611,4625336090,hazardous8276,305.31,54,C Karl-Anthony Towns F Jaylen Brown G Tim Hardaway Jr. PF Chris Boucher PG D'Angelo Russell SF Nick Smith Jr. SG Jalen Green UTIL Jarrett Allen,,,
611,4625354148,H062 (7/20),275.12,54,C Isaiah Stewart F Simone Fontecchio G LOCKED PF Gregory Jackson PG Darius Garland SF Josh Green SG Donovan Mitchell UTIL Cade Cunningham,,,
621,4625240538,jgreenblatt (11/20),356.59,53.75,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG Malik Monk SF LOCKED SG LOCKED UTIL Karl-Anthony Towns,,,
621,4625343546,IAmTheBossOk (19/20),355.28998,53.75,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG D'Angelo Russell SF Amen Thompson SG LOCKED UTIL LOCKED,,,
621,4625495998,bdentrek (6/10),355.28998,53.75,C Anthony Davis F Amen Thompson G LOCKED PF LOCKED PG LOCKED SF LOCKED SG D'Angelo Russell UTIL LOCKED,,,
621,4625538320,psumav (5/20),355.28998,53.75,C Anthony Davis F LOCKED G LOCKED PF LOCKED PG LOCKED SF Amen Thompson SG D'Angelo Russell UTIL LOCKED,,,
621,4625562092,kevinreider4,355.28998,53.75,C Anthony Davis F Amen Thompson G LOCKED PF LOCKED PG LOCKED SF LOCKED SG D'Angelo Russell UTIL LOCKED,,,
621,4625573420,Ddohnalek (8/20),353.28,53.75,C Anthony Davis F LOCKED G LOCKED PF Chris Boucher PG LOCKED SF Trey Murphy III SG D'Angelo Russell UTIL LOCKED,,,
621,4625219537,MoneyGrab50 (6/11),352.1,53.75,C Anthony Davis F Keegan Murray G D'Angelo Russell PF LOCKED PG LOCKED SF LOCKED SG LOCKED UTIL Yves Missi,,,
621,4625571383,FomoYet (10/20),350.36,53.75,C Anthony Davis F LOCKED G LOCKED PF Al Horford PG Jalen Brunson SF LOCKED SG D'Angelo Russell UTIL LOCKED,,,
621,4625579573,ZQ1989 (1/20),327.89,53.75,C Jakob Poeltl F RJ Barrett G LOCKED PF Zion Williamson PG Ty Jerome SF Ausar Thompson SG Gradey Dick UTIL Karl-Anthony Towns,,,
621,4625494208,dcarroll5790 (2/5),310.4,53.75,C Jalen Duren F LOCKED G Jaylen Brown PF Ausar Thompson PG Tyler Herro SF Amen Thompson SG Nick Smith Jr. UTIL Zach Edey,,,
