Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4517,4650526504,buddybinks777 (1/20),364.93,26.75,C LOCKED F LOCKED G LOCKED PF Josh Hart PG Jalen Brunson SF Deni Avdija SG Aaron Nesmith UTIL LOCKED,,,
4517,4650538995,Jimbobwae42,364.93,26.75,C LOCKED F LOCKED G LOCKED PF Deni Avdija PG Jalen Brunson SF Josh Hart SG Aaron Nesmith UTIL LOCKED,,,
4517,4649997516,edub1976 (20/20),364.83002,26.75,C LOCKED F LOCKED G Immanuel Quickley PF Jerami Grant PG Jalen Brunson SF Deni Avdija SG LOCKED UTIL LOCKED,,,
4517,4650148044,iet2804 (6/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650148094,iet2804 (7/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650148167,iet2804 (8/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650275381,craftylefty (7/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF Josh Hart PG Anfernee Simons SF LOCKED SG Gradey Dick UTIL LOCKED,,,
4517,4650343380,iet2804 (9/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650343381,iet2804 (10/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650343383,iet2804 (12/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650343384,iet2804 (13/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650343385,iet2804 (14/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650343386,iet2804 (15/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650343387,iet2804 (16/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650343388,iet2804 (17/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650343389,iet2804 (18/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650343390,iet2804 (19/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650343391,iet2804 (20/20),364.83002,26.75,C Donovan Clingan F LOCKED G LOCKED PF LOCKED PG Immanuel Quickley SF Josh Hart SG LOCKED UTIL Richaun Holmes,,,
4517,4650522378,spence281 (1/3),364.83002,26.75,C LOCKED F Toumani Camara G Immanuel Quickley PF LOCKED PG LOCKED SF Deni Avdija SG LOCKED UTIL Andre Drummond,,,
4517,4650526005,grunwaldj,364.73,26.75,C LOCKED F LOCKED G Anfernee Simons PF Kyshawn George PG LOCKED SF LOCKED SG Toumani Camara UTIL Myles Turner,,,
4517,4650393686,l800Eddie (17/20),364.26,26.75,C Andre Drummond F LOCKED G LOCKED PF LOCKED PG Tyrese Haliburton SF Jayson Tatum SG Aaron Nesmith UTIL LOCKED,,,
4517,4649969166,westonselman (3/20),364.16,26.75,C Myles Turner F LOCKED G LOCKED PF Deni Avdija PG Jamal Shead SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
4517,4649999155,pacman293 (15/20),364.16,26.75,C LOCKED F LOCKED G LOCKED PF Deni Avdija PG Tyrese Haliburton SF Jayson Tatum SG RJ Barrett UTIL LOCKED,,,
4517,4650001353,Getaway (12/20),364.16,26.75,C LOCKED F LOCKED G LOCKED PF Jayson Tatum PG Tyrese Haliburton SF Deni Avdija SG RJ Barrett UTIL LOCKED,,,
4517,4650223250,SICKHEMI (2/20),364.16,26.75,C Myles Turner F LOCKED G LOCKED PF Jayson Tatum PG LOCKED SF Deni Avdija SG RJ Barrett UTIL LOCKED,,,
4517,4650175946,kingswish34 (6/10),363.98,26.75,C Andre Drummond F LOCKED G LOCKED PF Jerami Grant PG Jordan Poole SF LOCKED SG Toumani Camara UTIL LOCKED,,,
4517,4650285095,ncstatered21 (19/20),363.88,26.75,C Donovan Clingan F LOCKED G LOCKED PF Jerami Grant PG Jordan Poole SF Deni Avdija SG LOCKED UTIL LOCKED,,,
4517,4650099399,gwatkins (5/20),363.51,26.75,C Andre Drummond F LOCKED G LOCKED PF Jayson Tatum PG Jalen Brunson SF Aaron Nesmith SG LOCKED UTIL LOCKED,,,
4517,4650127792,hunchoharry (19/20),363.51,26.75,C Andre Drummond F LOCKED G LOCKED PF LOCKED PG Jalen Brunson SF Jayson Tatum SG Aaron Nesmith UTIL LOCKED,,,
4517,4650197635,kayluvakicks (1/4),363.51,26.75,C LOCKED F Chris Boucher G LOCKED PF Jayson Tatum PG LOCKED SF Josh Hart SG LOCKED UTIL Andre Drummond,,,
4517,4650263076,cvferguson (19/20),363.51,26.75,C Andre Drummond F LOCKED G LOCKED PF Jayson Tatum PG Jalen Brunson SF LOCKED SG Aaron Nesmith UTIL LOCKED,,,
4517,4650277438,tgregory027 (12/20),363.51,26.75,C Andre Drummond F LOCKED G LOCKED PF Josh Hart PG Cade Cunningham SF LOCKED SG Aaron Nesmith UTIL LOCKED,,,
4517,4650292541,Lucyopi20 (1/2),363.51,26.75,C Andre Drummond F LOCKED G Jalen Brunson PF Jayson Tatum PG LOCKED SF Aaron Nesmith SG LOCKED UTIL LOCKED,,,
4517,4650278602,psumav (12/20),363.41,26.75,C LOCKED F LOCKED G LOCKED PF Jayson Tatum PG Jalen Brunson SF Deni Avdija SG Ben Sheppard UTIL LOCKED,,,
4517,4650446876,jbasi73 (13/20),363.41,26.75,C LOCKED F Deni Avdija G LOCKED PF LOCKED PG Tyrese Haliburton SF Jayson Tatum SG Cameron Payne UTIL LOCKED,,,
4517,4650262807,ajkeller13 (6/20),362.66,26.75,C LOCKED F Jayson Tatum G Jalen Brunson PF LOCKED PG Miles McBride SF Deni Avdija SG LOCKED UTIL LOCKED,,,
4517,4650446879,jbasi73 (16/20),362.66,26.75,C LOCKED F LOCKED G Cade Cunningham PF Josh Hart PG Cameron Payne SF Deni Avdija SG LOCKED UTIL LOCKED,,,
4517,4650551944,slipperyjoe555 (2/2),362.56,26.75,C Jalen Duren F Kyshawn George G LOCKED PF LOCKED PG Anfernee Simons SF Josh Hart SG LOCKED UTIL LOCKED,,,
4517,4650525110,KingDave78,362.46,26.75,C LOCKED F Tobias Harris G LOCKED PF Jerami Grant PG LOCKED SF LOCKED SG Toumani Camara UTIL Richaun Holmes,,,
4517,4650418920,djsun0412 (19/20),362.35004,26.75,C Myles Turner F LOCKED G LOCKED PF OG Anunoby PG Immanuel Quickley SF Ochai Agbaji SG RJ Barrett UTIL LOCKED,,,
4517,4650025855,joka290,361.99002,26.75,C Andre Drummond F LOCKED G LOCKED PF Jayson Tatum PG Cade Cunningham SF LOCKED SG RJ Barrett UTIL LOCKED,,,
4517,4650393387,pmarshall,361.89,26.75,C Kristaps Porzingis F LOCKED G LOCKED PF LOCKED PG Cade Cunningham SF Deni Avdija SG Gradey Dick UTIL LOCKED,,,
4517,4649977237,bonedog84 (15/20),361.6,26.75,C Myles Turner F LOCKED G Gradey Dick PF Josh Hart PG LOCKED SF Paul George SG Aaron Nesmith UTIL LOCKED,,,
4517,4649954535,Navid841801 (19/20),361.5,26.75,C LOCKED F LOCKED G RJ Barrett PF Josh Hart PG Tyrese Haliburton SF Deni Avdija SG Aaron Nesmith UTIL LOCKED,,,
4517,4650010530,jakevick2,361.5,26.75,C LOCKED F Josh Hart G LOCKED PF Deni Avdija PG Tyrese Haliburton SF RJ Barrett SG Aaron Nesmith UTIL LOCKED,,,
4517,4650010847,ayotayo (4/20),361.5,26.75,C LOCKED F LOCKED G Aaron Nesmith PF Josh Hart PG Tyrese Haliburton SF Deni Avdija SG RJ Barrett UTIL LOCKED,,,
4517,4650146913,KillaKhall (14/20),361.5,26.75,C LOCKED F LOCKED G Aaron Nesmith PF Josh Hart PG Tyrese Haliburton SF Deni Avdija SG RJ Barrett UTIL LOCKED,,,
4517,4650232109,ehafner (13/20),361.5,26.75,C LOCKED F Josh Hart G LOCKED PF Deni Avdija PG Tyrese Haliburton SF Aaron Nesmith SG RJ Barrett UTIL LOCKED,,,
4517,4650232867,fatboy788 (9/20),361.5,26.75,C Richaun Holmes F LOCKED G LOCKED PF Josh Hart PG LOCKED SF RJ Barrett SG Gradey Dick UTIL Myles Turner,,,
4517,4650283068,Lebo396 (1/2),361.5,26.75,C LOCKED F LOCKED G Aaron Nesmith PF Josh Hart PG Tyrese Haliburton SF Deni Avdija SG RJ Barrett UTIL LOCKED,,,
4517,4650329013,bigstick66 (10/20),361.5,26.75,C Myles Turner F LOCKED G LOCKED PF Khris Middleton PG Immanuel Quickley SF Josh Hart SG RJ Barrett UTIL LOCKED,,,
4517,4650349314,babymango (11/20),361.5,26.75,C Myles Turner F LOCKED G Aaron Nesmith PF Deni Avdija PG LOCKED SF Josh Hart SG RJ Barrett UTIL LOCKED,,,
4517,4650352310,bglover14 (15/20),361.5,26.75,C LOCKED F Aaron Nesmith G LOCKED PF Josh Hart PG Tyrese Haliburton SF Deni Avdija SG RJ Barrett UTIL LOCKED,,,
4517,4650432495,ayybesmooth (20/20),361.5,26.75,C LOCKED F Kyshawn George G Jalen Brunson PF Pascal Siakam PG Immanuel Quickley SF Ochai Agbaji SG LOCKED UTIL LOCKED,,,
4517,4650466245,jdanielcz (7/20),361.5,26.75,C Richaun Holmes F RJ Barrett G LOCKED PF LOCKED PG Tyrese Haliburton SF Josh Hart SG Gradey Dick UTIL LOCKED,,,
4517,4650533542,bluekstation (10/20),361.5,26.75,C LOCKED F Josh Hart G LOCKED PF Deni Avdija PG Tyrese Haliburton SF Aaron Nesmith SG RJ Barrett UTIL LOCKED,,,
4517,4650073505,maxhhi (1/20),361.40002,26.75,C LOCKED F LOCKED G Jordan Poole PF Deni Avdija PG Immanuel Quickley SF RJ Barrett SG Gradey Dick UTIL LOCKED,,,
4517,4650458450,willoc729 (2/20),361.40002,26.75,C LOCKED F LOCKED G Immanuel Quickley PF Deni Avdija PG Jordan Poole SF RJ Barrett SG Gradey Dick UTIL LOCKED,,,
4517,4650006193,ajack88 (11/20),361.24002,26.75,C Andre Drummond F LOCKED G LOCKED PF LOCKED PG Cade Cunningham SF Jayson Tatum SG Miles McBride UTIL LOCKED,,,
4517,4649815579,B_Mcafee90 (6/20),361.24,26.75,C Andre Drummond F LOCKED G LOCKED PF Josh Hart PG LOCKED SF Jayson Tatum SG Malik Beasley UTIL LOCKED,,,
4517,4650246543,Seanpaul34 (17/20),361.24,26.75,C Andre Drummond F LOCKED G LOCKED PF Jayson Tatum PG LOCKED SF Josh Hart SG Payton Pritchard UTIL LOCKED,,,
4517,4650531470,kcelite13 (15/15),361.24,26.75,C Andre Drummond F LOCKED G LOCKED PF Josh Hart PG Payton Pritchard SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
4517,4650194644,cjp66 (16/20),360.85,26.75,C LOCKED F LOCKED G Jalen Brunson PF OG Anunoby PG Andrew Nembhard SF Josh Hart SG Gradey Dick UTIL LOCKED,,,
4517,4650454994,Msmommyof41985,360.85,26.75,C Andre Drummond F Kelly Oubre Jr. G Immanuel Quickley PF Josh Hart PG LOCKED SF Aaron Nesmith SG LOCKED UTIL LOCKED,,,
4517,4650310354,Elev11 (9/20),360.75003,26.75,C Andre Drummond F LOCKED G RJ Barrett PF Deni Avdija PG LOCKED SF Josh Hart SG Gradey Dick UTIL LOCKED,,,
4517,4650314284,falstaff64 (9/20),360.75003,26.75,C Andre Drummond F LOCKED G LOCKED PF Deni Avdija PG Jalen Brunson SF Aaron Nesmith SG Gradey Dick UTIL LOCKED,,,
4517,4649961522,korhashamo (7/20),360.75,26.75,C LOCKED F LOCKED G RJ Barrett PF Josh Hart PG Jalen Brunson SF Deni Avdija SG Aaron Nesmith UTIL LOCKED,,,
4517,4650173041,williebhollywood (8/10),360.75,26.75,C Richaun Holmes F LOCKED G LOCKED PF Josh Hart PG Jalen Brunson SF RJ Barrett SG Gradey Dick UTIL LOCKED,,,
4517,4650278609,psumav (19/20),360.75,26.75,C LOCKED F RJ Barrett G LOCKED PF Josh Hart PG Jalen Brunson SF Deni Avdija SG Aaron Nesmith UTIL LOCKED,,,
4517,4650111852,Richarles (1/3),360.65002,26.75,C Myles Turner F LOCKED G Toumani Camara PF Precious Achiuwa PG Anfernee Simons SF LOCKED SG Gradey Dick UTIL LOCKED,,,
4517,4650217531,tommyh1399 (9/20),360.65,26.75,C LOCKED F LOCKED G Andrew Nembhard PF Deni Avdija PG Jordan Poole SF Josh Hart SG RJ Barrett UTIL LOCKED,,,
4517,4649966313,Supavash (6/20),360,26.75,C Richaun Holmes F LOCKED G LOCKED PF Josh Hart PG Jalen Brunson SF Kelly Oubre Jr. SG Andrew Nembhard UTIL LOCKED,,,
4517,4649956272,Nitram99 (5/20),359.98,26.75,C LOCKED F Jayson Tatum G LOCKED PF Deni Avdija PG Immanuel Quickley SF Aaron Nesmith SG Gradey Dick UTIL LOCKED,,,
4517,4650011748,micalwilliams (11/20),359.98,26.75,C LOCKED F LOCKED G Gradey Dick PF Jayson Tatum PG Immanuel Quickley SF Deni Avdija SG Aaron Nesmith UTIL LOCKED,,,
4517,4650082315,DreamchaserJC (8/20),359.98,26.75,C LOCKED F Deni Avdija G LOCKED PF Jayson Tatum PG Immanuel Quickley SF Aaron Nesmith SG Gradey Dick UTIL LOCKED,,,
4517,4650078493,beastofbruce (7/7),359.9,26.75,C Tristan Vukcevic F Deni Avdija G LOCKED PF Josh Hart PG Jalen Brunson SF Aaron Nesmith SG LOCKED UTIL LOCKED,,,
4517,4650155886,adusen (1/2),359.7,26.75,C Richaun Holmes F Aaron Nesmith G LOCKED PF LOCKED PG Anfernee Simons SF Deni Avdija SG Toumani Camara UTIL LOCKED,,,
4517,4650488785,bhines5783 (13/16),359.7,26.75,C Richaun Holmes F Toumani Camara G Aaron Nesmith PF LOCKED PG LOCKED SF Deni Avdija SG Anfernee Simons UTIL LOCKED,,,
4517,4650243817,hotrodla21,359.33002,26.75,C LOCKED F LOCKED G LOCKED PF Josh Hart PG Cade Cunningham SF Aaron Nesmith SG Ben Sheppard UTIL Andre Drummond,,,
4517,4650037097,malcius,359.33,26.75,C Andre Drummond F LOCKED G LOCKED PF Josh Hart PG Immanuel Quickley SF RJ Barrett SG Jrue Holiday UTIL LOCKED,,,
4517,4650384796,jonnyredneck,359.23,26.75,C Myles Turner F LOCKED G LOCKED PF Josh Hart PG Payton Pritchard SF Deni Avdija SG Aaron Nesmith UTIL LOCKED,,,
4517,4650320866,mygungoesboom (3/10),359.15002,26.75,C Andre Drummond F OG Anunoby G LOCKED PF Khris Middleton PG Jordan Poole SF LOCKED SG Kelly Oubre Jr. UTIL LOCKED,,,
4517,4650420227,Cat3y3s,359.15002,26.75,C LOCKED F LOCKED G LOCKED PF Jerami Grant PG Jordan Poole SF Josh Hart SG Kelly Oubre Jr. UTIL Justin Edwards,,,
4517,4649944359,LeVerticalDFS (1/15),359.13,26.75,C LOCKED F Deni Avdija G LOCKED PF Jerami Grant PG Immanuel Quickley SF Jayson Tatum SG Andrew Nembhard UTIL LOCKED,,,
4517,4649957758,Swidb (1/2),359.13,26.75,C LOCKED F Deni Avdija G LOCKED PF Jerami Grant PG Immanuel Quickley SF Jayson Tatum SG Andrew Nembhard UTIL LOCKED,,,
4517,4650071855,manselmo (4/8),359.13,26.75,C Myles Turner F Toumani Camara G Payton Pritchard PF LOCKED PG Immanuel Quickley SF LOCKED SG LOCKED UTIL Richaun Holmes,,,
4517,4650009947,kawhisenberg (3/20),358.48,26.75,C LOCKED F Aaron Nesmith G LOCKED PF Deni Avdija PG Jalen Brunson SF Josh Hart SG Payton Pritchard UTIL LOCKED,,,
4517,4650365871,Jthrill (3/5),358.38,26.75,C LOCKED F Kelly Oubre Jr. G LOCKED PF Jerami Grant PG LOCKED SF Deni Avdija SG Aaron Nesmith UTIL Tobias Harris,,,
4517,4650477301,WuDreamz (17/20),358.17,26.75,C LOCKED F LOCKED G RJ Barrett PF Pascal Siakam PG Immanuel Quickley SF Ochai Agbaji SG Gradey Dick UTIL Jalen Brunson,,,
4517,4650546821,drek82 (2/2),357.71002,26.75,C LOCKED F Deni Avdija G Tyrese Haliburton PF LOCKED PG Payton Pritchard SF Aaron Nesmith SG LOCKED UTIL Cade Cunningham,,,
4517,4650103911,Turbo1234 (7/20),357.63,26.75,C Jalen Duren F Kelly Oubre Jr. G Quentin Grimes PF Deni Avdija PG LOCKED SF LOCKED SG Anfernee Simons UTIL LOCKED,,,
4517,4650502830,chrisnimblett1986,357.63,26.75,C LOCKED F Jayson Tatum G Scoot Henderson PF LOCKED PG LOCKED SF Josh Hart SG Shaedon Sharpe UTIL Andre Drummond,,,
4517,4650275387,craftylefty (13/20),357.32004,26.75,C LOCKED F RJ Barrett G Gradey Dick PF Ochai Agbaji PG Anfernee Simons SF Josh Hart SG Aaron Nesmith UTIL LOCKED,,,
4517,4650380075,Strategist (13/20),357.32004,26.75,C Andre Drummond F RJ Barrett G LOCKED PF Deni Avdija PG Tyrese Haliburton SF Aaron Nesmith SG Gradey Dick UTIL LOCKED,,,
4517,4650398179,dr_jpop (7/20),357.32004,26.75,C Andre Drummond F Aaron Nesmith G LOCKED PF Deni Avdija PG Tyrese Haliburton SF RJ Barrett SG Gradey Dick UTIL LOCKED,,,
4517,4650045228,jgriz003 (1/20),357.22,26.75,C Myles Turner F Jerami Grant G Immanuel Quickley PF Deni Avdija PG Jamal Shead SF RJ Barrett SG LOCKED UTIL LOCKED,,,
4517,4650251169,jgriz003 (18/20),357.22,26.75,C Myles Turner F Deni Avdija G Immanuel Quickley PF Jerami Grant PG Jamal Shead SF RJ Barrett SG LOCKED UTIL LOCKED,,,
4517,4649979519,antpappa (1/20),357.06,26.75,C LOCKED F LOCKED G Jalen Brunson PF Jayson Tatum PG Payton Pritchard SF LOCKED SG Aaron Nesmith UTIL Andre Drummond,,,
4517,4650028987,DGFooYou (3/3),357.06,26.75,C Andre Drummond F LOCKED G LOCKED PF Josh Hart PG Payton Pritchard SF Jayson Tatum SG RJ Barrett UTIL LOCKED,,,
4517,4650246544,Seanpaul34 (18/20),357.06,26.75,C Andre Drummond F LOCKED G LOCKED PF Jayson Tatum PG Payton Pritchard SF Josh Hart SG RJ Barrett UTIL LOCKED,,,
4517,4650356159,soifasoif (2/20),356.47003,26.75,C LOCKED F LOCKED G Immanuel Quickley PF Jerami Grant PG Tyrese Haliburton SF Deni Avdija SG Miles McBride UTIL Jamal Shead,,,
4517,4650120947,jpaulwal22,356.47,26.75,C Donovan Clingan F Pascal Siakam G RJ Barrett PF LOCKED PG LOCKED SF Josh Hart SG Gradey Dick UTIL Toumani Camara,,,
4517,4650173716,briskbaxter (16/20),356.21002,26.75,C Andre Drummond F Tim Hardaway Jr. G LOCKED PF Josh Hart PG LOCKED SF Deni Avdija SG Payton Pritchard UTIL LOCKED,,,
4517,4650493164,CharlesTemming,356.21002,26.75,C LOCKED F Jayson Tatum G LOCKED PF LOCKED PG Derrick White SF Josh Hart SG Shaedon Sharpe UTIL Andre Drummond,,,
4517,4649966201,kszng,355.82,26.75,C Andre Drummond F LOCKED G RJ Barrett PF Deni Avdija PG LOCKED SF Josh Hart SG Cameron Payne UTIL Gradey Dick,,,
4517,4650011750,micalwilliams (13/20),355.80002,26.75,C LOCKED F LOCKED G Gradey Dick PF Jayson Tatum PG Immanuel Quickley SF Deni Avdija SG Aaron Nesmith UTIL RJ Barrett,,,
4517,4650071856,manselmo (5/8),355.72,26.75,C Richaun Holmes F Aaron Nesmith G Scoot Henderson PF Pascal Siakam PG Jalen Brunson SF Josh Hart SG LOCKED UTIL LOCKED,,,
4517,4650281461,tye09 (2/10),355.44,26.75,C Obi Toppin F LOCKED G LOCKED PF Tobias Harris PG Cade Cunningham SF Khris Middleton SG Jrue Holiday UTIL LOCKED,,,
4517,4650447799,ijawking20 (8/20),355.15002,26.75,C LOCKED F Paul George G Derrick White PF Josh Hart PG Tyrese Haliburton SF Aaron Nesmith SG Gradey Dick UTIL LOCKED,,,
4517,4650446877,jbasi73 (14/20),354.30002,26.75,C Obi Toppin F Precious Achiuwa G LOCKED PF Jayson Tatum PG Tyrese Haliburton SF Deni Avdija SG Cameron Payne UTIL LOCKED,,,
4517,4650355048,Jimwest528 (5/20),353.44998,26.75,C LOCKED F Toumani Camara G Scoot Henderson PF Josh Hart PG Immanuel Quickley SF LOCKED SG Payton Pritchard UTIL Paul George,,,
4517,4650374613,Bigorangebeerman4444 (16/20),351.62003,26.75,C LOCKED F Deni Avdija G Aaron Nesmith PF Chris Boucher PG Immanuel Quickley SF RJ Barrett SG Gradey Dick UTIL Jayson Tatum,,,
4517,4650498983,MudDogs10 (2/2),351.54,26.75,C Obi Toppin F Josh Hart G Carlton Carrington PF Jerami Grant PG Immanuel Quickley SF LOCKED SG RJ Barrett UTIL Andre Drummond,,,
4517,4650491184,colinmccort (19/20),351.08002,26.75,C Richaun Holmes F LOCKED G Payton Pritchard PF Paul George PG Jordan Poole SF Deni Avdija SG Derrick White UTIL LOCKED,,,
4517,4650103919,Turbo1234 (15/20),347.2,26.75,C Precious Achiuwa F Chris Boucher G Payton Pritchard PF Josh Hart PG Cade Cunningham SF OG Anunoby SG Quentin Grimes UTIL LOCKED,,,
4517,4650492946,chris21666 (2/2),347.18,26.75,C LOCKED F Pascal Siakam G Cade Cunningham PF OG Anunoby PG Jrue Holiday SF Aaron Nesmith SG Tim Hardaway Jr. UTIL Gradey Dick,,,
4517,4650437438,David2219 (3/4),346.9,26.75,C Donovan Clingan F Kyshawn George G Malik Beasley PF Josh Hart PG Anfernee Simons SF RJ Barrett SG Payton Pritchard UTIL LOCKED,,,
4517,4650050899,Hitbraker (1/4),346.82,26.75,C Kristaps Porzingis F LOCKED G Payton Pritchard PF Sam Hauser PG Derrick White SF Jayson Tatum SG LOCKED UTIL Josh Hart,,,
4517,4650083673,H062 (13/20),344.73,26.75,C Jalen Duren F Malik Beasley G Tyrese Maxey PF Deni Avdija PG Anfernee Simons SF Kelly Oubre Jr. SG Payton Pritchard UTIL LOCKED,,,
4690,4649959508,thegambler84 (7/20),369.86002,26.5,C Myles Turner F LOCKED G LOCKED PF Deni Avdija PG LOCKED SF Josh Hart SG LOCKED UTIL LOCKED,,,
4690,4650144565,phialpha1569 (10/17),369.86002,26.5,C Myles Turner F LOCKED G LOCKED PF Deni Avdija PG LOCKED SF Josh Hart SG LOCKED UTIL LOCKED,,,
4690,4650240557,zekafreak (1/20),369.86002,26.5,C Myles Turner F LOCKED G LOCKED PF Deni Avdija PG LOCKED SF Josh Hart SG LOCKED UTIL LOCKED,,,
4690,4650240559,zekafreak (3/20),369.86002,26.5,C Myles Turner F LOCKED G LOCKED PF Josh Hart PG LOCKED SF Deni Avdija SG LOCKED UTIL LOCKED,,,
4690,4650244412,hamertime447 (1/3),369.86002,26.5,C LOCKED F Deni Avdija G LOCKED PF LOCKED PG LOCKED SF Josh Hart SG LOCKED UTIL Myles Turner,,,
4690,4650037701,smithbrandon7 (13/20),369.86,26.5,C LOCKED F LOCKED G LOCKED PF Deni Avdija PG Tyrese Haliburton SF Josh Hart SG LOCKED UTIL LOCKED,,,
4690,4650397437,Quarantini2020 (16/20),369.86,26.5,C LOCKED F LOCKED G LOCKED PF Josh Hart PG Tyrese Haliburton SF Deni Avdija SG LOCKED UTIL LOCKED,,,
4690,4650432481,ayybesmooth (6/20),369.86,26.5,C LOCKED F LOCKED G LOCKED PF Josh Hart PG Tyrese Haliburton SF Deni Avdija SG LOCKED UTIL LOCKED,,,
4690,4650437634,schaszberger (6/6),369.86,26.5,C LOCKED F LOCKED G LOCKED PF Deni Avdija PG Tyrese Haliburton SF Josh Hart SG LOCKED UTIL LOCKED,,,
4690,4650447807,ijawking20 (16/20),369.86,26.5,C LOCKED F LOCKED G LOCKED PF Deni Avdija PG Tyrese Haliburton SF Josh Hart SG LOCKED UTIL LOCKED,,,
4690,4650526143,rodneyrchurch,369.86,26.5,C LOCKED F Josh Hart G LOCKED PF LOCKED PG LOCKED SF Deni Avdija SG LOCKED UTIL Tyrese Haliburton,,,
4690,4650062167,1MadamimadaM1 (17/20),369.11,26.5,C LOCKED F LOCKED G LOCKED PF Josh Hart PG Jalen Brunson SF Deni Avdija SG LOCKED UTIL LOCKED,,,
4690,4650079073,ddetrani6 (3/20),369.11,26.5,C LOCKED F LOCKED G LOCKED PF Deni Avdija PG Jalen Brunson SF Josh Hart SG LOCKED UTIL LOCKED,,,
4690,4650118918,iBetOnJesus (15/20),369.11,26.5,C LOCKED F LOCKED G LOCKED PF Josh Hart PG Jalen Brunson SF Deni Avdija SG LOCKED UTIL LOCKED,,,
4690,4650121291,jtmac1999 (12/20),369.11,26.5,C LOCKED F LOCKED G LOCKED PF Deni Avdija PG Jalen Brunson SF Josh Hart SG LOCKED UTIL LOCKED,,,
4690,4650127361,infam0u5p (4/16),369.11,26.5,C LOCKED F LOCKED G LOCKED PF Deni Avdija PG Jalen Brunson SF Josh Hart SG LOCKED UTIL LOCKED,,,
4690,4650289034,ericm210 (14/20),369.11,26.5,C LOCKED F LOCKED G LOCKED PF Josh Hart PG Jalen Brunson SF Deni Avdija SG LOCKED UTIL LOCKED,,,
4690,4650337123,gutp (18/20),369.11,26.5,C LOCKED F LOCKED G LOCKED PF Deni Avdija PG Jalen Brunson SF Josh Hart SG LOCKED UTIL LOCKED,,,
4690,4650338080,MrCoon (17/20),369.11,26.5,C LOCKED F LOCKED G LOCKED PF Deni Avdija PG Jalen Brunson SF Josh Hart SG LOCKED UTIL LOCKED,,,
4690,4650126450,SMP1993 (18/20),368.44,26.5,C Andre Drummond F LOCKED G LOCKED PF LOCKED PG Tyrese Haliburton SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
4690,4649955111,butler2222 (9/20),367.69,26.5,C Andre Drummond F LOCKED G LOCKED PF LOCKED PG Jalen Brunson SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
4690,4649955112,butler2222 (10/20),367.69,26.5,C Andre Drummond F LOCKED G LOCKED PF LOCKED PG Jalen Brunson SF Jayson Tatum SG LOCKED UTIL LOCKED,,,
4690,4649966312,Supavash (5/20),367.69,26.5,C Andre Drummond F LOCKED G LOCKED PF Jayson Tatum PG Jalen Brunson SF LOCKED SG LOCKED UTIL LOCKED,,,
4690,4649984960,Cabulance34 (2/2),367.69,26.5,C Andre Drummond F Jayson Tatum G LOCKED PF LOCKED PG Jalen Brunson SF LOCKED SG LOCKED UTIL LOCKED,,,
