Contest ID,DK Name,Salary,Points Proj,Value,Own Actual,Contest Size,Games Played,Plus,Position,Team,Ceiling,Minutes,Min Actual,DK,Plus Minus,Player
14,Jabari Walker,3300,0,0,0.05,5945,11,-16.5,PF/C,POR,0,0,3,4.3,6,Jabari Walker
14,Bones Hyland,3500,0,0,0.05,5945,11,-17.5,PG,LAC,0,0,0,0,0,Bones Hyland
14,Kyshawn George,3600,14.97,4.16,0.05,5945,11,-3.03,SF/PF,WAS,6.52,20,23,17.5,0,Kyshawn George
14,Ryan Dunn,3600,14.5,4.03,0.05,5945,11,-3.5,PF,PHX,6.56,19,14,13,0,Ryan Dunn
14,Jaden Ivey,6700,27.03,4.03,0.05,5945,11,-6.47,PG/SG,DET,10.07,28,30,45.5,6,Jaden Ivey
14,Dariq Whitehead,3000,0,0,0.03,5945,11,-15,SG,BKN,0,0,0,0,0,Dariq Whitehead
14,Garrison Mathews,3000,0,0,0.03,5945,11,-15,SG/SF,ATL,0,0,6,7.8,6,Garrison Mathews
14,Jett Howard,3000,10.52,3.51,0.03,5945,11,-4.48,SF/PF,ORL,5.44,14,13,15.5,6,Jett Howard
14,John Konchar,3000,0,0,0.03,5945,11,-15,SG/SF,MEM,0,0,12,4.3,-8,John Konchar
14,Marjon Beauchamp,3000,0,0,0.03,5945,11,-15,PG/SF,MIL,0,0,2,0,-4,Marjon Beauchamp
14,Oscar Tshiebwe,3000,0,0,0.03,5945,11,-15,C,UTA,0,0,0,0,0,Oscar Tshiebwe
14,Rob Dillingham,3000,9.81,3.27,0.03,5945,11,-5.19,PG,MIN,5.3,14,0,0,0,Rob Dillingham
14,Mo Bamba,3100,15.67,5.05,0.03,5945,11,0.17,C,LAC,8.54,15,10,6,-10,Mo Bamba
14,Josh Minott,3200,0,0,0.03,5945,11,-16,SF,MIN,0,0,2,0,2,Josh Minott
14,Ronald Holland II,3200,9.1,2.84,0.03,5945,11,-6.9,SF,DET,5.15,12,14,11.3,-4,Ronald Holland
14,Maxi Kleber,3300,6.25,1.89,0.03,5945,11,-10.25,PF/C,DAL,3.33,11,17,7,3,Maxi Kleber
14,Mason Plumlee,3700,5.84,1.58,0.03,5945,11,-12.66,C,PHX,3.95,6,22,22.3,2,Mason Plumlee
14,Caleb Martin,4000,11.66,2.92,0.03,5945,11,-8.34,SF/PF,PHI,5.86,16,29,17.8,-10,Caleb Martin
14,Jalen Smith,4100,15.67,3.82,0.03,5945,11,-4.83,C,CHI,8.96,14,17,13.5,-16,Jalen Smith
14,Talen Horton-Tucker,4300,16,3.72,0.03,5945,11,-5.5,SF,CHI,8.64,16,14,10.3,-10,Talen Horton-Tucker
14,Donovan Clingan,4500,12.33,2.74,0.03,5945,11,-10.17,C,POR,7.35,12,13,18.5,-5,Donovan Clingan
14,Robert Williams,4700,12.55,2.67,0.03,5945,11,-10.95,PF/C,POR,7.64,12,12,7,9,Robert Williams
14,Keyonte George,6000,0,0,0.03,5945,11,-30,PG,UTA,0,0,0,0,0,Keyonte George
14,Anthony Gill,3000,0,0,0.02,5945,11,-15,C,WAS,0,0,0,0,0,Anthony Gill
14,Boo Buie,3000,0,0,0.02,5945,11,-15,PG,NYK,0,0,0,0,0,Boo Buie
14,Cam Christie,3000,0,0,0.02,5945,11,-15,SG,LAC,0,0,0,0,0,Cam Christie
14,Chris Duarte,3000,0,0,0.02,5945,11,-15,SG,CHI,0,0,0,0,0,Chris Duarte
14,Craig Porter Jr.,3000,0,0,0.02,5945,11,-15,PG,CLE,0,0,5,4.8,-4,Craig Porter
14,Jacob Toppin,3000,0,0,0.02,5945,11,-15,SF/PF,NYK,0,0,0,0,0,Jacob Toppin
14,Josh Okogie,3000,0,0,0.02,5945,11,-15,SF,PHX,0,0,0,0,0,Josh Okogie
14,Markieff Morris,3000,0,0,0.02,5945,11,-15,PF/C,DAL,0,0,0,0,0,Markieff Morris
14,Moses Moody,3000,0,0,0.02,5945,11,-15,PG/SG,GSW,0,0,0,0,0,Moses Moody
14,Pat Spencer,3000,0,0,0.02,5945,11,-15,PG,GSW,0,0,0,0,0,Pat Spencer
14,Patrick Baldwin Jr.,3000,0,0,0.02,5945,11,-15,PF,WAS,0,0,0,0,0,Patrick Baldwin
14,Patty Mills,3000,3.25,1.08,0.02,5945,11,-11.75,PG,UTA,2.04,5,0,0,0,Patty Mills
14,Pelle Larsson,3000,5.69,1.9,0.02,5945,11,-9.31,SF,MIA,3.49,8,24,10,-2,Pelle Larsson
14,Pete Nance,3000,0,0,0.02,5945,11,-15,PF/C,PHI,0,0,0,0,0,Pete Nance
14,Quinten Post,3000,0,0,0.02,5945,11,-15,C,GSW,0,0,0,0,0,Quinten Post
14,TyTy Washington Jr.,3000,0,0,0.02,5945,11,-15,PG,PHX,0,0,0,0,0,TyTy Washington
14,Xavier Tillman,3000,0,0,0.02,5945,11,-15,PF/C,BOS,0,0,4,1.3,0,Xavier Tillman
14,Gary Payton II,3100,8.7,2.81,0.02,5945,11,-6.8,SF,GSW,5.23,10,21,19.3,13,Gary Payton
14,Olivier-Maxence Prosper,3100,8.18,2.64,0.02,5945,11,-7.32,SF/PF,DAL,4.84,10,1,0,0,Olivier-Maxence Prosper
14,Johnny Davis,3200,0,0,0.02,5945,11,-16,SG/SF,WAS,0,0,0,0,0,Johnny Davis
14,Marvin Bagley III,3300,0,0,0.02,5945,11,-16.5,C,WAS,0,0,0,0,0,Marvin Bagley
14,Oso Ighodaro,3300,4.54,1.38,0.02,5945,11,-11.96,PF/C,PHX,2.92,6,0,0,0,Oso Ighodaro
14,Jared Butler,3400,0,0,0.02,5945,11,-17,PG,WAS,0,0,0,0,0,Jared Butler
14,Kyle Filipowski,3400,0,0,0.02,5945,11,-17,PF/C,UTA,0,0,0,0,0,Kyle Filipowski
14,Lindy Waters III,3500,10.32,2.95,0.02,5945,11,-7.18,SG/SF,GSW,5.32,14,0,0,0,Lindy Waters
14,Kyle Lowry,3600,7.62,2.12,0.02,5945,11,-10.38,PG/SG,PHI,4.23,11,5,4.3,-2,Kyle Lowry
14,Charles Bassey,3800,11.99,3.16,0.02,5945,11,-7.01,C,SAS,7.8,10,18,32.5,-3,Charles Bassey
14,Neemias Queta,3800,0,0,0.02,5945,11,-19,C,BOS,0,0,0,0,0,Neemias Queta
14,Luke Kornet,4200,5.28,1.26,0.02,5945,11,-15.72,C,BOS,3.62,5,19,18.5,10,Luke Kornet
14,Jalen Suggs,7600,0,0,0.02,5945,11,-38,PG,ORL,0,0,0,0,0,Jalen Suggs
14,Adama Sanogo,3000,0,0,0,5945,11,-15,C,CHI,0,0,0,0,0,Adama Sanogo
14,Adem Bona,3000,0,0,0,5945,11,-15,C,PHI,0,0,12,8.3,-4,Adem Bona
14,AJ Johnson,3000,0,0,0,5945,11,-15,SG,MIL,0,0,0,0,0,AJ Johnson
14,Alec Burks,3000,0,0,0,5945,11,-15,PG/SG,MIA,0,0,0,0,0,Alec Burks
14,Alondes Williams,3000,0,0,0,5945,11,-15,PG/SG,DET,0,0,0,0,0,Alondes Williams
14,Anton Watson,3000,0,0,0,5945,11,-15,SF,BOS,0,0,0,0,0,Anton Watson
14,Antonio Reeves,3000,0,0,0,5945,11,-15,SG/SF,NOP,0,0,0,0,0,Antonio Reeves
14,Ariel Hukporti,3000,0,0,0,5945,11,-15,C,NYK,0,0,0,0,0,Ariel Hukporti
14,Baylor Scheierman,3000,0,0,0,5945,11,-15,SG/SF,BOS,0,0,0,0,0,Baylor Scheierman
14,Bobi Klintman,3000,0,0,0,5945,11,-15,PF,DET,0,0,0,0,0,Bobi Klintman
14,Bol Bol,3000,0,0,0,5945,11,-15,PF/C,PHX,0,0,0,0,0,Bol Bol
14,Brandon Williams,3000,0,0,0,5945,11,-15,PG,DAL,0,0,0,0,0,Brandon Williams
14,Bryce McGowens,3000,0,0,0,5945,11,-15,SG,POR,0,0,0,0,0,Bryce McGowens
14,Caleb Houstan,3000,5.01,1.67,0,5945,11,-9.99,SF/PF,ORL,2.93,8,12,1.5,-9,Caleb Houstan
14,Chris Livingston,3000,0,0,0,5945,11,-15,SF,MIL,0,0,0,0,0,Chris Livingston
14,Cody Williams,3000,0,0,0,5945,11,-15,SF,UTA,0,0,0,0,0,Cody Williams
14,Cody Zeller,3000,0,0,0,5945,11,-15,C,ATL,0,0,0,0,0,Cody Zeller
14,Cole Swider,3000,0,0,0,5945,11,-15,C,DET,0,0,0,0,0,Cole Swider
14,Colin Castleton,3000,0,0,0,5945,11,-15,C,MEM,0,0,0,0,0,Colin Castleton
14,Collin Gillespie,3000,0,0,0,5945,11,-15,PG,PHX,0,0,0,0,0,Collin Gillespie
14,Cory Joseph,3000,6.21,2.07,0,5945,11,-8.79,PG,ORL,3.74,8,24,13.5,4,Cory Joseph
14,Daishen Nix,3000,0,0,0,5945,11,-15,PG,MIN,0,0,0,0,0,Daishen Nix
14,Dalen Terry,3000,0,0,0,5945,11,-15,SF,CHI,0,0,12,7.3,-9,Dalen Terry
14,Damion Lee,3000,0,0,0,5945,11,-15,SG,PHX,0,0,0,0,0,Damion Lee
14,Daniss Jenkins,3000,0,0,0,5945,11,-15,PG,DET,0,0,0,0,0,Daniss Jenkins
14,Dante Exum,3000,0,0,0,5945,11,-15,SF,DAL,0,0,0,0,0,Dante Exum
14,David Duke Jr.,3000,0,0,0,5945,11,-15,SG,SAS,0,0,0,0,0,David Duke
14,David Jones Garcia,3000,0,0,0,5945,11,-15,SG/SF,UTA,0,0,0,0,0,David Jones Garcia
14,David Roddy,3000,0,0,0,5945,11,-15,PF,ATL,0,0,9,7.5,10,David Roddy
14,De'Anthony Melton,3000,0,0,0,5945,11,-15,PG,BKN,0,0,0,0,0,DeAnthony Melton
14,DJ Steward,3000,0,0,0,5945,11,-15,PG,CHI,0,0,0,0,0,DJ Steward
14,Dominick Barlow,3000,0,0,0,5945,11,-15,C,ATL,0,0,5,6.8,9,Dominick Barlow
14,Drew Eubanks,3000,11.21,3.74,0,5945,11,-3.79,C,UTA,6.6,12,9,3.3,-4,Drew Eubanks
14,Duop Reath,3000,0,0,0,5945,11,-15,C,POR,0,0,3,5,6,Duop Reath
14,Dwight Powell,3000,0,0,0,5945,11,-15,C,DAL,0,0,1,0,0,Dwight Powell
14,E.J. Liddell,3000,0,0,0,5945,11,-15,C,CHI,0,0,0,0,0,EJ Liddell
14,Emoni Bates,3000,0,0,0,5945,11,-15,PG,CLE,0,0,0,0,0,Emoni Bates
14,Gregory Jackson,3000,0,0,0,5945,11,-15,PF,MEM,0,0,0,0,0,Gregory Jackson
14,Gui Santos,3000,0,0,0,5945,11,-15,SG,GSW,0,0,0,0,0,Gui Santos
14,Harrison Ingram,3000,0,0,0,5945,11,-15,PF,SAS,0,0,0,0,0,Harrison Ingram
14,Jalen Bridges,3000,0,0,0,5945,11,-15,SF,PHX,0,0,0,0,0,Jalen Bridges
14,Jamal Cain,3000,0,0,0,5945,11,-15,SF,NOP,0,0,0,0,0,Jamal Cain
14,Jared McCain,3000,0,0,0,5945,11,-15,PG,PHI,0,0,0,0,0,Jared McCain
14,Jay Huff,3000,0,0,0,5945,11,-15,C,MEM,0,0,0,0,0,Jay Huff
14,Jaylen Clark,3000,0,0,0,5945,11,-15,SG,MIN,0,0,0,0,0,Jaylen Clark
14,Jaylen Martin,3000,0,0,0,5945,11,-15,SF,BKN,0,0,0,0,0,Jaylen Martin
14,Jaylon Tyson,3000,4.89,1.63,0,5945,11,-10.11,SG/SF,CLE,3.03,7,14,13.8,16,Jaylon Tyson
14,Jazian Gortman,3000,0,0,0,5945,11,-15,PG,DAL,0,0,1,0,0,Jazian Gortman
14,JD Davison,3000,0,0,0,5945,11,-15,PG,BOS,0,0,0,0,0,JD Davison
14,Jeff Dowtin,3000,0,0,0,5945,11,-15,PG,PHI,0,0,12,12.5,-4,Jeff Dowtin
14,Jericho Sims,3000,0,0,0,5945,11,-15,C,NYK,0,0,13,13.5,17,Jericho Sims
14,Jesse Edwards,3000,0,0,0,5945,11,-15,C,MIN,0,0,0,0,0,Jesse Edwards
14,Jevon Carter,3000,0,0,0,5945,11,-15,PG/SG,CHI,0,0,4,6.8,0,Jevon Carter
14,Joe Ingles,3000,0,0,0,5945,11,-15,PF,MIN,0,0,0,0,0,Joe Ingles
14,Josh Christopher,3000,0,0,0,5945,11,-15,PG,MIA,0,0,0,0,0,Josh Christopher
14,Josh Richardson,3000,0,0,0,5945,11,-15,PG/SG,MIA,0,0,0,0,0,Josh Richardson
14,JT Thor,3000,0,0,0,5945,11,-15,PF,CLE,0,0,0,0,0,JT Thor
14,Justin Edwards,3000,0,0,0,5945,11,-15,SF,PHI,0,0,0,0,0,Justin Edwards
14,Justin Minaya,3000,0,0,0,5945,11,-15,PF,POR,0,0,0,0,0,Justin Minaya
14,Kai Jones,3000,2.38,0.79,0,5945,11,-12.62,PF/C,LAC,1.64,3,1,0,-4,Kai Jones
14,Karlo Matkovic,3000,0,0,0,5945,11,-15,PF/C,NOP,0,0,0,0,0,Karlo Matkovic
14,Kel'el Ware,3000,8.09,2.7,0,5945,11,-6.91,C,MIA,5.05,9,14,20.8,26,Kelel Ware
14,Keshad Johnson,3000,0,0,0,5945,11,-15,SF,MIA,0,0,0,0,0,Keshad Johnson
14,Kessler Edwards,3000,0,0,0,5945,11,-15,SG/SF,DAL,0,0,1,0,0,Kessler Edwards
14,Kevin McCullar Jr.,3000,0,0,0,5945,11,-15,SF,NYK,0,0,0,0,0,Kevin McCullar
14,Kobe Brown,3000,0,0,0,5945,11,-15,PF/C,LAC,0,0,0,0,0,Kobe Brown
14,Kobe Bufkin,3000,0,0,0,5945,11,-15,PG,ATL,0,0,0,0,0,Kobe Bufkin
14,Kris Murray,3000,0,0,0,5945,11,-15,SF,POR,0,0,3,2.8,6,Kris Murray
14,Leonard Miller,3000,0,0,0,5945,11,-15,PF/C,MIN,0,0,0,0,0,Leonard Miller
14,Leonard Miller,3000,0,0,0,5945,11,-15,PF/C,MIN,0,0,0,0,0,Leonard Miller
14,Liam Robbins,3000,0,0,0,5945,11,-15,C,MIL,0,0,0,0,0,Liam Robbins
14,Luka Garza,3000,0,0,0,5945,11,-15,C,MIN,0,0,0,0,0,Luka Garza
14,Luke Travers,3000,0,0,0,5945,11,-15,SF,CLE,0,0,0,0,0,Luke Travers
14,Mac McClung,3000,0,0,0,5945,11,-15,PG,ORL,0,0,0,0,0,Mac McClung
14,Malaki Branham,3000,0,0,0,5945,11,-15,PG/SG,SAS,0,0,3,1,-6,Malaki Branham
14,Matisse Thybulle,3000,0,0,0,5945,11,-15,PF,POR,0,0,0,0,0,Matisse Thybulle
14,Matt Ryan,3000,0,0,0,5945,11,-15,SG/SF,NYK,0,0,0,0,0,Matt Ryan
14,Micah Potter,3000,0,0,0,5945,11,-15,PF/C,UTA,0,0,9,9,11,Micah Potter
14,Mouhamed Gueye,3000,0,0,0,5945,11,-15,C,ATL,0,0,0,0,0,Mouhamed Gueye
14,P.J. Tucker,3000,0,0,0,5945,11,-15,PF,LAC,0,0,0,0,0,PJ Tucker
14,Pacome Dadiet,3000,0,0,0,5945,11,-15,SG/SF,NYK,0,0,0,0,0,Pacome Dadiet
14,PJ Dozier,3000,0,0,0,5945,11,-15,PF,MIN,0,0,0,0,0,PJ Dozier
14,Rayan Rupert,3000,0,0,0,5945,11,-15,SG/SF,POR,0,0,3,0,6,Rayan Rupert
14,Reece Beekman,3000,4.33,1.44,0,5945,11,-10.67,PG,BKN,2.76,6,0,0,0,Reece Beekman
14,Reggie Jackson,3000,0,0,0,5945,11,-15,PG,PHI,0,0,0,0,0,Reggie Jackson
14,Richaun Holmes,3000,0,0,0,5945,11,-15,C,WAS,0,0,0,0,0,Richaun Holmes
14,Riley Minix,3000,0,0,0,5945,11,-15,PF,SAS,0,0,0,0,0,Riley Minix
14,Sandro Mamukelashvili,3000,0,0,0,5945,11,-15,PF/C,SAS,0,0,3,0,-6,Sandro Mamukelashvili
14,Sidy Cissoko,3000,0,0,0,5945,11,-15,SG,SAS,0,0,3,2,-6,Sidy Cissoko
14,Stanley Umude,3000,0,0,0,5945,11,-15,SG,MIL,0,0,0,0,0,Stanley Umude
14,Taylor Hendricks,3000,0,0,0,5945,11,-15,PF,UTA,0,0,0,0,0,Taylor Hendricks
14,Taze Moore,3000,0,0,0,5945,11,-15,SG,POR,0,0,0,0,0,Taze Moore
14,Terrence Shannon Jr.,3000,0,0,0,5945,11,-15,SG/SF,MIN,0,0,0,0,0,Terrence Shannon
14,Torrey Craig,3000,0,0,0,5945,11,-15,PF,CHI,0,0,0,0,0,Torrey Craig
14,Tre Jones,3000,7.94,2.65,0,5945,11,-7.06,PG,SAS,4.87,9,18,22.3,9,Tre Jones
14,Trentyn Flowers,3000,0,0,0,5945,11,-15,SG,LAC,0,0,0,0,0,Trentyn Flowers
14,Trevelin Queen,3000,0,0,0,5945,11,-15,PG,ORL,0,0,18,19.3,27,Trevelin Queen
14,Trey Jemison,3000,9.86,3.29,0,5945,11,-5.14,C,NOP,5.59,12,0,0,0,Trey Jemison
14,Tristan Vukcevic,3000,0,0,0,5945,11,-15,C,WAS,0,0,0,0,0,Tristan Vukcevic
14,Tyler Kolek,3000,0,0,0,5945,11,-15,PG,NYK,0,0,0,0,0,Tyler Kolek
14,Tyler Smith,3000,0,0,0,5945,11,-15,PF,MIL,0,0,0,0,0,Tyler Smith
14,Wendell Moore Jr.,3000,0,0,0,5945,11,-15,PG/SG,DET,0,0,0,0,0,Wendell Moore
14,Yuki Kawamura,3000,0,0,0,5945,11,-15,PG,MEM,0,0,0,0,0,Yuki Kawamura
14,Cam Spencer,3100,0,0,0,5945,11,-15.5,SG,MEM,0,0,2,0,-3,Cam Spencer
14,Tristan Thompson,3100,0,0,0,5945,11,-15.5,C,CLE,0,0,5,3.5,-4,Tristan Thompson
14,Daniel Theis,3200,0,0,0,5945,11,-16,C,NOP,0,0,0,0,0,Daniel Theis
14,Jordan Walsh,3200,4.39,1.37,0,5945,11,-11.61,SG/SF,BOS,2.69,6,3,4.3,0,Jordan Walsh
14,Drew Peterson,3400,0,0,0,5945,11,-17,PF,BOS,0,0,0,0,0,Drew Peterson
14,Gary Harris,3400,0,0,0,5945,11,-17,SG/SF,ORL,0,0,0,0,0,Gary Harris
14,Terance Mann,3400,0,0,0,5945,11,-17,SG/SF,LAC,0,0,0,0,0,Terance Mann
14,Isaiah Stewart,3600,0,0,0,5945,11,-18,C,DET,0,0,0,0,0,Isaiah Stewart
14,Jeremiah Robinson-Earl,3600,0,0,0,5945,11,-18,PF/C,NOP,0,0,18,12,0,Jeremiah Robinson-Earl
14,Matas Buzelis,3600,11.47,3.19,0,5945,11,-6.53,SF/PF,CHI,6.34,13,20,15.8,-13,Matas Buzelis
14,Jaden Hardy,3800,0,0,0,5945,11,-19,PG/SG,DAL,0,0,0,0,0,Jaden Hardy
14,Bojan Bogdanovic,3900,0,0,0,5945,11,-19.5,SG,BKN,0,0,0,0,0,Bojan Bogdanovic
14,Dalano Banton,3900,0,0,0,5945,11,-19.5,PG/SG,POR,0,0,0,0,0,Dalano Banton
14,Mitchell Robinson,3900,0,0,0,5945,11,-19.5,C,NYK,0,0,0,0,0,Mitchell Robinson
14,Vince Williams Jr.,3900,0,0,0,5945,11,-19.5,PF,MEM,0,0,0,0,0,Vince Williams
14,Isaac Okoro,4000,0,0,0,5945,11,-20,SF/PF,CLE,0,0,0,0,0,Isaac Okoro
14,Zach Collins,4100,0,0,0,5945,11,-20.5,C,SAS,0,0,0,0,0,Zach Collins
14,Trendon Watford,4400,0,0,0,5945,11,-22,PF,BKN,0,0,0,0,0,Trendon Watford
14,Onyeka Okongwu,4500,0,0,0,5945,11,-22.5,C,ATL,0,0,0,0,0,Onyeka Okongwu
14,Sam Hauser,4500,0,0,0,5945,11,-22.5,SF/PF,BOS,0,0,0,0,0,Sam Hauser
14,Max Strus,5000,0,0,0,5945,11,-25,SG/SF,CLE,0,0,0,0,0,Max Strus
14,Saddiq Bey,5100,0,0,0,5945,11,-25.5,SF,WAS,0,0,0,0,0,Saddiq Bey
14,Ziaire Williams,5100,0,0,0,5945,11,-25.5,SG/SF,BKN,0,0,0,0,0,Ziaire Williams
14,Jose Alvarado,5800,0,0,0,5945,11,-29,PG,NOP,0,0,0,0,0,Jose Alvarado
14,Kyle Kuzma,6600,0,0,0,5945,11,-33,PF,WAS,0,0,0,0,0,Kyle Kuzma
14,Josh Giddey,6900,0,0,0,5945,11,-34.5,PG,CHI,0,0,0,0,0,Josh Giddey
14,Cam Thomas,7000,0,0,0,5945,11,-35,SG/SF,BKN,0,0,0,0,0,Cam Thomas
14,Jimmy Butler,8000,0,0,0,5945,11,-40,SF/PF,MIA,0,0,0,0,0,Jimmy Butler
14,Kawhi Leonard,8000,0,0,0,5945,11,-40,PF/C,LAC,0,0,0,0,0,Kawhi Leonard
14,Brandon Ingram,8100,0,0,0,5945,11,-40.5,PG,NOP,0,0,0,0,0,Brandon Ingram
14,Zion Williamson,8700,0,0,0,5945,11,-43.5,PF,NOP,0,0,0,0,0,Zion Williamson
14,Damian Lillard,8800,0,0,0,5945,11,-44,PG,MIL,0,0,0,0,0,Damian Lillard
14,Ja Morant,8900,0,0,0,5945,11,-44.5,PG,MEM,0,0,0,0,0,Ja Morant
14,Devin Booker,9200,0,0,0,5945,11,-46,PG/SG,PHX,0,0,0,0,0,Devin Booker
14,Paolo Banchero,9300,0,0,0,5945,11,-46.5,PF,ORL,0,0,0,0,0,Paolo Banchero
14,Franz Wagner,9600,0,0,0,5945,11,-48,PF,ORL,0,0,0,0,0,Franz Wagner
14,Joel Embiid,9600,0,0,0,5945,11,-48,C,PHI,0,0,0,0,0,Joel Embiid
14,Luka Doncic,11500,0,0,0,5945,11,-57.5,PG,DAL,0,0,0,0,0,Luka Doncic
15,Andrew Nembhard,4300,27.86,6.48,57.72,4458,3,6.36,PG/SG,IND,7.67,33,19,23.3,10,Andrew Nembhard
15,Dillon Brooks,4500,27.27,6.06,50.43,4458,3,4.77,SF,HOU,6.85,34,37,41.5,-7,Dillon Brooks
15,Yves Missi,5400,29.78,5.51,43.02,4458,3,2.78,C,NOP,9.97,30,40,43.8,4,Yves Missi
15,Nikola Jokic,12100,64.12,5.3,43,4458,3,3.62,C,DEN,20,38,43,61.8,6,Nikola Jokic
15,Amen Thompson,5500,28.38,5.16,40.98,4458,3,0.88,SG/SF,HOU,11.62,26,23,18.3,7,Amen Thompson
15,Jalen Green,6200,36.3,5.85,40.74,4458,3,5.3,SG,HOU,10.63,34,34,33.8,-3,Jalen Green
15,Herbert Jones,5000,31.37,6.27,40.15,4458,3,6.37,SF/PF,NOP,6.56,37,39,32.5,3,Herbert Jones
15,Jabari Smith Jr.,5300,31.24,5.89,34.97,4458,3,4.74,PF/C,HOU,7.62,35,37,35.3,10,Jabari Smith
15,Chris Boucher,3700,23.3,6.3,32.84,4458,3,4.8,PF,TOR,11.64,20,19,23.3,0,Chris Boucher
15,Alperen Sengun,8900,50.67,5.69,32.05,4458,3,6.17,C,HOU,17.57,34,33,44.5,4,Alperen Sengun
15,Trey Murphy III,6400,37.15,5.8,30.04,4458,3,5.15,SG/SF,NOP,9.19,36,27,40,8,Trey Murphy
15,Jamal Murray,7200,38.81,5.39,29.36,4458,3,2.81,PG/SG,DEN,10.25,36,41,49,-5,Jamal Murray
15,Jonathan Mogbo,4800,26.24,5.47,28.24,4458,3,2.24,PF/C,TOR,9.2,28,16,10.3,-6,Jonathan Mogbo
15,De'Aaron Fox,8400,44.04,5.24,26.96,4458,3,2.04,PG,SAC,12.68,36,35,41.8,-19,DeAaron Fox
15,CJ McCollum,6800,41.99,6.18,25.24,4458,3,7.99,PG/SG,NOP,10.35,37,39,50,0,CJ McCollum
15,Fred VanVleet,6900,39.34,5.7,24.54,4458,3,4.84,PG,HOU,9.29,37,38,23,-5,Fred VanVleet
15,Obi Toppin,4600,18.36,3.99,20.57,4458,3,-4.64,PF/C,IND,9.33,18,21,19.8,11,Obi Toppin
15,T.J. McConnell,4700,20.26,4.31,15.86,4458,3,-3.24,PG,IND,11.44,17,23,37.3,9,TJ McConnell
15,Russell Westbrook,6000,31.64,5.27,14.98,4458,3,1.64,PG,DEN,11.41,29,36,40.8,6,Russell Westbrook
15,Tyrese Haliburton,8300,42.45,5.11,14.18,4458,3,0.95,PG,IND,11.06,36,31,33.8,15,Tyrese Haliburton
15,Domantas Sabonis,9600,52.38,5.46,13.23,4458,3,4.38,C,SAC,16.12,36,31,50.8,-26,Domantas Sabonis
15,Scottie Barnes,9500,48.17,5.07,12.47,4458,3,0.67,PG/SF,TOR,14.47,35,39,29.5,-8,Scottie Barnes
15,Pascal Siakam,7700,39.71,5.16,11.89,4458,3,1.21,PF,IND,10.66,36,28,37,13,Pascal Siakam
15,Gradey Dick,6100,30.53,5,9.4,4458,3,0.03,SG,TOR,8.72,33,31,27,7,Gradey Dick
15,Dejounte Murray,8200,48.27,5.89,9.15,4458,3,7.27,PG,NOP,12.58,37,44,62.5,-8,Dejounte Murray
15,Michael Porter Jr.,6600,34.9,5.29,8.3,4458,3,1.9,SF/PF,DEN,8.71,36,23,17.5,-10,Michael Porter
15,Myles Turner,6300,33.08,5.25,7.94,4458,3,1.58,C,IND,10.73,31,25,31.5,9,Myles Turner
15,Aaron Gordon,5800,28.16,4.86,7.85,4458,3,-0.84,PF,DEN,8.92,31,35,33.5,-6,Aaron Gordon
15,Ja'Kobe Walter,4400,19.37,4.4,7.85,4458,3,-2.63,SG/SF,TOR,7.63,24,28,36.5,-14,JaKobe Walter
15,Ochai Agbaji,5100,24.28,4.76,6.73,4458,3,-1.22,PF,TOR,6.18,33,32,24.8,6,Ochai Agbaji
15,Malik Monk,7000,36.97,5.28,6.15,4458,3,1.97,PG/SG,SAC,9.88,35,32,23.5,-19,Malik Monk
15,Keegan Murray,5600,29.77,5.32,5.99,4458,3,1.77,SF/PF,SAC,6.67,36,28,20.5,-12,Keegan Murray
15,DeMar DeRozan,7300,35.19,4.82,5.76,4458,3,-1.31,SF/PF,SAC,10.04,35,28,7.5,-21,DeMar DeRozan
15,Brandon Boston Jr.,4500,14.14,3.14,3.81,4458,3,-8.36,PG/SF,NOP,7.63,15,15,8.8,-6,Brandon Boston
15,Christian Braun,5200,25.51,4.91,3.32,4458,3,-0.49,SG/SF,DEN,6.94,33,39,28.5,2,Christian Braun
15,Kevin Huerter,4600,20.22,4.4,3.23,4458,3,-2.78,SG/SF,SAC,7.51,25,23,17.8,-12,Kevin Huerter
15,Bennedict Mathurin,6700,28.78,4.3,2.85,4458,3,-4.72,SG/SF,IND,8.78,32,30,21.5,27,Bennedict Mathurin
15,Javonte Green,3200,13.15,4.11,2.76,4458,3,-2.85,SF/PF,NOP,6.31,17,14,4.8,-12,Javonte Green
15,Julian Strawther,4100,8.75,2.13,2.2,4458,3,-11.75,SG/SF,DEN,4.86,12,20,18.3,20,Julian Strawther
15,Peyton Watson,3900,12.73,3.26,1.91,4458,3,-6.77,PF,DEN,6.23,17,18,22.3,5,Peyton Watson
15,Jamal Shead,3600,9.98,2.77,1.7,4458,3,-8.02,PG,TOR,5.61,12,33,38.5,1,Jamal Shead
15,Jordan Hawkins,4200,16.28,3.88,1.62,4458,3,-4.72,PG/SG,NOP,7.61,19,34,35.8,3,Jordan Hawkins
15,Davion Mitchell,4000,17.24,4.31,1.59,4458,3,-2.76,PG/SG,TOR,6.5,24,0,0,0,Davion Mitchell
15,Jeremiah Robinson-Earl,3400,0,0,1.35,4458,3,-17,PF/C,NOP,0,0,0,0,0,Jeremiah Robinson-Earl
15,RJ Barrett,9200,0,0,1.14,4458,3,-46,PG/SF,TOR,0,0,0,0,0,RJ Barrett
