Contest ID,Player Pool,Test MSE,Test R^2,Ownership Correlation,Configuration
20,247,11.765,0.747,0.888,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
21,177,28.647,0.619,0.832,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
22,247,25.345,0.544,0.76,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
23,141,19.984,0.796,0.921,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=250"
Average,192.7,27.789,0.688,0.857,"depth=6, learning_rate=0.1, l2_leaf_reg=9, iterations=500"
5,43,54.236,0.78,0.936,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
6,45,73.581,0.749,0.898,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
7,71,52.369,0.683,0.88,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
8,134,43.298,0.596,0.802,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
9,71,45.862,0.769,0.911,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
10,211,25.706,0.532,0.799,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
11,210,17.891,0.738,0.873,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
12,387,9.332,0.708,0.843,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
13,104,11.719,0.921,0.972,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
14,382,13.552,0.639,0.802,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
15,106,34.568,0.745,0.895,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
16,387,14.423,0.635,0.798,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
17,173,24.484,0.627,0.826,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
18,246,26.848,0.399,0.742,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
19,280,21.832,0.366,0.702,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
20,247,11.721,0.748,0.888,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
21,177,28.777,0.619,0.83,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
22,247,25.673,0.536,0.759,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
23,141,20.584,0.79,0.919,"depth=6, learning_rate=0.2, l2_leaf_reg=3, iterations=500"
Average,192.7,27.836,0.684,0.854,"depth=6, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
5,43,55.124,0.779,0.933,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
6,45,78.121,0.73,0.89,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
7,71,47.671,0.727,0.892,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
8,134,45.456,0.575,0.794,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
9,71,53.751,0.733,0.892,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
10,211,27.745,0.509,0.799,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
11,210,16.727,0.755,0.877,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
12,387,11.447,0.637,0.802,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
13,104,14.302,0.904,0.964,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
14,382,14.233,0.623,0.796,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
15,106,32.46,0.761,0.901,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
16,387,14.005,0.649,0.807,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
17,173,20.005,0.706,0.86,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
18,246,25.916,0.446,0.746,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
19,280,20.914,0.419,0.726,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
20,247,12.064,0.739,0.884,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
21,177,23.724,0.692,0.861,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
22,247,23.746,0.585,0.777,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
23,141,21.174,0.784,0.917,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=250"
Average,192.7,27.86,0.69,0.857,"depth=6, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
5,43,56.36,0.774,0.931,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
6,45,79.618,0.725,0.888,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
7,71,48.147,0.72,0.888,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
8,134,46.035,0.569,0.791,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
9,71,50.54,0.747,0.9,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
10,211,26.409,0.534,0.805,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
11,210,16.226,0.763,0.882,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
12,387,11.394,0.637,0.804,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
13,104,14.037,0.905,0.965,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
14,382,14.477,0.616,0.793,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
15,106,33.159,0.756,0.9,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
16,387,14.903,0.623,0.791,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
17,173,20.501,0.698,0.856,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
18,246,27.574,0.404,0.743,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
19,280,21.71,0.399,0.718,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
20,247,11.584,0.75,0.887,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
21,177,24.856,0.68,0.86,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
22,247,23.416,0.586,0.779,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
23,141,21.887,0.777,0.911,"depth=6, learning_rate=0.2, l2_leaf_reg=5, iterations=500"
Average,192.7,27.979,0.679,0.853,"depth=6, learning_rate=0.1, l2_leaf_reg=3, iterations=500"
5,43,48.958,0.806,0.944,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
6,45,70.852,0.759,0.903,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
7,71,46.621,0.731,0.887,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
8,134,44.858,0.582,0.795,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
9,71,42.669,0.79,0.918,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
10,211,26.664,0.53,0.807,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
11,210,13.663,0.801,0.907,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
12,387,10.513,0.671,0.822,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
13,104,17.206,0.884,0.955,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
14,382,12.948,0.655,0.813,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
15,106,35.642,0.729,0.891,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
16,387,12.574,0.69,0.832,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
17,173,22.903,0.658,0.844,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
18,246,23.576,0.503,0.773,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
19,280,21.306,0.407,0.723,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
20,247,11.932,0.743,0.892,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
21,177,27.414,0.642,0.829,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
22,247,24.401,0.577,0.773,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
23,141,20.833,0.785,0.916,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
Average,192.7,28.007,0.676,0.851,"depth=7, learning_rate=0.1, l2_leaf_reg=5, iterations=500"
5,43,52.145,0.792,0.939,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
6,45,71.804,0.753,0.901,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
7,71,47.673,0.722,0.882,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
8,134,44.468,0.585,0.801,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
9,71,43.649,0.785,0.916,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
10,211,26.148,0.534,0.808,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
11,210,13.36,0.806,0.909,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
12,387,10.479,0.671,0.821,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
13,104,17.412,0.882,0.955,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
14,382,12.994,0.654,0.813,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
15,106,38.252,0.707,0.887,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
16,387,13.005,0.678,0.825,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
17,173,24.756,0.628,0.827,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
18,246,25.365,0.459,0.765,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
19,280,21.908,0.382,0.721,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
20,247,11.665,0.749,0.896,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
21,177,28.35,0.632,0.825,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
22,247,24.809,0.562,0.768,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
23,141,20.995,0.784,0.914,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
Average,192.7,28.02,0.685,0.856,"depth=7, learning_rate=0.2, l2_leaf_reg=7, iterations=500"
5,43,44.726,0.822,0.951,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
6,45,68.851,0.764,0.906,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
7,71,45.307,0.747,0.894,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
8,134,51.25,0.517,0.779,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
9,71,45.582,0.779,0.911,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
10,211,29.283,0.484,0.785,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
11,210,15.944,0.767,0.883,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
12,387,9.033,0.717,0.848,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
13,104,14.201,0.905,0.964,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
14,382,12.427,0.671,0.821,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
15,106,37.978,0.713,0.877,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
16,387,14.279,0.641,0.803,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
17,173,25.035,0.62,0.817,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
18,246,23.846,0.471,0.77,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
19,280,18.278,0.492,0.76,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
20,247,13.387,0.709,0.87,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
21,177,26.773,0.65,0.84,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
22,247,23.631,0.576,0.774,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
23,141,20.023,0.795,0.922,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
Average,192.7,28.056,0.681,0.856,"depth=6, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
5,43,46.516,0.814,0.949,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
6,45,69.995,0.762,0.905,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
7,71,47.488,0.731,0.89,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
8,134,48.072,0.547,0.787,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
9,71,48.772,0.76,0.904,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
10,211,27.968,0.503,0.793,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
11,210,16.071,0.765,0.882,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
12,387,9.415,0.705,0.841,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
13,104,15.573,0.895,0.96,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
14,382,12.651,0.662,0.816,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
15,106,39.935,0.693,0.873,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
16,387,14.81,0.626,0.794,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
17,173,26.792,0.588,0.805,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
18,246,25.836,0.423,0.759,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
19,280,18.758,0.471,0.75,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
20,247,13.234,0.714,0.872,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
21,177,27.383,0.642,0.838,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
22,247,24.007,0.567,0.769,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
23,141,19.897,0.796,0.922,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
Average,192.7,28.151,0.681,0.853,"depth=5, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
5,43,48.691,0.808,0.942,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
6,45,68.308,0.77,0.909,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
7,71,38.002,0.793,0.914,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
8,134,41.441,0.612,0.805,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
9,71,40.562,0.806,0.922,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
10,211,26.022,0.554,0.812,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
11,210,14.767,0.785,0.893,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
12,387,9.666,0.696,0.835,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
13,104,14.759,0.9,0.963,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
14,382,13.582,0.637,0.8,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
15,106,32.448,0.76,0.896,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
16,387,12.002,0.703,0.839,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
17,173,20.36,0.7,0.856,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
18,246,22.801,0.509,0.769,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
19,280,19.206,0.466,0.739,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
20,247,12.484,0.73,0.876,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
21,177,23.05,0.699,0.853,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
22,247,24.205,0.561,0.764,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
23,141,22.348,0.771,0.91,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=250"
Average,192.7,28.186,0.681,0.854,"depth=6, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
5,43,48.418,0.809,0.944,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
6,45,70.518,0.76,0.904,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
7,71,42.377,0.766,0.905,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
8,134,41.383,0.615,0.809,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
9,71,41.57,0.799,0.92,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
10,211,25.976,0.552,0.812,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
11,210,13.745,0.8,0.902,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
12,387,9.746,0.696,0.835,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
13,104,14.637,0.901,0.963,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
14,382,13.329,0.646,0.806,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
15,106,31.89,0.765,0.9,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
16,387,12.46,0.69,0.831,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
17,173,21.53,0.677,0.848,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
18,246,24.079,0.476,0.764,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
19,280,20.054,0.438,0.735,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
20,247,13.078,0.716,0.873,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
21,177,24.508,0.683,0.847,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
22,247,24.94,0.541,0.754,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
23,141,21.591,0.781,0.91,"depth=7, learning_rate=0.05, l2_leaf_reg=3, iterations=500"
Average,192.7,28.329,0.682,0.855,"depth=5, learning_rate=0.1, l2_leaf_reg=7, iterations=500"
5,43,50.033,0.804,0.939,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
6,45,64.443,0.784,0.915,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
7,71,40.227,0.779,0.906,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
8,134,39.738,0.63,0.811,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
9,71,45.92,0.778,0.91,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
10,211,26.48,0.545,0.808,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
11,210,15.384,0.774,0.887,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
12,387,10.442,0.671,0.82,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
13,104,15.929,0.893,0.959,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
14,382,13.52,0.637,0.8,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
15,106,32.613,0.758,0.893,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
16,387,12.223,0.699,0.837,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
17,173,20.399,0.702,0.86,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
18,246,22.438,0.511,0.766,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
19,280,17.989,0.498,0.755,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
20,247,12.212,0.733,0.877,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
21,177,23.237,0.699,0.851,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
22,247,23.529,0.581,0.773,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
23,141,21.672,0.779,0.91,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=250"
Average,192.7,28.354,0.679,0.854,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
5,43,47.939,0.812,0.944,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
6,45,70.343,0.761,0.904,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
7,71,40.392,0.779,0.907,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
8,134,40.179,0.627,0.811,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
9,71,50.477,0.755,0.9,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
10,211,25.527,0.559,0.814,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
11,210,15.191,0.777,0.89,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
12,387,9.949,0.69,0.831,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
13,104,15.373,0.896,0.961,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
14,382,12.995,0.654,0.81,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
15,106,31.999,0.763,0.9,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
16,387,12.477,0.691,0.832,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
17,173,21.306,0.684,0.853,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
18,246,25.27,0.456,0.754,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
19,280,18.726,0.479,0.753,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
20,247,11.866,0.745,0.882,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
21,177,23.977,0.691,0.85,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
22,247,24.764,0.558,0.763,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
23,141,21.298,0.784,0.913,"depth=7, learning_rate=0.05, l2_leaf_reg=5, iterations=500"
Average,192.7,28.412,0.676,0.851,"depth=6, learning_rate=0.2, l2_leaf_reg=9, iterations=250"
5,43,47.827,0.812,0.944,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
6,45,68.92,0.766,0.907,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
7,71,39.362,0.787,0.91,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
8,134,43.546,0.591,0.795,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
9,71,41.075,0.803,0.921,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
10,211,27.769,0.521,0.799,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
11,210,16.699,0.756,0.878,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
12,387,9.556,0.698,0.837,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
13,104,14.297,0.904,0.964,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
14,382,13.924,0.628,0.794,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
15,106,34.093,0.749,0.888,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
16,387,11.247,0.722,0.851,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
17,173,19.098,0.72,0.865,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
18,246,22.753,0.507,0.766,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
19,280,17.77,0.497,0.752,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
20,247,12.461,0.727,0.876,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
21,177,24.502,0.678,0.84,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
22,247,24.025,0.577,0.77,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
23,141,19.315,0.803,0.919,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=250"
Average,192.7,28.558,0.674,0.852,"depth=5, learning_rate=0.2, l2_leaf_reg=7, iterations=250"
5,43,46.128,0.818,0.948,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
6,45,74.108,0.748,0.898,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
7,71,41.46,0.774,0.905,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
8,134,42.857,0.599,0.801,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
9,71,41.731,0.799,0.92,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
10,211,26.401,0.542,0.807,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
11,210,16.948,0.751,0.878,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
12,387,9.006,0.718,0.848,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
13,104,13.403,0.91,0.967,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
14,382,13.389,0.644,0.804,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
15,106,32.82,0.757,0.897,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
16,387,11.766,0.708,0.842,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
17,173,21.086,0.688,0.849,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
18,246,24.953,0.462,0.755,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
19,280,18.923,0.467,0.744,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
20,247,11.973,0.741,0.883,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
21,177,24.615,0.677,0.844,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
22,247,25.114,0.557,0.762,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
23,141,19.715,0.798,0.92,"depth=7, learning_rate=0.05, l2_leaf_reg=7, iterations=500"
Average,192.7,28.652,0.672,0.851,"depth=7, learning_rate=0.2, l2_leaf_reg=9, iterations=500"
5,43,47.596,0.812,0.944,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
6,45,62.4,0.791,0.918,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
7,71,41.597,0.774,0.903,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
8,134,44.123,0.587,0.792,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
9,71,42.686,0.796,0.917,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
10,211,27.778,0.521,0.797,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
11,210,15.483,0.773,0.885,"depth=7, learning_rate=0.05, l2_leaf_reg=9, iterations=250"
